"DateTime","(deg F) Mean Temperature (CFSR) at California, 2010-01-01 to 2019-03-14"
"2014-04-07:12 AM",60.1185
"2014-04-08:12 AM",62.1462
"2014-04-09:12 AM",62.3444
"2014-04-10:12 AM",62.055
"2014-04-11:12 AM",62.9033
"2014-04-12:12 AM",58.869
"2014-04-13:12 AM",57.5798
"2014-04-14:12 AM",59.3368
"2014-04-15:12 AM",60.1281
"2014-04-16:12 AM",60.8904
"2014-04-17:12 AM",60.8313
"2014-04-18:12 AM",59.3451
"2014-04-19:12 AM",58.6868
"2014-04-20:12 AM",60.2924
"2014-04-21:12 AM",60.3797
"2014-04-22:12 AM",55.0301
"2014-04-23:12 AM",51.6211
"2014-04-24:12 AM",55.8552
"2014-04-25:12 AM",51.849
"2014-04-26:12 AM",47.165
"2014-04-27:12 AM",49.534
"2014-04-28:12 AM",54.3988
"2014-04-29:12 AM",61.6339
"2014-04-30:12 AM",64.9474
"2014-05-01:12 AM",66.843
"2014-05-02:12 AM",66.9783
"2014-05-03:12 AM",64.4092
"2014-05-04:12 AM",60.4517
"2014-05-05:12 AM",56.8834
"2014-05-06:12 AM",51.7005
"2014-05-07:12 AM",53.4875
"2014-05-08:12 AM",54.9774
"2014-05-09:12 AM",58.1526
"2014-05-10:12 AM",55.4337
"2014-05-11:12 AM",55.537
"2014-05-12:12 AM",61.4349
"2014-05-13:12 AM",66.2223
"2014-05-14:12 AM",69.3667
"2014-05-15:12 AM",70.9752
"2014-05-16:12 AM",70.5193
"2014-05-17:12 AM",67.2283
"2014-05-18:12 AM",62.4366
"2014-05-19:12 AM",58.329
"2014-05-20:12 AM",55.479
"2014-05-21:12 AM",57.9562
"2014-05-22:12 AM",61.286
"2014-05-23:12 AM",63.8303
"2014-05-24:12 AM",66.6334
"2014-05-25:12 AM",69.2766
"2014-05-26:12 AM",69.8254
"2014-05-27:12 AM",68.5665
"2014-05-28:12 AM",64.776
"2014-05-29:12 AM",65.1997
"2014-05-30:12 AM",65.8386
"2014-05-31:12 AM",65.613
"2014-06-01:12 AM",67.5273
"2014-06-02:12 AM",67.1464
"2014-06-03:12 AM",66.3093
"2014-06-04:12 AM",68.9824
"2014-06-05:12 AM",72.007
"2014-06-06:12 AM",70.9079
"2014-06-07:12 AM",71.6583
"2014-06-08:12 AM",75.2081
"2014-06-09:12 AM",76.5948
"2014-06-10:12 AM",73.9891
"2014-06-11:12 AM",70.6676
"2014-06-12:12 AM",67.752
"2014-06-13:12 AM",65.4237
"2014-06-14:12 AM",65.7819
"2014-06-15:12 AM",65.3652
"2014-06-16:12 AM",62.8738
"2014-06-17:12 AM",61.6561
"2014-06-18:12 AM",64.6288
"2014-06-19:12 AM",68.4054
"2014-06-20:12 AM",71.0528
"2014-06-21:12 AM",70.7495
"2014-06-22:12 AM",69.7478
"2014-06-23:12 AM",69.7802
"2014-06-24:12 AM",70.644
"2014-06-25:12 AM",69.4249
"2014-06-26:12 AM",67.0676
"2014-06-27:12 AM",67.2292
"2014-06-28:12 AM",70.3179
"2014-06-29:12 AM",73.5143
"2014-06-30:12 AM",77.5607
"2014-07-01:12 AM",77.7011
"2014-07-02:12 AM",75.3472
"2014-07-03:12 AM",74.7745
"2014-07-04:12 AM",73.6734
"2014-07-05:12 AM",74.3092
"2014-07-06:12 AM",75.4135
"2014-07-07:12 AM",77.9632
"2014-07-08:12 AM",77.895
"2014-07-09:12 AM",75.8808
"2014-07-10:12 AM",74.0251
"2014-07-11:12 AM",71.9272
"2014-07-12:12 AM",73.1653
"2014-07-13:12 AM",78.3302
"2014-07-14:12 AM",78.1617
"2014-07-15:12 AM",76.1877
"2014-07-16:12 AM",74.583
"2014-07-17:12 AM",73.5827
"2014-07-18:12 AM",72.4017
"2014-07-19:12 AM",73.4549
"2014-07-20:12 AM",72.6499
"2014-07-21:12 AM",70.8683
"2014-07-22:12 AM",72.271
"2014-07-23:12 AM",72.3119
"2014-07-24:12 AM",74.5891
"2014-07-25:12 AM",76.1526
"2014-07-26:12 AM",77.3744
"2014-07-27:12 AM",77.7517
"2014-07-28:12 AM",77.1022
"2014-07-29:12 AM",77.4073
"2014-07-30:12 AM",78.4749
"2014-07-31:12 AM",79.614
"2014-08-01:12 AM",79.0426
"2014-08-02:12 AM",77.0835
"2014-08-03:12 AM",72.8757
"2014-08-04:12 AM",70.0999
"2014-08-05:12 AM",69.7249
"2014-08-06:12 AM",71.9766
"2014-08-07:12 AM",73.3228
"2014-08-08:12 AM",73.9312
"2014-08-09:12 AM",73.654
"2014-08-10:12 AM",73.5301
"2014-08-11:12 AM",74.6622
"2014-08-12:12 AM",72.4314
"2014-08-13:12 AM",70.0252
"2014-08-14:12 AM",71.2551
"2014-08-15:12 AM",72.6355
"2014-08-16:12 AM",73.974
"2014-08-17:12 AM",74.5959
"2014-08-18:12 AM",74.0876
"2014-08-19:12 AM",70.9606
"2014-08-20:12 AM",68.8428
"2014-08-21:12 AM",70.0311
"2014-08-22:12 AM",70.2498
"2014-08-23:12 AM",70.1827
"2014-08-24:12 AM",70.5461
"2014-08-25:12 AM",69.2755
"2014-08-26:12 AM",69.6279
"2014-08-27:12 AM",72.361
"2014-08-28:12 AM",74.3112
"2014-08-29:12 AM",75.0544
"2014-08-30:12 AM",75.1753
"2014-08-31:12 AM",73.5874
"2014-09-01:12 AM",74.6469
"2014-09-02:12 AM",74.7379
"2014-09-03:12 AM",72.4687
"2014-09-04:12 AM",71.7411
"2014-09-05:12 AM",71.8403
"2014-09-06:12 AM",71.8824
"2014-09-07:12 AM",71.8376
"2014-09-08:12 AM",70.1906
"2014-09-09:12 AM",68.914
"2014-09-10:12 AM",72.061
"2014-09-11:12 AM",74.3452
"2014-09-12:12 AM",75.274
"2014-09-13:12 AM",75.5541
"2014-09-14:12 AM",75.7639
"2014-09-15:12 AM",75.9592
"2014-09-16:12 AM",74.3878
"2014-09-17:12 AM",73.5798
"2014-09-18:12 AM",70.4039
"2014-09-19:12 AM",69.2272
"2014-09-20:12 AM",71.0305
"2014-09-21:12 AM",69.3801
"2014-09-22:12 AM",69.3122
"2014-09-23:12 AM",70.3657
"2014-09-24:12 AM",69.782
"2014-09-25:12 AM",66.9378
"2014-09-26:12 AM",63.9979
"2014-09-27:12 AM",59.9781
"2014-09-28:12 AM",59.2392
"2014-09-29:12 AM",61.8613
"2014-09-30:12 AM",63.4269
"2014-10-01:12 AM",64.6218
"2014-10-02:12 AM",67.3394
"2014-10-03:12 AM",70.6977
"2014-10-04:12 AM",72.8321
"2014-10-05:12 AM",73.1102
"2014-10-06:12 AM",72.5131
"2014-10-07:12 AM",70.5234
"2014-10-08:12 AM",68.8158
"2014-10-09:12 AM",66.7522
"2014-10-10:12 AM",65.4555
"2014-10-11:12 AM",66.5013
"2014-10-12:12 AM",66.8646
"2014-10-13:12 AM",67.5734
"2014-10-14:12 AM",63.7961
"2014-10-15:12 AM",60.3466
"2014-10-16:12 AM",59.3382
"2014-10-17:12 AM",59.2887
"2014-10-18:12 AM",61.4462
"2014-10-19:12 AM",62.6882
"2014-10-20:12 AM",60.6664
"2014-10-21:12 AM",58.0347
"2014-10-22:12 AM",59.401
"2014-10-23:12 AM",61.6465
"2014-10-24:12 AM",62.762
"2014-10-25:12 AM",59.6435
"2014-10-26:12 AM",55.8514
"2014-10-27:12 AM",54.6931
"2014-10-28:12 AM",57.3807
"2014-10-29:12 AM",61.3713
"2014-10-30:12 AM",61.5393
"2014-10-31:12 AM",57.1248
"2014-11-01:12 AM",50.585
"2014-11-02:12 AM",48.0947
"2014-11-03:12 AM",49.455
"2014-11-04:12 AM",52.527
"2014-11-05:12 AM",58.0312
"2014-11-06:12 AM",60.3473
"2014-11-07:12 AM",59.5485
"2014-11-08:12 AM",61.223
"2014-11-09:12 AM",61.2873
"2014-11-10:12 AM",57.7863
"2014-11-11:12 AM",54.264
"2014-11-12:12 AM",52.9911
"2014-11-13:12 AM",53.053
"2014-11-14:12 AM",53.0386
"2014-11-15:12 AM",51.1156
"2014-11-16:12 AM",47.923
"2014-11-17:12 AM",47.964
"2014-11-18:12 AM",49.8947
"2014-11-19:12 AM",49.8724
"2014-11-20:12 AM",49.0674
"2014-11-21:12 AM",48.6783
"2014-11-22:12 AM",50.6205
"2014-11-23:12 AM",48.3289
"2014-11-24:12 AM",47.622
"2014-11-25:12 AM",50.0173
"2014-11-26:12 AM",53.6536
"2014-11-27:12 AM",55.7222
"2014-11-28:12 AM",52.8044
"2014-11-29:12 AM",51.4096
"2014-11-30:12 AM",49.6161
"2014-12-01:12 AM",50.0236
"2014-12-02:12 AM",49.1461
"2014-12-03:12 AM",50.4241
"2014-12-04:12 AM",52.144
"2014-12-05:12 AM",51.2638
"2014-12-06:12 AM",52.7097
"2014-12-07:12 AM",51.978
"2014-12-08:12 AM",52.2428
"2014-12-09:12 AM",52.547
"2014-12-10:12 AM",51.7528
"2014-12-11:12 AM",51.7707
"2014-12-12:12 AM",46.1962
"2014-12-13:12 AM",42.994
"2014-12-14:12 AM",41.7987
"2014-12-15:12 AM",42.651
"2014-12-16:12 AM",43.8368
"2014-12-17:12 AM",43.9106
"2014-12-18:12 AM",44.026
"2014-12-19:12 AM",44.9915
"2014-12-20:12 AM",46.3665
"2014-12-21:12 AM",49.7224
"2014-12-22:12 AM",52.1674
"2014-12-23:12 AM",51.4324
"2014-12-24:12 AM",47.9142
"2014-12-25:12 AM",41.1048
"2014-12-26:12 AM",37.7085
"2014-12-27:12 AM",37.8561
"2014-12-28:12 AM",39.1737
"2014-12-29:12 AM",38.5423
"2014-12-30:12 AM",35.6639
"2014-12-31:12 AM",32.6557
"2015-01-01:12 AM",35.0325
"2015-01-02:12 AM",36.4928
"2015-01-03:12 AM",39.1248
"2015-01-04:12 AM",41.8465
"2015-01-05:12 AM",46.5319
"2015-01-06:12 AM",51.0143
"2015-01-07:12 AM",52.7648
"2015-01-08:12 AM",51.9649
"2015-01-09:12 AM",51.0609
"2015-01-10:12 AM",49.464
"2015-01-11:12 AM",48.2472
"2015-01-12:12 AM",47.2113
"2015-01-13:12 AM",46.8633
"2015-01-14:12 AM",45.8397
"2015-01-15:12 AM",46.348
"2015-01-16:12 AM",47.6209
"2015-01-17:12 AM",50.1354
"2015-01-18:12 AM",51.6817
"2015-01-19:12 AM",50.4486
"2015-01-20:12 AM",48.1361
"2015-01-21:12 AM",47.2746
"2015-01-22:12 AM",47.0404
"2015-01-23:12 AM",48.3699
"2015-01-24:12 AM",51.1864
"2015-01-25:12 AM",54.1238
"2015-01-26:12 AM",52.8859
"2015-01-27:12 AM",50.5936
"2015-01-28:12 AM",50.1319
"2015-01-29:12 AM",51.5835
"2015-01-30:12 AM",50.3233
"2015-01-31:12 AM",50.2853
"2015-02-01:12 AM",50.986
"2015-02-02:12 AM",52.8296
"2015-02-03:12 AM",54.1517
"2015-02-04:12 AM",54.3243
"2015-02-05:12 AM",53.8288
"2015-02-06:12 AM",53.5807
"2015-02-07:12 AM",53.0803
"2015-02-08:12 AM",54.0228
"2015-02-09:12 AM",53.4096
"2015-02-10:12 AM",50.2637
"2015-02-11:12 AM",52.8773
"2015-02-12:12 AM",55.6561
"2015-02-13:12 AM",57.3699
"2015-02-14:12 AM",57.6235
"2015-02-15:12 AM",56.7628
"2015-02-16:12 AM",56.1052
"2015-02-17:12 AM",54.8197
"2015-02-18:12 AM",54.0777
"2015-02-19:12 AM",54.6148
"2015-02-20:12 AM",53.3118
"2015-02-21:12 AM",51.663
"2015-02-22:12 AM",46.7829
"2015-02-23:12 AM",43.6348
"2015-02-24:12 AM",46.0758
"2015-02-25:12 AM",49.4575
"2015-02-26:12 AM",50.8775
"2015-02-27:12 AM",48.7098
"2015-02-28:12 AM",45.6154
"2015-03-01:12 AM",43.6141
"2015-03-02:12 AM",43.243
"2015-03-03:12 AM",44.0175
"2015-03-04:12 AM",46.3975
"2015-03-05:12 AM",49.2892
"2015-03-06:12 AM",52.4979
"2015-03-07:12 AM",55.8198
"2015-03-08:12 AM",56.6096
"2015-03-09:12 AM",57.0376
"2015-03-10:12 AM",56.8954
"2015-03-11:12 AM",55.2686
"2015-03-12:12 AM",56.0993
"2015-03-13:12 AM",59.0416
"2015-03-14:12 AM",61.4925
"2015-03-15:12 AM",62.0197
"2015-03-16:12 AM",59.2052
"2015-03-17:12 AM",58.0897
"2015-03-18:12 AM",56.6726
"2015-03-19:12 AM",58.0104
"2015-03-20:12 AM",57.6779
"2015-03-21:12 AM",57.3647
"2015-03-22:12 AM",55.3465
"2015-03-23:12 AM",52.0365
"2015-03-24:12 AM",52.9925
"2015-03-25:12 AM",57.0825
"2015-03-26:12 AM",62.1727
"2015-03-27:12 AM",62.8074
"2015-03-28:12 AM",61.8636
"2015-03-29:12 AM",62.5014
"2015-03-30:12 AM",62.5951
"2015-03-31:12 AM",57.8167
"2015-04-01:12 AM",52.6507
"2015-04-02:12 AM",51.4621
"2015-04-03:12 AM",53.1376
"2015-04-04:12 AM",53.2188
"2015-04-05:12 AM",49.073
"2015-04-06:12 AM",46.0771
"2015-04-07:12 AM",44.4486
"2015-04-08:12 AM",45.6235
"2015-04-09:12 AM",50.1906
"2015-04-10:12 AM",52.3324
"2015-04-11:12 AM",54.041
"2015-04-12:12 AM",57.7884
"2015-04-13:12 AM",58.3968
"2015-04-14:12 AM",53.1142
"2015-04-15:12 AM",52.3188
"2015-04-16:12 AM",55.8358
"2015-04-17:12 AM",58.8573
"2015-04-18:12 AM",61.2957
"2015-04-19:12 AM",62.7967
"2015-04-20:12 AM",61.2147
"2015-04-21:12 AM",58.6508
"2015-04-22:12 AM",56.4836
"2015-04-23:12 AM",55.8603
"2015-04-24:12 AM",53.7636
"2015-04-25:12 AM",50.3242
"2015-04-26:12 AM",53.5383
"2015-04-27:12 AM",61.2783
"2015-04-28:12 AM",63.7277
"2015-04-29:12 AM",64.4286
"2015-04-30:12 AM",66.6109
"2015-05-01:12 AM",67.4551
"2015-05-02:12 AM",64.4344
"2015-05-03:12 AM",62.0692
"2015-05-04:12 AM",59.6617
"2015-05-05:12 AM",58.2246
"2015-05-06:12 AM",56.1513
"2015-05-07:12 AM",52.5063
"2015-05-08:12 AM",51.7118
"2015-05-09:12 AM",56.1958
"2015-05-10:12 AM",59.8278
"2015-05-11:12 AM",59.5094
"2015-05-12:12 AM",55.5852
"2015-05-13:12 AM",53.9087
"2015-05-14:12 AM",51.0188
"2015-05-15:12 AM",49.9127
"2015-05-16:12 AM",53.3966
"2015-05-17:12 AM",55.9425
"2015-05-18:12 AM",55.4184
"2015-05-19:12 AM",55.864
"2015-05-20:12 AM",57.4925
"2015-05-21:12 AM",56.0091
"2015-05-22:12 AM",55.0895
"2015-05-23:12 AM",57.1017
"2015-05-24:12 AM",60.2035
"2015-05-25:12 AM",62.4445
"2015-05-26:12 AM",62.1486
"2015-05-27:12 AM",63.9037
"2015-05-28:12 AM",65.7727
"2015-05-29:12 AM",68.1526
"2015-05-30:12 AM",69.7546
"2015-05-31:12 AM",68.3764
"2015-06-01:12 AM",63.7351
"2015-06-02:12 AM",64.0346
"2015-06-03:12 AM",63.6735
"2015-06-04:12 AM",62.7762
"2015-06-05:12 AM",64.4153
"2015-06-06:12 AM",66.7945
"2015-06-07:12 AM",70.7925
"2015-06-08:12 AM",75.5746
"2015-06-09:12 AM",72.7693
"2015-06-10:12 AM",68.5789
"2015-06-11:12 AM",70.2748
"2015-06-12:12 AM",74.368
"2015-06-13:12 AM",74.7711
"2015-06-14:12 AM",73.1667
"2015-06-15:12 AM",72.0707
"2015-06-16:12 AM",72.3778
"2015-06-17:12 AM",73.5319
"2015-06-18:12 AM",73.3195
"2015-06-19:12 AM",73.0017
"2015-06-20:12 AM",74.3716
"2015-06-21:12 AM",71.9022
"2015-06-22:12 AM",70.6168
"2015-06-23:12 AM",72.1033
"2015-06-24:12 AM",73.6702
"2015-06-25:12 AM",77.0425
"2015-06-26:12 AM",77.4919
"2015-06-27:12 AM",76.3333
"2015-06-28:12 AM",75.3382
"2015-06-29:12 AM",76.0514
"2015-06-30:12 AM",79.5646
"2015-07-01:12 AM",78.8337
"2015-07-02:12 AM",77.7691
"2015-07-03:12 AM",76.3038
"2015-07-04:12 AM",76.5811
"2015-07-05:12 AM",74.5772
"2015-07-06:12 AM",72.8812
"2015-07-07:12 AM",72.2489
"2015-07-08:12 AM",69.0057
"2015-07-09:12 AM",64.9013
"2015-07-10:12 AM",64.2736
"2015-07-11:12 AM",66.553
"2015-07-12:12 AM",68.7506
"2015-07-13:12 AM",70.5947
"2015-07-14:12 AM",71.0695
"2015-07-15:12 AM",71.7084
"2015-07-16:12 AM",73.4981
"2015-07-17:12 AM",74.5371
"2015-07-18:12 AM",72.2611
"2015-07-19:12 AM",72.2205
"2015-07-20:12 AM",73.9157
"2015-07-21:12 AM",73.8595
"2015-07-22:12 AM",71.3334
"2015-07-23:12 AM",68.8357
"2015-07-24:12 AM",69.4841
"2015-07-25:12 AM",70.9786
"2015-07-26:12 AM",70.8406
"2015-07-27:12 AM",70.7227
"2015-07-28:12 AM",74.8299
"2015-07-29:12 AM",78.0987
"2015-07-30:12 AM",77.8833
"2015-07-31:12 AM",78.4783
"2015-08-01:12 AM",76.9179
"2015-08-02:12 AM",74.9898
"2015-08-03:12 AM",73.3669
"2015-08-04:12 AM",71.546
"2015-08-05:12 AM",73.0836
"2015-08-06:12 AM",74.9676
"2015-08-07:12 AM",72.7844
"2015-08-08:12 AM",70.1514
"2015-08-09:12 AM",71.1147
"2015-08-10:12 AM",71.0533
"2015-08-11:12 AM",70.758
"2015-08-12:12 AM",71.2292
"2015-08-13:12 AM",73.6723
"2015-08-14:12 AM",74.2134
"2015-08-15:12 AM",77.245
"2015-08-16:12 AM",80.3143
"2015-08-17:12 AM",79.9727
"2015-08-18:12 AM",77.3659
"2015-08-19:12 AM",75.5834
"2015-08-20:12 AM",74.4105
"2015-08-21:12 AM",73.0371
"2015-08-22:12 AM",73.2904
"2015-08-23:12 AM",73.144
"2015-08-24:12 AM",74.4217
"2015-08-25:12 AM",74.4595
"2015-08-26:12 AM",74.6866
"2015-08-27:12 AM",76.6605
"2015-08-28:12 AM",77.1627
"2015-08-29:12 AM",75.0389
"2015-08-30:12 AM",71.0524
"2015-08-31:12 AM",71.1243
"2015-09-01:12 AM",70.3513
"2015-09-02:12 AM",68.9203
"2015-09-03:12 AM",66.1447
"2015-09-04:12 AM",63.3056
"2015-09-05:12 AM",63.0264
"2015-09-06:12 AM",67.2823
"2015-09-07:12 AM",71.5564
"2015-09-08:12 AM",75.6558
"2015-09-09:12 AM",77.4547
"2015-09-10:12 AM",78.5448
"2015-09-11:12 AM",79.1811
"2015-09-12:12 AM",76.3315
"2015-09-13:12 AM",75.1775
"2015-09-14:12 AM",68.2774
"2015-09-15:12 AM",62.8257
"2015-09-16:12 AM",59.9549
"2015-09-17:12 AM",62.2463
"2015-09-18:12 AM",66.245
"2015-09-19:12 AM",70.9443
"2015-09-20:12 AM",74.5111
"2015-09-21:12 AM",75.0211
"2015-09-22:12 AM",71.3255
"2015-09-23:12 AM",69.3599
"2015-09-24:12 AM",73.1386
"2015-09-25:12 AM",74.4147
"2015-09-26:12 AM",73.3726
"2015-09-27:12 AM",72.3814
"2015-09-28:12 AM",71.0892
"2015-09-29:12 AM",68.6271
"2015-09-30:12 AM",67.1956
"2015-10-01:12 AM",65.4791
"2015-10-02:12 AM",64.3456
"2015-10-03:12 AM",64.4697
"2015-10-04:12 AM",61.3321
"2015-10-05:12 AM",61.1937
"2015-10-06:12 AM",62.0348
"2015-10-07:12 AM",65.2028
"2015-10-08:12 AM",70.4336
"2015-10-09:12 AM",72.4352
"2015-10-10:12 AM",70.8863
"2015-10-11:12 AM",69.7633
"2015-10-12:12 AM",71.4735
"2015-10-13:12 AM",72.7912
"2015-10-14:12 AM",70.9759
"2015-10-15:12 AM",69.5053
"2015-10-16:12 AM",66.3829
"2015-10-17:12 AM",62.3394
"2015-10-18:12 AM",60.2508
"2015-10-19:12 AM",57.7548
"2015-10-20:12 AM",59.675
"2015-10-21:12 AM",61.299
"2015-10-22:12 AM",61.5578
"2015-10-23:12 AM",62.0164
"2015-10-24:12 AM",62.9609
"2015-10-25:12 AM",62.5118
"2015-10-26:12 AM",61.7943
"2015-10-27:12 AM",60.3642
"2015-10-28:12 AM",60.0784
"2015-10-29:12 AM",57.1246
"2015-10-30:12 AM",58.8191
"2015-10-31:12 AM",62.3124
"2015-11-01:12 AM",60.6412
"2015-11-02:12 AM",54.9259
"2015-11-03:12 AM",48.4025
"2015-11-04:12 AM",45.7725
"2015-11-05:12 AM",45.9207
"2015-11-06:12 AM",48.7157
"2015-11-07:12 AM",51.0107
"2015-11-08:12 AM",50.1996
"2015-11-09:12 AM",46.8549
"2015-11-10:12 AM",43.8604
"2015-11-11:12 AM",43.687
"2015-11-12:12 AM",46.3676
"2015-11-13:12 AM",50.1193
"2015-11-14:12 AM",51.1572
"2015-11-15:12 AM",46.2578
"2015-11-16:12 AM",40.431
"2015-11-17:12 AM",44.6315
"2015-11-18:12 AM",48.8858
"2015-11-19:12 AM",51.7773
"2015-11-20:12 AM",54.495
"2015-11-21:12 AM",54.3348
"2015-11-22:12 AM",53.9622
"2015-11-23:12 AM",52.5085
"2015-11-24:12 AM",47.8148
"2015-11-25:12 AM",40.6994
"2015-11-26:12 AM",37.4895
"2015-11-27:12 AM",37.2236
"2015-11-28:12 AM",36.9441
"2015-11-29:12 AM",37.294
"2015-11-30:12 AM",38.2249
"2015-12-01:12 AM",41.691
"2015-12-02:12 AM",45.8661
"2015-12-03:12 AM",48.1257
"2015-12-04:12 AM",45.9032
"2015-12-05:12 AM",44.8059
"2015-12-06:12 AM",47.8357
"2015-12-07:12 AM",50.9056
"2015-12-08:12 AM",52.4775
"2015-12-09:12 AM",52.2815
"2015-12-10:12 AM",49.923
"2015-12-11:12 AM",44.3723
"2015-12-12:12 AM",41.1217
"2015-12-13:12 AM",42.8736
"2015-12-14:12 AM",37.6477
"2015-12-15:12 AM",35.082
"2015-12-16:12 AM",36.2313
"2015-12-17:12 AM",39.4774
"2015-12-18:12 AM",42.3694
"2015-12-19:12 AM",41.8015
"2015-12-20:12 AM",39.1818
"2015-12-21:12 AM",42.9085
"2015-12-22:12 AM",47.7057
"2015-12-23:12 AM",44.0107
"2015-12-24:12 AM",38.8539
"2015-12-25:12 AM",35.5003
"2015-12-26:12 AM",33.2744
"2015-12-27:12 AM",34.4964
"2015-12-28:12 AM",35.4157
"2015-12-29:12 AM",34.3033
"2015-12-30:12 AM",35.5564
"2015-12-31:12 AM",34.6809
"2016-01-01:12 AM",33.0379
"2016-01-02:12 AM",36.7979
"2016-01-03:12 AM",42.1693
"2016-01-04:12 AM",43.3053
"2016-01-05:12 AM",44.0805
"2016-01-06:12 AM",41.5431
"2016-01-07:12 AM",40.1086
"2016-01-08:12 AM",37.8725
"2016-01-09:12 AM",39.4646
"2016-01-10:12 AM",41.0094
"2016-01-11:12 AM",41.52
"2016-01-12:12 AM",42.8772
"2016-01-13:12 AM",44.1176
"2016-01-14:12 AM",41.4522
"2016-01-15:12 AM",43.8388
"2016-01-16:12 AM",45.1117
"2016-01-17:12 AM",46.5777
"2016-01-18:12 AM",47.354
"2016-01-19:12 AM",46.7668
"2016-01-20:12 AM",46.9425
"2016-01-21:12 AM",48.4108
"2016-01-22:12 AM",47.8432
"2016-01-23:12 AM",47.2694
"2016-01-24:12 AM",43.5222
"2016-01-25:12 AM",44.4799
"2016-01-26:12 AM",45.3749
"2016-01-27:12 AM",47.3155
"2016-01-28:12 AM",47.0593
"2016-01-29:12 AM",50.2765
"2016-01-30:12 AM",47.6172
"2016-01-31:12 AM",41.5148
"2016-02-01:12 AM",36.5781
"2016-02-02:12 AM",36.0657
"2016-02-03:12 AM",37.5557
"2016-02-04:12 AM",41.6613
"2016-02-05:12 AM",44.0694
"2016-02-06:12 AM",47.1223
"2016-02-07:12 AM",50.9837
"2016-02-08:12 AM",53.677
"2016-02-09:12 AM",55.2007
"2016-02-10:12 AM",55.1365
"2016-02-11:12 AM",56.0397
"2016-02-12:12 AM",55.2853
"2016-02-13:12 AM",53.622
"2016-02-14:12 AM",54.3889
"2016-02-15:12 AM",57.6205
"2016-02-16:12 AM",58.1216
"2016-02-17:12 AM",54.7358
"2016-02-18:12 AM",48.4362
"2016-02-19:12 AM",47.3268
"2016-02-20:12 AM",48.4653
"2016-02-21:12 AM",49.8357
"2016-02-22:12 AM",50.2628
"2016-02-23:12 AM",51.942
"2016-02-24:12 AM",52.4142
"2016-02-25:12 AM",54.4512
"2016-02-26:12 AM",55.3838
"2016-02-27:12 AM",54.7488
"2016-02-28:12 AM",53.9818
"2016-02-29:12 AM",54.8553
"2016-03-01:12 AM",56.4561
"2016-03-02:12 AM",56.3122
"2016-03-03:12 AM",55.2241
"2016-03-04:12 AM",54.8478
"2016-03-05:12 AM",53.7075
"2016-03-06:12 AM",49.0494
"2016-03-07:12 AM",42.8914
"2016-03-08:12 AM",43.2777
"2016-03-09:12 AM",49.3511
"2016-03-10:12 AM",54.2921
"2016-03-11:12 AM",50.931
"2016-03-12:12 AM",45.9284
"2016-03-13:12 AM",47.2577
"2016-03-14:12 AM",49.6058
"2016-03-15:12 AM",49.8949
"2016-03-16:12 AM",54.0955
"2016-03-17:12 AM",56.6794
"2016-03-18:12 AM",56.7648
"2016-03-19:12 AM",56.5009
"2016-03-20:12 AM",55.8894
"2016-03-21:12 AM",52.6028
"2016-03-22:12 AM",47.588
"2016-03-23:12 AM",48.7323
"2016-03-24:12 AM",52.4296
"2016-03-25:12 AM",54.342
"2016-03-26:12 AM",54.5155
"2016-03-27:12 AM",54.5079
"2016-03-28:12 AM",47.7214
"2016-03-29:12 AM",44.0829
"2016-03-30:12 AM",46.4628
"2016-03-31:12 AM",51.1057
"2016-04-01:12 AM",55.3791
"2016-04-02:12 AM",57.2657
"2016-04-03:12 AM",57.8325
"2016-04-04:12 AM",57.9249
"2016-04-05:12 AM",59.8975
"2016-04-06:12 AM",64.5969
"2016-04-07:12 AM",62.2526
"2016-04-08:12 AM",57.3606
"2016-04-09:12 AM",54.6287
"2016-04-10:12 AM",52.839
"2016-04-11:12 AM",53.9433
"2016-04-12:12 AM",55.2582
"2016-04-13:12 AM",54.7938
"2016-04-14:12 AM",52.2568
"2016-04-15:12 AM",50.6568
"2016-04-16:12 AM",56.1369
"2016-04-17:12 AM",60.8619
"2016-04-18:12 AM",62.6929
"2016-04-19:12 AM",64.09
"2016-04-20:12 AM",62.1738
"2016-04-21:12 AM",60.0877
"2016-04-22:12 AM",55.9495
"2016-04-23:12 AM",52.4932
"2016-04-24:12 AM",53.9438
"2016-04-25:12 AM",48.677
"2016-04-26:12 AM",50.373
"2016-04-27:12 AM",51.7984
"2016-04-28:12 AM",52.3684
"2016-04-29:12 AM",54.4338
"2016-04-30:12 AM",54.4957
"2016-05-01:12 AM",58.411
"2016-05-02:12 AM",59.8667
"2016-05-03:12 AM",61.437
"2016-05-04:12 AM",61.9036
"2016-05-05:12 AM",56.4787
"2016-05-06:12 AM",53.9791
"2016-05-07:12 AM",53.7908
"2016-05-08:12 AM",56.1591
"2016-05-09:12 AM",59.1939
"2016-05-10:12 AM",61.0124
"2016-05-11:12 AM",63.5374
"2016-05-12:12 AM",65.8454
"2016-05-13:12 AM",65.8674
"2016-05-14:12 AM",61.5484
"2016-05-15:12 AM",59.4977
"2016-05-16:12 AM",61.0101
"2016-05-17:12 AM",63.2907
"2016-05-18:12 AM",66.6343
"2016-05-19:12 AM",63.7927
"2016-05-20:12 AM",54.7646
"2016-05-21:12 AM",50.7002
"2016-05-22:12 AM",52.5717
"2016-05-23:12 AM",54.3648
"2016-05-24:12 AM",55.2646
