"DateTime","(deg F) Mean Temperature (CFSR) at Vermont, 2010-01-01 to 2019-03-14"
"2014-04-03:12 AM",30.5384
"2014-04-04:12 AM",28.0373
"2014-04-05:12 AM",32.1319
"2014-04-06:12 AM",28.7436
"2014-04-07:12 AM",35.6414
"2014-04-08:12 AM",39.1413
"2014-04-09:12 AM",34.3495
"2014-04-10:12 AM",38.8414
"2014-04-11:12 AM",46.8858
"2014-04-12:12 AM",43.2023
"2014-04-13:12 AM",44.8626
"2014-04-14:12 AM",59.4397
"2014-04-15:12 AM",51.8859
"2014-04-16:12 AM",23.491
"2014-04-17:12 AM",29.4183
"2014-04-18:12 AM",33.6634
"2014-04-19:12 AM",36.9909
"2014-04-20:12 AM",40.4467
"2014-04-21:12 AM",50.171
"2014-04-22:12 AM",53.4537
"2014-04-23:12 AM",41.8084
"2014-04-24:12 AM",36.754
"2014-04-25:12 AM",42.2445
"2014-04-26:12 AM",41.2747
"2014-04-27:12 AM",38.6967
"2014-04-28:12 AM",41.7166
"2014-04-29:12 AM",42.2263
"2014-04-30:12 AM",37.4931
"2014-05-01:12 AM",44.1072
"2014-05-02:12 AM",46.5712
"2014-05-03:12 AM",49.1121
"2014-05-04:12 AM",42.8965
"2014-05-05:12 AM",41.8703
"2014-05-06:12 AM",42.5428
"2014-05-07:12 AM",44.2737
"2014-05-08:12 AM",50.295
"2014-05-09:12 AM",50.5479
"2014-05-10:12 AM",60.4315
"2014-05-11:12 AM",55.9971
"2014-05-12:12 AM",59.2968
"2014-05-13:12 AM",56.9399
"2014-05-14:12 AM",58.361
"2014-05-15:12 AM",62.7237
"2014-05-16:12 AM",61.7763
"2014-05-17:12 AM",53.0841
"2014-05-18:12 AM",48.4291
"2014-05-19:12 AM",47.2289
"2014-05-20:12 AM",52.6359
"2014-05-21:12 AM",57.4416
"2014-05-22:12 AM",54.955
"2014-05-23:12 AM",52.8298
"2014-05-24:12 AM",53.7134
"2014-05-25:12 AM",56.8762
"2014-05-26:12 AM",57.7803
"2014-05-27:12 AM",58.7932
"2014-05-28:12 AM",48.0718
"2014-05-29:12 AM",52.0788
"2014-05-30:12 AM",55.9756
"2014-05-31:12 AM",53.0211
"2014-06-01:12 AM",58.0204
"2014-06-02:12 AM",65.9633
"2014-06-03:12 AM",69.1254
"2014-06-04:12 AM",63.2977
"2014-06-05:12 AM",57.8934
"2014-06-06:12 AM",57.3456
"2014-06-07:12 AM",60.976
"2014-06-08:12 AM",64.9231
"2014-06-09:12 AM",65.5961
"2014-06-10:12 AM",61.4449
"2014-06-11:12 AM",56.0467
"2014-06-12:12 AM",55.6592
"2014-06-13:12 AM",56.2176
"2014-06-14:12 AM",59.2938
"2014-06-15:12 AM",57.1834
"2014-06-16:12 AM",60.9091
"2014-06-17:12 AM",69.2929
"2014-06-18:12 AM",67.1094
"2014-06-19:12 AM",61.3391
"2014-06-20:12 AM",55.0416
"2014-06-21:12 AM",55.081
"2014-06-22:12 AM",58.2616
"2014-06-23:12 AM",63.2667
"2014-06-24:12 AM",67.4739
"2014-06-25:12 AM",66.24
"2014-06-26:12 AM",65.4274
"2014-06-27:12 AM",64.4965
"2014-06-28:12 AM",66.245
"2014-06-29:12 AM",70.1956
"2014-06-30:12 AM",71.3345
"2014-07-01:12 AM",75.2364
"2014-07-02:12 AM",76.2105
"2014-07-03:12 AM",71.2065
"2014-07-04:12 AM",63.068
"2014-07-05:12 AM",61.0821
"2014-07-06:12 AM",65.8375
"2014-07-07:12 AM",66.1168
"2014-07-08:12 AM",71.4933
"2014-07-09:12 AM",67.5511
"2014-07-10:12 AM",61.6755
"2014-07-11:12 AM",61.412
"2014-07-12:12 AM",65.935
"2014-07-13:12 AM",68.7645
"2014-07-14:12 AM",69.9206
"2014-07-15:12 AM",68.2268
"2014-07-16:12 AM",67.5738
"2014-07-17:12 AM",61.3767
"2014-07-18:12 AM",61.0068
"2014-07-19:12 AM",63.014
"2014-07-20:12 AM",64.2108
"2014-07-21:12 AM",67.1581
"2014-07-22:12 AM",71.6583
"2014-07-23:12 AM",72.6058
"2014-07-24:12 AM",62.0251
"2014-07-25:12 AM",62.1075
"2014-07-26:12 AM",63.4676
"2014-07-27:12 AM",62.4553
"2014-07-28:12 AM",60.1059
"2014-07-29:12 AM",59.3532
"2014-07-30:12 AM",58.6031
"2014-07-31:12 AM",60.8839
"2014-08-01:12 AM",65.826
"2014-08-02:12 AM",66.6806
"2014-08-03:12 AM",65.3963
"2014-08-04:12 AM",65.2557
"2014-08-05:12 AM",66.2358
"2014-08-06:12 AM",63.3249
"2014-08-07:12 AM",58.1533
"2014-08-08:12 AM",59.886
"2014-08-09:12 AM",62.4157
"2014-08-10:12 AM",64.4923
"2014-08-11:12 AM",66.8507
"2014-08-12:12 AM",66.4741
"2014-08-13:12 AM",61.8993
"2014-08-14:12 AM",56.1362
"2014-08-15:12 AM",54.6544
"2014-08-16:12 AM",57.5575
"2014-08-17:12 AM",57.6538
"2014-08-18:12 AM",55.8891
"2014-08-19:12 AM",56.3967
"2014-08-20:12 AM",62.9902
"2014-08-21:12 AM",59.113
"2014-08-22:12 AM",60.2593
"2014-08-23:12 AM",60.7892
"2014-08-24:12 AM",63.0473
"2014-08-25:12 AM",65.6355
"2014-08-26:12 AM",67.9503
"2014-08-27:12 AM",68.4036
"2014-08-28:12 AM",58.8936
"2014-08-29:12 AM",58.302
"2014-08-30:12 AM",62.9409
"2014-08-31:12 AM",65.4037
"2014-09-01:12 AM",67.7145
"2014-09-02:12 AM",70.8688
"2014-09-03:12 AM",63.9599
"2014-09-04:12 AM",64.4207
"2014-09-05:12 AM",71.1025
"2014-09-06:12 AM",66.974
"2014-09-07:12 AM",57.4533
"2014-09-08:12 AM",57.2117
"2014-09-09:12 AM",56.3878
"2014-09-10:12 AM",58.8211
"2014-09-11:12 AM",58.8335
"2014-09-12:12 AM",49.6675
"2014-09-13:12 AM",45.8371
"2014-09-14:12 AM",43.6375
"2014-09-15:12 AM",43.3663
"2014-09-16:12 AM",50.0835
"2014-09-17:12 AM",50.6647
"2014-09-18:12 AM",47.8227
"2014-09-19:12 AM",41.4205
"2014-09-20:12 AM",51.2287
"2014-09-21:12 AM",63.5203
"2014-09-22:12 AM",52.0938
"2014-09-23:12 AM",49.5577
"2014-09-24:12 AM",53.5955
"2014-09-25:12 AM",52.8858
"2014-09-26:12 AM",57.0891
"2014-09-27:12 AM",60.37
"2014-09-28:12 AM",62.071
"2014-09-29:12 AM",62.1831
"2014-09-30:12 AM",58.2175
"2014-10-01:12 AM",57.0744
"2014-10-02:12 AM",57.0234
"2014-10-03:12 AM",54.7295
"2014-10-04:12 AM",52.2919
"2014-10-05:12 AM",46.346
"2014-10-06:12 AM",47.1861
"2014-10-07:12 AM",54.1125
"2014-10-08:12 AM",54.0048
"2014-10-09:12 AM",45.1344
"2014-10-10:12 AM",43.4167
"2014-10-11:12 AM",44.7541
"2014-10-12:12 AM",41.4484
"2014-10-13:12 AM",46.3136
"2014-10-14:12 AM",58.6947
"2014-10-15:12 AM",64
"2014-10-16:12 AM",63.8238
"2014-10-17:12 AM",57.6885
"2014-10-18:12 AM",52.378
"2014-10-19:12 AM",38.4219
"2014-10-20:12 AM",37.2049
"2014-10-21:12 AM",43.146
"2014-10-22:12 AM",44.6711
"2014-10-23:12 AM",43.2455
"2014-10-24:12 AM",41.3121
"2014-10-25:12 AM",44.5383
"2014-10-26:12 AM",43.2986
"2014-10-27:12 AM",40.599
"2014-10-28:12 AM",46.1343
"2014-10-29:12 AM",50.0814
"2014-10-30:12 AM",40.6582
"2014-10-31:12 AM",39.8298
"2014-11-01:12 AM",36.9523
"2014-11-02:12 AM",31.1603
"2014-11-03:12 AM",32.0823
"2014-11-04:12 AM",41.2205
"2014-11-05:12 AM",46.922
"2014-11-06:12 AM",41.3848
"2014-11-07:12 AM",33.9755
"2014-11-08:12 AM",29.9921
"2014-11-09:12 AM",34.7824
"2014-11-10:12 AM",37.0645
"2014-11-11:12 AM",44.3106
"2014-11-12:12 AM",45.3445
"2014-11-13:12 AM",33.3226
"2014-11-14:12 AM",28.8531
"2014-11-15:12 AM",25.7315
"2014-11-16:12 AM",29.6292
"2014-11-17:12 AM",31.0953
"2014-11-18:12 AM",23.5405
"2014-11-19:12 AM",22.2197
"2014-11-20:12 AM",24.5611
"2014-11-21:12 AM",20.0215
"2014-11-22:12 AM",24.5178
"2014-11-23:12 AM",36.0964
"2014-11-24:12 AM",44.4794
"2014-11-25:12 AM",43.4761
"2014-11-26:12 AM",30.8034
"2014-11-27:12 AM",23.8759
"2014-11-28:12 AM",18.3909
"2014-11-29:12 AM",13.7379
"2014-11-30:12 AM",31.2397
"2014-12-01:12 AM",35.4657
"2014-12-02:12 AM",22.2885
"2014-12-03:12 AM",31.0455
"2014-12-04:12 AM",24.1452
"2014-12-05:12 AM",19.9137
"2014-12-06:12 AM",28.0087
"2014-12-07:12 AM",18.4633
"2014-12-08:12 AM",12.3613
"2014-12-09:12 AM",26.3322
"2014-12-10:12 AM",30.2259
"2014-12-11:12 AM",28.2267
"2014-12-12:12 AM",22.1394
"2014-12-13:12 AM",22.8177
"2014-12-14:12 AM",26.2569
"2014-12-15:12 AM",22.8349
"2014-12-16:12 AM",25.1458
"2014-12-17:12 AM",32.4736
"2014-12-18:12 AM",29.3133
"2014-12-19:12 AM",22.3511
"2014-12-20:12 AM",13.6243
"2014-12-21:12 AM",18.0131
"2014-12-22:12 AM",23.428
"2014-12-23:12 AM",31.2798
"2014-12-24:12 AM",33.2947
"2014-12-25:12 AM",35.7813
"2014-12-26:12 AM",32.3236
"2014-12-27:12 AM",32.8649
"2014-12-28:12 AM",34.6248
"2014-12-29:12 AM",23.9531
"2014-12-30:12 AM",13.5808
"2014-12-31:12 AM",14.3857
"2015-01-01:12 AM",19.1377
"2015-01-02:12 AM",20.2786
"2015-01-03:12 AM",14.7457
"2015-01-04:12 AM",29.6118
"2015-01-05:12 AM",14.1967
"2015-01-06:12 AM",5.3586
"2015-01-07:12 AM",5.9209
"2015-01-08:12 AM",-3.6728
"2015-01-09:12 AM",13.0352
"2015-01-10:12 AM",10.2956
"2015-01-11:12 AM",10.2576
"2015-01-12:12 AM",22.7295
"2015-01-13:12 AM",-0.5996
"2015-01-14:12 AM",3.0056
"2015-01-15:12 AM",6.4713
"2015-01-16:12 AM",11.7093
"2015-01-17:12 AM",-0.7724
"2015-01-18:12 AM",23.6948
"2015-01-19:12 AM",26.9161
"2015-01-20:12 AM",8.9488
"2015-01-21:12 AM",3.1746
"2015-01-22:12 AM",11.5083
"2015-01-23:12 AM",12.49
"2015-01-24:12 AM",22.4602
"2015-01-25:12 AM",14.6131
"2015-01-26:12 AM",2.1495
"2015-01-27:12 AM",7.3632
"2015-01-28:12 AM",5.7781
"2015-01-29:12 AM",8.636
"2015-01-30:12 AM",19.3858
"2015-01-31:12 AM",-3.2548
"2015-02-01:12 AM",0.3645
"2015-02-02:12 AM",1.87
"2015-02-03:12 AM",-3.9896
"2015-02-04:12 AM",15.8571
"2015-02-05:12 AM",11.2977
"2015-02-06:12 AM",-1.1551
"2015-02-07:12 AM",12.9999
"2015-02-08:12 AM",11.4426
"2015-02-09:12 AM",12.7884
"2015-02-10:12 AM",13.5064
"2015-02-11:12 AM",6.539
"2015-02-12:12 AM",16.1485
"2015-02-13:12 AM",-8.6984
"2015-02-14:12 AM",2.7993
"2015-02-15:12 AM",-0.6353
"2015-02-16:12 AM",-10.851
"2015-02-17:12 AM",-5.8007
"2015-02-18:12 AM",1.27
"2015-02-19:12 AM",9.552
"2015-02-20:12 AM",-6.8649
"2015-02-21:12 AM",4.3378
"2015-02-22:12 AM",16.9668
"2015-02-23:12 AM",-0.0747
"2015-02-24:12 AM",-5.9325
"2015-02-25:12 AM",11.0808
"2015-02-26:12 AM",1.9245
"2015-02-27:12 AM",-0.5033
"2015-02-28:12 AM",-1.5799
"2015-03-01:12 AM",10.2708
"2015-03-02:12 AM",17.9998
"2015-03-03:12 AM",7.8359
"2015-03-04:12 AM",27.3484
"2015-03-05:12 AM",12.4561
"2015-03-06:12 AM",-0.749
"2015-03-07:12 AM",14.2966
"2015-03-08:12 AM",18.4957
"2015-03-09:12 AM",24.7725
"2015-03-10:12 AM",30.1442
"2015-03-11:12 AM",34.374
"2015-03-12:12 AM",20.9167
"2015-03-13:12 AM",16.9732
"2015-03-14:12 AM",28.5438
"2015-03-15:12 AM",27.6181
"2015-03-16:12 AM",23.3267
"2015-03-17:12 AM",28.0314
"2015-03-18:12 AM",11.7549
"2015-03-19:12 AM",12.4174
"2015-03-20:12 AM",17.8605
"2015-03-21:12 AM",26.9143
"2015-03-22:12 AM",9.3879
"2015-03-23:12 AM",8.8374
"2015-03-24:12 AM",16.1389
"2015-03-25:12 AM",24.4965
"2015-03-26:12 AM",34.5249
"2015-03-27:12 AM",31.9062
"2015-03-28:12 AM",20.6188
"2015-03-29:12 AM",19.9342
"2015-03-30:12 AM",29.6861
"2015-03-31:12 AM",27.3573
"2015-04-01:12 AM",23.4475
"2015-04-02:12 AM",31.4287
"2015-04-03:12 AM",43.1508
"2015-04-04:12 AM",32.0263
"2015-04-05:12 AM",26.2789
"2015-04-06:12 AM",29.4528
"2015-04-07:12 AM",32.259
"2015-04-08:12 AM",26.8434
"2015-04-09:12 AM",29.7289
"2015-04-10:12 AM",35.6434
"2015-04-11:12 AM",34.873
"2015-04-12:12 AM",38.2264
"2015-04-13:12 AM",48.2365
"2015-04-14:12 AM",48.7963
"2015-04-15:12 AM",40.5772
"2015-04-16:12 AM",44.5831
"2015-04-17:12 AM",49.4443
"2015-04-18:12 AM",47.622
"2015-04-19:12 AM",40.4375
"2015-04-20:12 AM",39.4992
"2015-04-21:12 AM",42.2483
"2015-04-22:12 AM",41.799
"2015-04-23:12 AM",35.1351
"2015-04-24:12 AM",32.9679
"2015-04-25:12 AM",34.3652
"2015-04-26:12 AM",39.1253
"2015-04-27:12 AM",40.7192
"2015-04-28:12 AM",43.0491
"2015-04-29:12 AM",46.4808
"2015-04-30:12 AM",47.194
"2015-05-01:12 AM",47.7466
"2015-05-02:12 AM",52.3279
"2015-05-03:12 AM",56.8929
"2015-05-04:12 AM",63.0072
"2015-05-05:12 AM",57.9128
"2015-05-06:12 AM",54.8733
"2015-05-07:12 AM",59.9047
"2015-05-08:12 AM",64.7204
"2015-05-09:12 AM",62.3327
"2015-05-10:12 AM",66.4135
"2015-05-11:12 AM",63.4714
"2015-05-12:12 AM",61.2912
"2015-05-13:12 AM",46.8153
"2015-05-14:12 AM",46.1709
"2015-05-15:12 AM",51.8772
"2015-05-16:12 AM",57.4408
"2015-05-17:12 AM",60.6081
"2015-05-18:12 AM",61.4053
"2015-05-19:12 AM",61.8541
"2015-05-20:12 AM",47.5128
"2015-05-21:12 AM",48.8363
"2015-05-22:12 AM",50.1793
"2015-05-23:12 AM",42.6569
"2015-05-24:12 AM",56.7844
"2015-05-25:12 AM",61.0936
"2015-05-26:12 AM",70.0642
"2015-05-27:12 AM",70.5178
"2015-05-28:12 AM",64.2018
"2015-05-29:12 AM",64.1741
"2015-05-30:12 AM",68.6053
"2015-05-31:12 AM",51.0199
"2015-06-01:12 AM",45.1058
"2015-06-02:12 AM",47.0055
"2015-06-03:12 AM",49.1146
"2015-06-04:12 AM",54.7115
"2015-06-05:12 AM",59.6944
"2015-06-06:12 AM",55.6335
"2015-06-07:12 AM",54.4957
"2015-06-08:12 AM",58.4605
"2015-06-09:12 AM",63.0217
"2015-06-10:12 AM",63.646
"2015-06-11:12 AM",66.9007
"2015-06-12:12 AM",63.2457
"2015-06-13:12 AM",63.6089
"2015-06-14:12 AM",63.4532
"2015-06-15:12 AM",59.0731
"2015-06-16:12 AM",59.8183
"2015-06-17:12 AM",59.254
"2015-06-18:12 AM",63.2215
"2015-06-19:12 AM",60.4254
"2015-06-20:12 AM",58.6909
"2015-06-21:12 AM",63.8101
"2015-06-22:12 AM",66.5256
"2015-06-23:12 AM",64.6669
"2015-06-24:12 AM",63.4048
"2015-06-25:12 AM",61.0689
"2015-06-26:12 AM",60.3543
"2015-06-27:12 AM",59.4462
"2015-06-28:12 AM",52.6809
"2015-06-29:12 AM",54.7671
"2015-06-30:12 AM",58.2694
"2015-07-01:12 AM",62.4087
"2015-07-02:12 AM",60.5885
"2015-07-03:12 AM",59.5441
"2015-07-04:12 AM",59.5962
"2015-07-05:12 AM",64.5975
"2015-07-06:12 AM",66.967
"2015-07-07:12 AM",69.9656
"2015-07-08:12 AM",66.3831
"2015-07-09:12 AM",61.6129
"2015-07-10:12 AM",65.1594
"2015-07-11:12 AM",67.3722
"2015-07-12:12 AM",69.8567
"2015-07-13:12 AM",70.695
"2015-07-14:12 AM",69.2478
"2015-07-15:12 AM",61.972
"2015-07-16:12 AM",57.0978
"2015-07-17:12 AM",60.3757
"2015-07-18:12 AM",65.7453
"2015-07-19:12 AM",70.8915
"2015-07-20:12 AM",71.2629
"2015-07-21:12 AM",69.0771
"2015-07-22:12 AM",62.2911
"2015-07-23:12 AM",59.9679
"2015-07-24:12 AM",59.2331
"2015-07-25:12 AM",61.8138
"2015-07-26:12 AM",64.9801
"2015-07-27:12 AM",68.7436
"2015-07-28:12 AM",70.9642
"2015-07-29:12 AM",73.9708
"2015-07-30:12 AM",70.8094
"2015-07-31:12 AM",67.0905
"2015-08-01:12 AM",65.8609
"2015-08-02:12 AM",64.4992
"2015-08-03:12 AM",71.0983
"2015-08-04:12 AM",64.7388
"2015-08-05:12 AM",61.7313
"2015-08-06:12 AM",59.4783
"2015-08-07:12 AM",60.6063
"2015-08-08:12 AM",60.919
"2015-08-09:12 AM",63.113
"2015-08-10:12 AM",66.6225
"2015-08-11:12 AM",63.2788
"2015-08-12:12 AM",63.0007
"2015-08-13:12 AM",60.3225
"2015-08-14:12 AM",65.6942
"2015-08-15:12 AM",67.4168
"2015-08-16:12 AM",67.9496
"2015-08-17:12 AM",71.2384
"2015-08-18:12 AM",72.0973
"2015-08-19:12 AM",74.0068
"2015-08-20:12 AM",72.1119
"2015-08-21:12 AM",68.9578
"2015-08-22:12 AM",65.3223
"2015-08-23:12 AM",65.2581
"2015-08-24:12 AM",69.0656
"2015-08-25:12 AM",66.8541
"2015-08-26:12 AM",63.0318
"2015-08-27:12 AM",59.2344
"2015-08-28:12 AM",58.7934
"2015-08-29:12 AM",60.8563
"2015-08-30:12 AM",65.6058
"2015-08-31:12 AM",66.783
"2015-09-01:12 AM",64.9204
"2015-09-02:12 AM",68.1431
"2015-09-03:12 AM",67.6211
"2015-09-04:12 AM",63.4618
"2015-09-05:12 AM",62.8106
"2015-09-06:12 AM",67.0444
"2015-09-07:12 AM",72.2264
"2015-09-08:12 AM",71.8416
"2015-09-09:12 AM",74.16
"2015-09-10:12 AM",63.4024
"2015-09-11:12 AM",61.7986
"2015-09-12:12 AM",61.1434
"2015-09-13:12 AM",59.038
"2015-09-14:12 AM",55.3244
"2015-09-15:12 AM",59.5873
"2015-09-16:12 AM",63.6051
"2015-09-17:12 AM",64.7244
"2015-09-18:12 AM",66.0846
"2015-09-19:12 AM",66.319
"2015-09-20:12 AM",54.982
"2015-09-21:12 AM",50.8921
"2015-09-22:12 AM",53.8813
"2015-09-23:12 AM",55.1255
"2015-09-24:12 AM",57.6027
"2015-09-25:12 AM",50.8887
"2015-09-26:12 AM",48.5899
"2015-09-27:12 AM",52.0819
"2015-09-28:12 AM",58.836
"2015-09-29:12 AM",65.1056
"2015-09-30:12 AM",52.774
"2015-10-01:12 AM",44.9307
"2015-10-02:12 AM",43.538
"2015-10-03:12 AM",43.5893
"2015-10-04:12 AM",43.4881
"2015-10-05:12 AM",46.1298
"2015-10-06:12 AM",48.425
"2015-10-07:12 AM",50.5827
"2015-10-08:12 AM",45.0495
"2015-10-09:12 AM",46.0485
"2015-10-10:12 AM",42.0208
"2015-10-11:12 AM",47.9853
"2015-10-12:12 AM",55.2868
"2015-10-13:12 AM",56.0858
"2015-10-14:12 AM",48.9891
"2015-10-15:12 AM",44.0946
"2015-10-16:12 AM",45.288
"2015-10-17:12 AM",37.3548
"2015-10-18:12 AM",28.8709
"2015-10-19:12 AM",31.082
"2015-10-20:12 AM",43.5814
"2015-10-21:12 AM",47.6816
"2015-10-22:12 AM",51.8553
"2015-10-23:12 AM",36.0063
"2015-10-24:12 AM",36.6564
"2015-10-25:12 AM",43.8618
"2015-10-26:12 AM",37.2276
"2015-10-27:12 AM",35.888
"2015-10-28:12 AM",38.9732
"2015-10-29:12 AM",50.3281
"2015-10-30:12 AM",38.6096
"2015-10-31:12 AM",36.1198
"2015-11-01:12 AM",41.7292
"2015-11-02:12 AM",44.537
"2015-11-03:12 AM",46.9636
"2015-11-04:12 AM",48.1428
"2015-11-05:12 AM",53.7782
"2015-11-06:12 AM",60.0881
"2015-11-07:12 AM",44.8279
"2015-11-08:12 AM",35.7454
"2015-11-09:12 AM",37.7112
"2015-11-10:12 AM",39.358
"2015-11-11:12 AM",41.2641
"2015-11-12:12 AM",42.8099
"2015-11-13:12 AM",43.2536
"2015-11-14:12 AM",31.7998
"2015-11-15:12 AM",34.3828
"2015-11-16:12 AM",36.5106
"2015-11-17:12 AM",30.6619
"2015-11-18:12 AM",35.0692
"2015-11-19:12 AM",41.0952
"2015-11-20:12 AM",42.4368
"2015-11-21:12 AM",34.2097
"2015-11-22:12 AM",35.9026
"2015-11-23:12 AM",26.7445
"2015-11-24:12 AM",26.881
"2015-11-25:12 AM",29.6618
"2015-11-26:12 AM",36.2451
"2015-11-27:12 AM",45.288
"2015-11-28:12 AM",35.7813
"2015-11-29:12 AM",28.0863
"2015-11-30:12 AM",25.4782
"2015-12-01:12 AM",28.3773
"2015-12-02:12 AM",34.8865
"2015-12-03:12 AM",34.1737
"2015-12-04:12 AM",33.5547
"2015-12-05:12 AM",34.9286
"2015-12-06:12 AM",33.8812
"2015-12-07:12 AM",32.7925
"2015-12-08:12 AM",31.9429
"2015-12-09:12 AM",33.2299
"2015-12-10:12 AM",38.6652
"2015-12-11:12 AM",43.8512
"2015-12-12:12 AM",41.6017
"2015-12-13:12 AM",37.8959
"2015-12-14:12 AM",41.9358
"2015-12-15:12 AM",43.2819
"2015-12-16:12 AM",34.0795
"2015-12-17:12 AM",36.693
"2015-12-18:12 AM",36.4455
"2015-12-19:12 AM",28.2526
"2015-12-20:12 AM",25.0288
"2015-12-21:12 AM",31.2854
"2015-12-22:12 AM",36.6199
"2015-12-23:12 AM",41.4885
"2015-12-24:12 AM",45.3949
"2015-12-25:12 AM",40.1209
"2015-12-26:12 AM",34.983
"2015-12-27:12 AM",35.8183
"2015-12-28:12 AM",22.1607
"2015-12-29:12 AM",18.9874
"2015-12-30:12 AM",26.0125
"2015-12-31:12 AM",31.2971
"2016-01-01:12 AM",27.7462
"2016-01-02:12 AM",23.4927
"2016-01-03:12 AM",26.3586
"2016-01-04:12 AM",6.3608
"2016-01-05:12 AM",2.5173
"2016-01-06:12 AM",15.0226
"2016-01-07:12 AM",19.3327
"2016-01-08:12 AM",22.9064
"2016-01-09:12 AM",31.037
"2016-01-10:12 AM",35.7633
"2016-01-11:12 AM",22.5462
"2016-01-12:12 AM",19.2897
"2016-01-13:12 AM",15.8455
"2016-01-14:12 AM",16.2703
"2016-01-15:12 AM",21.4444
"2016-01-16:12 AM",28.4542
"2016-01-17:12 AM",23.4109
"2016-01-18:12 AM",15.2339
"2016-01-19:12 AM",5.9628
"2016-01-20:12 AM",12.1239
"2016-01-21:12 AM",12.3309
"2016-01-22:12 AM",11.9196
"2016-01-23:12 AM",13.5856
"2016-01-24:12 AM",11.5381
"2016-01-25:12 AM",18.0689
"2016-01-26:12 AM",28.9504
"2016-01-27:12 AM",27.2349
"2016-01-28:12 AM",23.1152
"2016-01-29:12 AM",27.4408
"2016-01-30:12 AM",23.4617
"2016-01-31:12 AM",31.8117
"2016-02-01:12 AM",36.0154
"2016-02-02:12 AM",29.667
"2016-02-03:12 AM",32.8811
"2016-02-04:12 AM",37.3005
"2016-02-05:12 AM",27.3378
"2016-02-06:12 AM",26.7112
"2016-02-07:12 AM",27.6998
"2016-02-08:12 AM",25.1105
"2016-02-09:12 AM",20.6953
"2016-02-10:12 AM",23.5609
"2016-02-11:12 AM",13.3277
"2016-02-12:12 AM",6.4699
"2016-02-13:12 AM",1.1512
"2016-02-14:12 AM",-10.3227
"2016-02-15:12 AM",3.1554
"2016-02-16:12 AM",27.5911
"2016-02-17:12 AM",23.779
"2016-02-18:12 AM",12.918
"2016-02-19:12 AM",16.7
"2016-02-20:12 AM",31.8938
"2016-02-21:12 AM",32.0076
"2016-02-22:12 AM",19.6817
"2016-02-23:12 AM",20.1792
"2016-02-24:12 AM",29.0545
"2016-02-25:12 AM",35.5843
"2016-02-26:12 AM",16.5205
"2016-02-27:12 AM",17.1819
"2016-02-28:12 AM",31.6483
"2016-02-29:12 AM",35.4769
"2016-03-01:12 AM",21.9297
"2016-03-02:12 AM",22.9438
"2016-03-03:12 AM",8.6819
"2016-03-04:12 AM",15.3853
"2016-03-05:12 AM",17.1448
"2016-03-06:12 AM",22.8684
"2016-03-07:12 AM",30.6336
"2016-03-08:12 AM",34.9723
"2016-03-09:12 AM",46.7247
"2016-03-10:12 AM",50.1294
"2016-03-11:12 AM",38.444
"2016-03-12:12 AM",37.2164
"2016-03-13:12 AM",38.9759
"2016-03-14:12 AM",32.189
"2016-03-15:12 AM",36.9145
"2016-03-16:12 AM",41.5411
"2016-03-17:12 AM",44.0173
"2016-03-18:12 AM",32.3694
"2016-03-19:12 AM",24.2229
"2016-03-20:12 AM",24.9325
"2016-03-21:12 AM",30.2391
"2016-03-22:12 AM",29.9316
"2016-03-23:12 AM",33.8598
"2016-03-24:12 AM",29.0955
"2016-03-25:12 AM",33.9071
"2016-03-26:12 AM",30.6804
"2016-03-27:12 AM",38.0685
"2016-03-28:12 AM",35.6477
"2016-03-29:12 AM",31.3705
"2016-03-30:12 AM",36.9388
"2016-03-31:12 AM",47.6046
"2016-04-01:12 AM",55.3203
"2016-04-02:12 AM",38.1303
"2016-04-03:12 AM",22.9926
"2016-04-04:12 AM",18.8692
"2016-04-05:12 AM",18.6627
"2016-04-06:12 AM",25.4788
"2016-04-07:12 AM",38.4969
"2016-04-08:12 AM",32.081
"2016-04-09:12 AM",27.9568
"2016-04-10:12 AM",27.104
"2016-04-11:12 AM",36.3141
"2016-04-12:12 AM",39.0882
"2016-04-13:12 AM",34.2567
"2016-04-14:12 AM",36.338
"2016-04-15:12 AM",40.1718
"2016-04-16:12 AM",42.9575
"2016-04-17:12 AM",48.8505
"2016-04-18:12 AM",52.8505
"2016-04-19:12 AM",43.466
"2016-04-20:12 AM",39.4914
"2016-04-21:12 AM",48.5038
"2016-04-22:12 AM",57.5598
"2016-04-23:12 AM",44.0226
"2016-04-24:12 AM",35.9281
"2016-04-25:12 AM",38.7837
"2016-04-26:12 AM",31.7226
"2016-04-27:12 AM",34.6586
"2016-04-28:12 AM",33.8895
"2016-04-29:12 AM",39.166
"2016-04-30:12 AM",44.2652
"2016-05-01:12 AM",42.1153
"2016-05-02:12 AM",39.4426
"2016-05-03:12 AM",43.1888
"2016-05-04:12 AM",43.6644
"2016-05-05:12 AM",46.3784
"2016-05-06:12 AM",50.1591
"2016-05-07:12 AM",53.6281
"2016-05-08:12 AM",45.2262
"2016-05-09:12 AM",39.6491
"2016-05-10:12 AM",44.9136
"2016-05-11:12 AM",49.2532
"2016-05-12:12 AM",57.3714
"2016-05-13:12 AM",58.4654
"2016-05-14:12 AM",55.9886
"2016-05-15:12 AM",42.8227
"2016-05-16:12 AM",38.415
"2016-05-17:12 AM",45.9592
"2016-05-18:12 AM",47.3857
"2016-05-19:12 AM",50.6833
