"DateTime","(deg F) Mean Temperature (CFSR) at Oregon, 2010-01-01 to 2019-03-14"
"2014-04-04:12 AM",40.2948
"2014-04-05:12 AM",40.3639
"2014-04-06:12 AM",44.7177
"2014-04-07:12 AM",49.5151
"2014-04-08:12 AM",52.83
"2014-04-09:12 AM",50.2012
"2014-04-10:12 AM",47.5954
"2014-04-11:12 AM",49.8918
"2014-04-12:12 AM",47.3968
"2014-04-13:12 AM",44.9467
"2014-04-14:12 AM",47.4301
"2014-04-15:12 AM",46.1419
"2014-04-16:12 AM",44.9778
"2014-04-17:12 AM",45.621
"2014-04-18:12 AM",45.7354
"2014-04-19:12 AM",45.8128
"2014-04-20:12 AM",47.0782
"2014-04-21:12 AM",48.733
"2014-04-22:12 AM",41.6952
"2014-04-23:12 AM",39.1413
"2014-04-24:12 AM",44.5446
"2014-04-25:12 AM",40.1913
"2014-04-26:12 AM",37.8842
"2014-04-27:12 AM",38.9223
"2014-04-28:12 AM",40.8439
"2014-04-29:12 AM",48.5886
"2014-04-30:12 AM",54.7351
"2014-05-01:12 AM",59.7562
"2014-05-02:12 AM",58.899
"2014-05-03:12 AM",52.6559
"2014-05-04:12 AM",47.8629
"2014-05-05:12 AM",44.9791
"2014-05-06:12 AM",43.4982
"2014-05-07:12 AM",45.4971
"2014-05-08:12 AM",45.261
"2014-05-09:12 AM",44.2859
"2014-05-10:12 AM",40.7278
"2014-05-11:12 AM",44.5663
"2014-05-12:12 AM",49.4569
"2014-05-13:12 AM",55.8304
"2014-05-14:12 AM",61.4709
"2014-05-15:12 AM",63.2901
"2014-05-16:12 AM",59.7414
"2014-05-17:12 AM",54.374
"2014-05-18:12 AM",49.3261
"2014-05-19:12 AM",48.6543
"2014-05-20:12 AM",51.4719
"2014-05-21:12 AM",54.5542
"2014-05-22:12 AM",58.8447
"2014-05-23:12 AM",58.9849
"2014-05-24:12 AM",56.0399
"2014-05-25:12 AM",56.59
"2014-05-26:12 AM",56.2825
"2014-05-27:12 AM",51.4632
"2014-05-28:12 AM",46.9765
"2014-05-29:12 AM",48.9837
"2014-05-30:12 AM",54.6004
"2014-05-31:12 AM",56.0386
"2014-06-01:12 AM",57.1919
"2014-06-02:12 AM",60.0498
"2014-06-03:12 AM",58.3158
"2014-06-04:12 AM",57.5539
"2014-06-05:12 AM",58.669
"2014-06-06:12 AM",58.4379
"2014-06-07:12 AM",58.8533
"2014-06-08:12 AM",60.8461
"2014-06-09:12 AM",61.8964
"2014-06-10:12 AM",58.3385
"2014-06-11:12 AM",58.7039
"2014-06-12:12 AM",57.387
"2014-06-13:12 AM",49.8799
"2014-06-14:12 AM",51.271
"2014-06-15:12 AM",51.2596
"2014-06-16:12 AM",48.2162
"2014-06-17:12 AM",45.4629
"2014-06-18:12 AM",52.513
"2014-06-19:12 AM",57.8563
"2014-06-20:12 AM",58.9105
"2014-06-21:12 AM",57.1869
"2014-06-22:12 AM",60.0228
"2014-06-23:12 AM",63.1454
"2014-06-24:12 AM",61.371
"2014-06-25:12 AM",57.1231
"2014-06-26:12 AM",56.0109
"2014-06-27:12 AM",55.0958
"2014-06-28:12 AM",56.9037
"2014-06-29:12 AM",58.1931
"2014-06-30:12 AM",61.7175
"2014-07-01:12 AM",69.2443
"2014-07-02:12 AM",69.895
"2014-07-03:12 AM",67.0894
"2014-07-04:12 AM",67.2377
"2014-07-05:12 AM",68.0756
"2014-07-06:12 AM",69.0845
"2014-07-07:12 AM",71.1777
"2014-07-08:12 AM",72.0311
"2014-07-09:12 AM",71.6506
"2014-07-10:12 AM",69.8724
"2014-07-11:12 AM",67.5847
"2014-07-12:12 AM",70.3972
"2014-07-13:12 AM",72.3447
"2014-07-14:12 AM",70.7266
"2014-07-15:12 AM",72.4653
"2014-07-16:12 AM",73.2074
"2014-07-17:12 AM",71.1955
"2014-07-18:12 AM",67.4535
"2014-07-19:12 AM",69.3426
"2014-07-20:12 AM",66.9749
"2014-07-21:12 AM",62.8965
"2014-07-22:12 AM",65.4276
"2014-07-23:12 AM",61.3054
"2014-07-24:12 AM",56.475
"2014-07-25:12 AM",60.7446
"2014-07-26:12 AM",65.9894
"2014-07-27:12 AM",69.679
"2014-07-28:12 AM",73.5724
"2014-07-29:12 AM",73.3285
"2014-07-30:12 AM",72.9806
"2014-07-31:12 AM",72.1904
"2014-08-01:12 AM",72.8263
"2014-08-02:12 AM",71.8065
"2014-08-03:12 AM",71.8642
"2014-08-04:12 AM",71.6877
"2014-08-05:12 AM",69.5455
"2014-08-06:12 AM",66.8494
"2014-08-07:12 AM",66.6711
"2014-08-08:12 AM",65.5027
"2014-08-09:12 AM",66.6397
"2014-08-10:12 AM",71.8421
"2014-08-11:12 AM",72.9777
"2014-08-12:12 AM",68.2612
"2014-08-13:12 AM",63.7795
"2014-08-14:12 AM",61.4712
"2014-08-15:12 AM",63.1231
"2014-08-16:12 AM",65.8294
"2014-08-17:12 AM",68.0587
"2014-08-18:12 AM",69.6232
"2014-08-19:12 AM",68.3103
"2014-08-20:12 AM",63.6238
"2014-08-21:12 AM",61.1247
"2014-08-22:12 AM",58.9658
"2014-08-23:12 AM",59.7702
"2014-08-24:12 AM",61.2955
"2014-08-25:12 AM",61.4673
"2014-08-26:12 AM",64.8171
"2014-08-27:12 AM",67.8067
"2014-08-28:12 AM",67.6099
"2014-08-29:12 AM",65.053
"2014-08-30:12 AM",59.3362
"2014-08-31:12 AM",56.5608
"2014-09-01:12 AM",59.4205
"2014-09-02:12 AM",61.6611
"2014-09-03:12 AM",57.1532
"2014-09-04:12 AM",56.9412
"2014-09-05:12 AM",61.5133
"2014-09-06:12 AM",64.5465
"2014-09-07:12 AM",64.8126
"2014-09-08:12 AM",63.6746
"2014-09-09:12 AM",58.6668
"2014-09-10:12 AM",57.877
"2014-09-11:12 AM",56.7572
"2014-09-12:12 AM",59.5076
"2014-09-13:12 AM",62.112
"2014-09-14:12 AM",63.8499
"2014-09-15:12 AM",65.6947
"2014-09-16:12 AM",65.9685
"2014-09-17:12 AM",65.361
"2014-09-18:12 AM",62.717
"2014-09-19:12 AM",61.8625
"2014-09-20:12 AM",66.0045
"2014-09-21:12 AM",66.0389
"2014-09-22:12 AM",63.8019
"2014-09-23:12 AM",62.931
"2014-09-24:12 AM",61.5949
"2014-09-25:12 AM",56.6514
"2014-09-26:12 AM",54.1909
"2014-09-27:12 AM",51.8572
"2014-09-28:12 AM",54.1992
"2014-09-29:12 AM",54.0898
"2014-09-30:12 AM",50.7693
"2014-10-01:12 AM",49.0629
"2014-10-02:12 AM",52.389
"2014-10-03:12 AM",57.4857
"2014-10-04:12 AM",60.654
"2014-10-05:12 AM",62.5847
"2014-10-06:12 AM",63.8841
"2014-10-07:12 AM",62.1846
"2014-10-08:12 AM",58.7575
"2014-10-09:12 AM",55.4304
"2014-10-10:12 AM",55.3417
"2014-10-11:12 AM",54.6845
"2014-10-12:12 AM",50.8545
"2014-10-13:12 AM",55.5346
"2014-10-14:12 AM",55.2924
"2014-10-15:12 AM",48.8473
"2014-10-16:12 AM",49.1941
"2014-10-17:12 AM",51.2193
"2014-10-18:12 AM",54.1384
"2014-10-19:12 AM",55.7618
"2014-10-20:12 AM",53.2825
"2014-10-21:12 AM",47.3605
"2014-10-22:12 AM",47.9817
"2014-10-23:12 AM",49.9291
"2014-10-24:12 AM",48.9157
"2014-10-25:12 AM",49.6661
"2014-10-26:12 AM",43.1879
"2014-10-27:12 AM",41.9875
"2014-10-28:12 AM",44.1649
"2014-10-29:12 AM",50.0769
"2014-10-30:12 AM",51.3711
"2014-10-31:12 AM",49.125
"2014-11-01:12 AM",41.074
"2014-11-02:12 AM",39.7854
"2014-11-03:12 AM",42.6808
"2014-11-04:12 AM",43.9358
"2014-11-05:12 AM",48.387
"2014-11-06:12 AM",50.8827
"2014-11-07:12 AM",46.5283
"2014-11-08:12 AM",45.3254
"2014-11-09:12 AM",46.8968
"2014-11-10:12 AM",40.2076
"2014-11-11:12 AM",32.6088
"2014-11-12:12 AM",26.7939
"2014-11-13:12 AM",28.5564
"2014-11-14:12 AM",32.7704
"2014-11-15:12 AM",23.1438
"2014-11-16:12 AM",22.7043
"2014-11-17:12 AM",25.7976
"2014-11-18:12 AM",28.7811
"2014-11-19:12 AM",33.0985
"2014-11-20:12 AM",36.0667
"2014-11-21:12 AM",36.1317
"2014-11-22:12 AM",40.0239
"2014-11-23:12 AM",36.1915
"2014-11-24:12 AM",36.9419
"2014-11-25:12 AM",44.6247
"2014-11-26:12 AM",44.0578
"2014-11-27:12 AM",45.6948
"2014-11-28:12 AM",43.4334
"2014-11-29:12 AM",37.6171
"2014-11-30:12 AM",27.4257
"2014-12-01:12 AM",31.6071
"2014-12-02:12 AM",33.168
"2014-12-03:12 AM",34.2844
"2014-12-04:12 AM",39.5998
"2014-12-05:12 AM",40.2157
"2014-12-06:12 AM",41.8044
"2014-12-07:12 AM",39.5357
"2014-12-08:12 AM",41.7537
"2014-12-09:12 AM",44.7064
"2014-12-10:12 AM",44.9535
"2014-12-11:12 AM",44.5953
"2014-12-12:12 AM",40.786
"2014-12-13:12 AM",34.5978
"2014-12-14:12 AM",32.5171
"2014-12-15:12 AM",33.3909
"2014-12-16:12 AM",34.6613
"2014-12-17:12 AM",35.1442
"2014-12-18:12 AM",36.0561
"2014-12-19:12 AM",37.7785
"2014-12-20:12 AM",38.8054
"2014-12-21:12 AM",45.6735
"2014-12-22:12 AM",43.0225
"2014-12-23:12 AM",39.3035
"2014-12-24:12 AM",36.898
"2014-12-25:12 AM",32.1057
"2014-12-26:12 AM",30.9292
"2014-12-27:12 AM",30.0976
"2014-12-28:12 AM",32.7889
"2014-12-29:12 AM",27.7642
"2014-12-30:12 AM",17.7516
"2014-12-31:12 AM",16.6221
"2015-01-01:12 AM",20.3322
"2015-01-02:12 AM",25.1146
"2015-01-03:12 AM",28.8741
"2015-01-04:12 AM",32.6833
"2015-01-05:12 AM",38.9518
"2015-01-06:12 AM",39.846
"2015-01-07:12 AM",38.842
"2015-01-08:12 AM",37.4934
"2015-01-09:12 AM",35.7904
"2015-01-10:12 AM",34.8078
"2015-01-11:12 AM",35.8228
"2015-01-12:12 AM",35.8009
"2015-01-13:12 AM",34.0394
"2015-01-14:12 AM",32.6565
"2015-01-15:12 AM",32.8415
"2015-01-16:12 AM",37.5211
"2015-01-17:12 AM",37.9107
"2015-01-18:12 AM",42.2296
"2015-01-19:12 AM",36.8332
"2015-01-20:12 AM",33.5838
"2015-01-21:12 AM",32.7474
"2015-01-22:12 AM",34.3141
"2015-01-23:12 AM",37.1462
"2015-01-24:12 AM",41.7695
"2015-01-25:12 AM",44.146
"2015-01-26:12 AM",43.396
"2015-01-27:12 AM",40.5221
"2015-01-28:12 AM",40.305
"2015-01-29:12 AM",38.9426
"2015-01-30:12 AM",37.3789
"2015-01-31:12 AM",36.9131
"2015-02-01:12 AM",37.6084
"2015-02-02:12 AM",41.0547
"2015-02-03:12 AM",41.1589
"2015-02-04:12 AM",41.7468
"2015-02-05:12 AM",43.7729
"2015-02-06:12 AM",44.5964
"2015-02-07:12 AM",45.052
"2015-02-08:12 AM",44.4736
"2015-02-09:12 AM",43.4401
"2015-02-10:12 AM",41.3238
"2015-02-11:12 AM",41.8732
"2015-02-12:12 AM",44.413
"2015-02-13:12 AM",45.0522
"2015-02-14:12 AM",45.1288
"2015-02-15:12 AM",41.5067
"2015-02-16:12 AM",40.7646
"2015-02-17:12 AM",41.7515
"2015-02-18:12 AM",43.1528
"2015-02-19:12 AM",43.2147
"2015-02-20:12 AM",40.1416
"2015-02-21:12 AM",37.2187
"2015-02-22:12 AM",32.8946
"2015-02-23:12 AM",32.3938
"2015-02-24:12 AM",37.5397
"2015-02-25:12 AM",37.8784
"2015-02-26:12 AM",38.8987
"2015-02-27:12 AM",38.4584
"2015-02-28:12 AM",35.0492
"2015-03-01:12 AM",32.8015
"2015-03-02:12 AM",34.9016
"2015-03-03:12 AM",33.2667
"2015-03-04:12 AM",34.9419
"2015-03-05:12 AM",39.4232
"2015-03-06:12 AM",43.4032
"2015-03-07:12 AM",45.5756
"2015-03-08:12 AM",45.8785
"2015-03-09:12 AM",46.4817
"2015-03-10:12 AM",47.9284
"2015-03-11:12 AM",47.439
"2015-03-12:12 AM",48.0159
"2015-03-13:12 AM",48.9069
"2015-03-14:12 AM",51.1266
"2015-03-15:12 AM",50.6921
"2015-03-16:12 AM",45.4811
"2015-03-17:12 AM",44.8376
"2015-03-18:12 AM",43.3661
"2015-03-19:12 AM",46.2965
"2015-03-20:12 AM",48.5571
"2015-03-21:12 AM",47.9377
"2015-03-22:12 AM",43.2309
"2015-03-23:12 AM",39.9664
"2015-03-24:12 AM",40.1266
"2015-03-25:12 AM",44.4362
"2015-03-26:12 AM",50.3523
"2015-03-27:12 AM",53.0188
"2015-03-28:12 AM",47.8744
"2015-03-29:12 AM",48.3715
"2015-03-30:12 AM",51.6488
"2015-03-31:12 AM",44.3316
"2015-04-01:12 AM",36.946
"2015-04-02:12 AM",37.5336
"2015-04-03:12 AM",38.7066
"2015-04-04:12 AM",39.3618
"2015-04-05:12 AM",36.5587
"2015-04-06:12 AM",37.1653
"2015-04-07:12 AM",38.7342
"2015-04-08:12 AM",40.4209
"2015-04-09:12 AM",42.3468
"2015-04-10:12 AM",44.6398
"2015-04-11:12 AM",42.4425
"2015-04-12:12 AM",40.9575
"2015-04-13:12 AM",45.3375
"2015-04-14:12 AM",36.5884
"2015-04-15:12 AM",37.9164
"2015-04-16:12 AM",44.0685
"2015-04-17:12 AM",50.1915
"2015-04-18:12 AM",51.8986
"2015-04-19:12 AM",53.1943
"2015-04-20:12 AM",54.3733
"2015-04-21:12 AM",52.8244
"2015-04-22:12 AM",47.6886
"2015-04-23:12 AM",42.6888
"2015-04-24:12 AM",41.916
"2015-04-25:12 AM",40.4037
"2015-04-26:12 AM",42.1254
"2015-04-27:12 AM",51.8245
"2015-04-28:12 AM",54.6143
"2015-04-29:12 AM",49.4438
"2015-04-30:12 AM",49.0833
"2015-05-01:12 AM",54.4021
"2015-05-02:12 AM",54.7155
"2015-05-03:12 AM",53.8484
"2015-05-04:12 AM",53.3197
"2015-05-05:12 AM",48.4536
"2015-05-06:12 AM",42.6436
"2015-05-07:12 AM",44.5948
"2015-05-08:12 AM",50.4349
"2015-05-09:12 AM",52.4125
"2015-05-10:12 AM",52.8348
"2015-05-11:12 AM",49.1121
"2015-05-12:12 AM",45.0948
"2015-05-13:12 AM",45.0725
"2015-05-14:12 AM",46.8189
"2015-05-15:12 AM",46.0328
"2015-05-16:12 AM",47.863
"2015-05-17:12 AM",50.7268
"2015-05-18:12 AM",51.2087
"2015-05-19:12 AM",52.0992
"2015-05-20:12 AM",52.248
"2015-05-21:12 AM",53.9343
"2015-05-22:12 AM",52.8507
"2015-05-23:12 AM",51.4549
"2015-05-24:12 AM",54.9259
"2015-05-25:12 AM",54.3508
"2015-05-26:12 AM",54.0606
"2015-05-27:12 AM",55.5663
"2015-05-28:12 AM",59.1255
"2015-05-29:12 AM",62.3316
"2015-05-30:12 AM",62.8552
"2015-05-31:12 AM",64.3851
"2015-06-01:12 AM",58.7925
"2015-06-02:12 AM",52.2442
"2015-06-03:12 AM",51.6051
"2015-06-04:12 AM",54.1994
"2015-06-05:12 AM",58.9327
"2015-06-06:12 AM",63.2421
"2015-06-07:12 AM",67.2355
"2015-06-08:12 AM",71.8839
"2015-06-09:12 AM",71.2816
"2015-06-10:12 AM",65.0464
"2015-06-11:12 AM",61.9385
"2015-06-12:12 AM",62.0391
"2015-06-13:12 AM",58.1261
"2015-06-14:12 AM",59.54
"2015-06-15:12 AM",62.1743
"2015-06-16:12 AM",62.841
"2015-06-17:12 AM",63.4784
"2015-06-18:12 AM",64.2715
"2015-06-19:12 AM",60.1617
"2015-06-20:12 AM",62.3334
"2015-06-21:12 AM",63.5277
"2015-06-22:12 AM",61.2324
"2015-06-23:12 AM",62.4864
"2015-06-24:12 AM",64.9735
"2015-06-25:12 AM",68.8244
"2015-06-26:12 AM",74.8832
"2015-06-27:12 AM",77.2853
"2015-06-28:12 AM",73.8252
"2015-06-29:12 AM",72.5198
"2015-06-30:12 AM",72.5839
"2015-07-01:12 AM",74.8969
"2015-07-02:12 AM",76.1099
"2015-07-03:12 AM",74.7885
"2015-07-04:12 AM",73.7546
"2015-07-05:12 AM",70.729
"2015-07-06:12 AM",70.581
"2015-07-07:12 AM",70.0068
"2015-07-08:12 AM",67.4206
"2015-07-09:12 AM",65.6168
"2015-07-10:12 AM",64.6003
"2015-07-11:12 AM",60.8835
"2015-07-12:12 AM",61.293
"2015-07-13:12 AM",61.3953
"2015-07-14:12 AM",63.1632
"2015-07-15:12 AM",64.1262
"2015-07-16:12 AM",63.0037
"2015-07-17:12 AM",62.1297
"2015-07-18:12 AM",66.1618
"2015-07-19:12 AM",68.67
"2015-07-20:12 AM",69.0084
"2015-07-21:12 AM",66.7737
"2015-07-22:12 AM",62.6151
"2015-07-23:12 AM",62.1061
"2015-07-24:12 AM",63.2388
"2015-07-25:12 AM",62.2081
"2015-07-26:12 AM",59.1802
"2015-07-27:12 AM",56.7977
"2015-07-28:12 AM",60.9523
"2015-07-29:12 AM",68.5693
"2015-07-30:12 AM",73.7314
"2015-07-31:12 AM",75.7346
"2015-08-01:12 AM",76.3923
"2015-08-02:12 AM",72.0626
"2015-08-03:12 AM",69.4661
"2015-08-04:12 AM",67.7768
"2015-08-05:12 AM",64.3429
"2015-08-06:12 AM",62.4999
"2015-08-07:12 AM",63.8985
"2015-08-08:12 AM",63.9322
"2015-08-09:12 AM",65.406
"2015-08-10:12 AM",65.2851
"2015-08-11:12 AM",68.3838
"2015-08-12:12 AM",70.5855
"2015-08-13:12 AM",70.4422
"2015-08-14:12 AM",65.3837
"2015-08-15:12 AM",62.7352
"2015-08-16:12 AM",63.0487
"2015-08-17:12 AM",65.6886
"2015-08-18:12 AM",69.2519
"2015-08-19:12 AM",69.7228
"2015-08-20:12 AM",67.2424
"2015-08-21:12 AM",63.8868
"2015-08-22:12 AM",62.9573
"2015-08-23:12 AM",66.9843
"2015-08-24:12 AM",67.6731
"2015-08-25:12 AM",67.2591
"2015-08-26:12 AM",67.6755
"2015-08-27:12 AM",67.9991
"2015-08-28:12 AM",66.3751
"2015-08-29:12 AM",65.9433
"2015-08-30:12 AM",56.8416
"2015-08-31:12 AM",58.8731
"2015-09-01:12 AM",60.6996
"2015-09-02:12 AM",58.8996
"2015-09-03:12 AM",52.1537
"2015-09-04:12 AM",47.6285
"2015-09-05:12 AM",48.3192
"2015-09-06:12 AM",51.3865
"2015-09-07:12 AM",55.8309
"2015-09-08:12 AM",61.0965
"2015-09-09:12 AM",66.0448
"2015-09-10:12 AM",67.4994
"2015-09-11:12 AM",70.1047
"2015-09-12:12 AM",70.7817
"2015-09-13:12 AM",66.8019
"2015-09-14:12 AM",55.9935
"2015-09-15:12 AM",48.3408
"2015-09-16:12 AM",47.7122
"2015-09-17:12 AM",49.5763
"2015-09-18:12 AM",52.5344
"2015-09-19:12 AM",56.9934
"2015-09-20:12 AM",61.1494
"2015-09-21:12 AM",61.0704
"2015-09-22:12 AM",58.2519
"2015-09-23:12 AM",57.184
"2015-09-24:12 AM",60.5723
"2015-09-25:12 AM",61.2792
"2015-09-26:12 AM",58.2858
"2015-09-27:12 AM",53.8826
"2015-09-28:12 AM",57.0155
"2015-09-29:12 AM",59.6012
"2015-09-30:12 AM",57.4932
"2015-10-01:12 AM",56.9624
"2015-10-02:12 AM",54.9394
"2015-10-03:12 AM",49.3182
"2015-10-04:12 AM",52.9916
"2015-10-05:12 AM",57.5569
"2015-10-06:12 AM",58.7745
"2015-10-07:12 AM",58.2944
"2015-10-08:12 AM",61.6647
"2015-10-09:12 AM",61.9907
"2015-10-10:12 AM",61.0191
"2015-10-11:12 AM",55.3428
"2015-10-12:12 AM",55.9771
"2015-10-13:12 AM",58.3653
"2015-10-14:12 AM",59.2331
"2015-10-15:12 AM",60.564
"2015-10-16:12 AM",60.6911
"2015-10-17:12 AM",56.7415
"2015-10-18:12 AM",54.0694
"2015-10-19:12 AM",50.0508
"2015-10-20:12 AM",50.3598
"2015-10-21:12 AM",50.1193
"2015-10-22:12 AM",49.9334
"2015-10-23:12 AM",47.4966
"2015-10-24:12 AM",50.9225
"2015-10-25:12 AM",50.0362
"2015-10-26:12 AM",48.5235
"2015-10-27:12 AM",46.5723
"2015-10-28:12 AM",46.9134
"2015-10-29:12 AM",47.0377
"2015-10-30:12 AM",45.6467
"2015-10-31:12 AM",53.2308
"2015-11-01:12 AM",48.6928
"2015-11-02:12 AM",42.0262
"2015-11-03:12 AM",38.379
"2015-11-04:12 AM",35.2692
"2015-11-05:12 AM",37.0375
"2015-11-06:12 AM",39.7382
"2015-11-07:12 AM",41.3202
"2015-11-08:12 AM",42.2204
"2015-11-09:12 AM",38.4766
"2015-11-10:12 AM",34.149
"2015-11-11:12 AM",34.9295
"2015-11-12:12 AM",36.1038
"2015-11-13:12 AM",41.5762
"2015-11-14:12 AM",44.0515
"2015-11-15:12 AM",39.3613
"2015-11-16:12 AM",32.1809
"2015-11-17:12 AM",39.1118
"2015-11-18:12 AM",39.7058
"2015-11-19:12 AM",39.2097
"2015-11-20:12 AM",36.9655
"2015-11-21:12 AM",33.3149
"2015-11-22:12 AM",33.8328
"2015-11-23:12 AM",35.3745
"2015-11-24:12 AM",34.5958
"2015-11-25:12 AM",26.8945
"2015-11-26:12 AM",22.7482
"2015-11-27:12 AM",22.1326
"2015-11-28:12 AM",20.8243
"2015-11-29:12 AM",21.2554
"2015-11-30:12 AM",22.881
"2015-12-01:12 AM",27.8863
"2015-12-02:12 AM",31.923
"2015-12-03:12 AM",35.1772
"2015-12-04:12 AM",35.6841
"2015-12-05:12 AM",33.787
"2015-12-06:12 AM",38.079
"2015-12-07:12 AM",42.0037
"2015-12-08:12 AM",47.3583
"2015-12-09:12 AM",43.9311
"2015-12-10:12 AM",38.8974
"2015-12-11:12 AM",34.1748
"2015-12-12:12 AM",34.4901
"2015-12-13:12 AM",34.6203
"2015-12-14:12 AM",29.6834
"2015-12-15:12 AM",27.9513
"2015-12-16:12 AM",29.3104
"2015-12-17:12 AM",32.3132
"2015-12-18:12 AM",36.8175
"2015-12-19:12 AM",32.7155
"2015-12-20:12 AM",29.4417
"2015-12-21:12 AM",33.6452
"2015-12-22:12 AM",33.0305
"2015-12-23:12 AM",29.6251
"2015-12-24:12 AM",26.3548
"2015-12-25:12 AM",23.7848
"2015-12-26:12 AM",20.1398
"2015-12-27:12 AM",23.3713
"2015-12-28:12 AM",26.4465
"2015-12-29:12 AM",24.2924
"2015-12-30:12 AM",23.7902
"2015-12-31:12 AM",18.7662
"2016-01-01:12 AM",13.9413
"2016-01-02:12 AM",12.5182
"2016-01-03:12 AM",22.3311
"2016-01-04:12 AM",28.6264
"2016-01-05:12 AM",32.1449
"2016-01-06:12 AM",33.0561
"2016-01-07:12 AM",31.6587
"2016-01-08:12 AM",29.8029
"2016-01-09:12 AM",30.6761
"2016-01-10:12 AM",28.8448
"2016-01-11:12 AM",27.9792
"2016-01-12:12 AM",32.9328
"2016-01-13:12 AM",35.6054
"2016-01-14:12 AM",30.2459
"2016-01-15:12 AM",31.1718
"2016-01-16:12 AM",34.864
"2016-01-17:12 AM",35.379
"2016-01-18:12 AM",35.6518
"2016-01-19:12 AM",36.3789
"2016-01-20:12 AM",33.7312
"2016-01-21:12 AM",38.0622
"2016-01-22:12 AM",38.5248
"2016-01-23:12 AM",37.3692
"2016-01-24:12 AM",34.7547
"2016-01-25:12 AM",33.4227
"2016-01-26:12 AM",35.8579
"2016-01-27:12 AM",37.4704
"2016-01-28:12 AM",37.8032
"2016-01-29:12 AM",36.6289
"2016-01-30:12 AM",31.0212
"2016-01-31:12 AM",26.3511
"2016-02-01:12 AM",26.2103
"2016-02-02:12 AM",26.9875
"2016-02-03:12 AM",27.8974
"2016-02-04:12 AM",33.7802
"2016-02-05:12 AM",33.5356
"2016-02-06:12 AM",36.7608
"2016-02-07:12 AM",37.8187
"2016-02-08:12 AM",39.2693
"2016-02-09:12 AM",39.0967
"2016-02-10:12 AM",39.4639
"2016-02-11:12 AM",41.9972
"2016-02-12:12 AM",41.9508
"2016-02-13:12 AM",39.1572
"2016-02-14:12 AM",40.9433
"2016-02-15:12 AM",45.1396
"2016-02-16:12 AM",44.3149
"2016-02-17:12 AM",44.5975
"2016-02-18:12 AM",38.1664
"2016-02-19:12 AM",37.1984
"2016-02-20:12 AM",34.8283
"2016-02-21:12 AM",35.3273
"2016-02-22:12 AM",34.3308
"2016-02-23:12 AM",35.6716
"2016-02-24:12 AM",39.7585
"2016-02-25:12 AM",41.9326
"2016-02-26:12 AM",42.9195
"2016-02-27:12 AM",43.5655
"2016-02-28:12 AM",40.7872
"2016-02-29:12 AM",37.4194
"2016-03-01:12 AM",42.575
"2016-03-02:12 AM",42.4812
"2016-03-03:12 AM",45.5088
"2016-03-04:12 AM",44.4069
"2016-03-05:12 AM",46.6635
"2016-03-06:12 AM",42.0201
"2016-03-07:12 AM",37.202
"2016-03-08:12 AM",34.9272
"2016-03-09:12 AM",38.6001
"2016-03-10:12 AM",44.0001
"2016-03-11:12 AM",41.4712
"2016-03-12:12 AM",39.0929
"2016-03-13:12 AM",37.4916
"2016-03-14:12 AM",35.1435
"2016-03-15:12 AM",34.4334
"2016-03-16:12 AM",39.3838
"2016-03-17:12 AM",38.9104
"2016-03-18:12 AM",40.4649
"2016-03-19:12 AM",44.4549
"2016-03-20:12 AM",46.4878
"2016-03-21:12 AM",41.2912
"2016-03-22:12 AM",36.8749
"2016-03-23:12 AM",39.4795
"2016-03-24:12 AM",40.8103
"2016-03-25:12 AM",37.4716
"2016-03-26:12 AM",36.7662
"2016-03-27:12 AM",38.993
"2016-03-28:12 AM",34.477
"2016-03-29:12 AM",37.0366
"2016-03-30:12 AM",42.3237
"2016-03-31:12 AM",46.1221
"2016-04-01:12 AM",49.8376
"2016-04-02:12 AM",52.0702
"2016-04-03:12 AM",51.2362
"2016-04-04:12 AM",45.03
"2016-04-05:12 AM",43.2181
"2016-04-06:12 AM",52.1098
"2016-04-07:12 AM",58.262
"2016-04-08:12 AM",57.893
"2016-04-09:12 AM",56.1672
"2016-04-10:12 AM",52.5724
"2016-04-11:12 AM",50.8554
"2016-04-12:12 AM",48.3778
"2016-04-13:12 AM",44.4412
"2016-04-14:12 AM",39.6437
"2016-04-15:12 AM",40.5981
"2016-04-16:12 AM",46.0438
"2016-04-17:12 AM",53.5672
"2016-04-18:12 AM",57.3624
"2016-04-19:12 AM",58.5741
"2016-04-20:12 AM",58.0255
"2016-04-21:12 AM",56.9289
"2016-04-22:12 AM",51.4902
"2016-04-23:12 AM",45.2214
"2016-04-24:12 AM",43.4487
"2016-04-25:12 AM",38.8834
"2016-04-26:12 AM",41.1876
"2016-04-27:12 AM",44.4657
"2016-04-28:12 AM",44.9019
"2016-04-29:12 AM",44.1594
"2016-04-30:12 AM",45.671
"2016-05-01:12 AM",51.4564
"2016-05-02:12 AM",56.5403
"2016-05-03:12 AM",56.6391
"2016-05-04:12 AM",55.7816
"2016-05-05:12 AM",53.0065
"2016-05-06:12 AM",54.2419
"2016-05-07:12 AM",57.5868
"2016-05-08:12 AM",54.2048
"2016-05-09:12 AM",47.8535
"2016-05-10:12 AM",48.814
"2016-05-11:12 AM",54.4271
"2016-05-12:12 AM",58.2021
"2016-05-13:12 AM",60.5754
"2016-05-14:12 AM",54.6249
"2016-05-15:12 AM",48.139
"2016-05-16:12 AM",48.8467
"2016-05-17:12 AM",54.1796
"2016-05-18:12 AM",58.1662
"2016-05-19:12 AM",48.749
"2016-05-20:12 AM",43.018
"2016-05-21:12 AM",43.5403
