"DateTime","(deg F) Mean Temperature (CFSR) at North Dakota, 2010-01-01 to 2019-03-14"
"2014-04-01:12 AM",16.3841
"2014-04-02:12 AM",21.1615
"2014-04-03:12 AM",28.4346
"2014-04-04:12 AM",27.5905
"2014-04-05:12 AM",36.556
"2014-04-06:12 AM",40.9507
"2014-04-07:12 AM",39.8331
"2014-04-08:12 AM",42.9139
"2014-04-09:12 AM",53.9533
"2014-04-10:12 AM",46.3411
"2014-04-11:12 AM",45.9338
"2014-04-12:12 AM",43.8663
"2014-04-13:12 AM",31.3057
"2014-04-14:12 AM",27.1807
"2014-04-15:12 AM",29.336
"2014-04-16:12 AM",30.7758
"2014-04-17:12 AM",33.1434
"2014-04-18:12 AM",40.3488
"2014-04-19:12 AM",50.5702
"2014-04-20:12 AM",52.6831
"2014-04-21:12 AM",50.9632
"2014-04-22:12 AM",51.1174
"2014-04-23:12 AM",48.1788
"2014-04-24:12 AM",46.924
"2014-04-25:12 AM",48.3976
"2014-04-26:12 AM",45.0912
"2014-04-27:12 AM",38.3455
"2014-04-28:12 AM",34.2135
"2014-04-29:12 AM",35.1738
"2014-04-30:12 AM",36.9669
"2014-05-01:12 AM",42.5026
"2014-05-02:12 AM",48.448
"2014-05-03:12 AM",42.0854
"2014-05-04:12 AM",36.9414
"2014-05-05:12 AM",44.4
"2014-05-06:12 AM",47.9926
"2014-05-07:12 AM",45.6723
"2014-05-08:12 AM",41.9977
"2014-05-09:12 AM",46.1865
"2014-05-10:12 AM",48.4884
"2014-05-11:12 AM",43.754
"2014-05-12:12 AM",41.171
"2014-05-13:12 AM",43.678
"2014-05-14:12 AM",41.718
"2014-05-15:12 AM",43.6075
"2014-05-16:12 AM",48.3582
"2014-05-17:12 AM",52.7205
"2014-05-18:12 AM",57.2905
"2014-05-19:12 AM",58.849
"2014-05-20:12 AM",52.6044
"2014-05-21:12 AM",52.7754
"2014-05-22:12 AM",58.7743
"2014-05-23:12 AM",67.2413
"2014-05-24:12 AM",70.4934
"2014-05-25:12 AM",66.6601
"2014-05-26:12 AM",61.3981
"2014-05-27:12 AM",65.8051
"2014-05-28:12 AM",67.5268
"2014-05-29:12 AM",71.3867
"2014-05-30:12 AM",65.9183
"2014-05-31:12 AM",63.2275
"2014-06-01:12 AM",61.6937
"2014-06-02:12 AM",55.1354
"2014-06-03:12 AM",59.5848
"2014-06-04:12 AM",63.4978
"2014-06-05:12 AM",64.3669
"2014-06-06:12 AM",52.8161
"2014-06-07:12 AM",53.9776
"2014-06-08:12 AM",56.1337
"2014-06-09:12 AM",59.5665
"2014-06-10:12 AM",61.5587
"2014-06-11:12 AM",56.0122
"2014-06-12:12 AM",54.8514
"2014-06-13:12 AM",56.8724
"2014-06-14:12 AM",58.7061
"2014-06-15:12 AM",56.7498
"2014-06-16:12 AM",60.5392
"2014-06-17:12 AM",62.6135
"2014-06-18:12 AM",64.6632
"2014-06-19:12 AM",61.7529
"2014-06-20:12 AM",62.8194
"2014-06-21:12 AM",67.5297
"2014-06-22:12 AM",63.7581
"2014-06-23:12 AM",61.8121
"2014-06-24:12 AM",58.6438
"2014-06-25:12 AM",59.3123
"2014-06-26:12 AM",64.6178
"2014-06-27:12 AM",69.5667
"2014-06-28:12 AM",64.2609
"2014-06-29:12 AM",62.4997
"2014-06-30:12 AM",59.8019
"2014-07-01:12 AM",55.9602
"2014-07-02:12 AM",57.8709
"2014-07-03:12 AM",61.9138
"2014-07-04:12 AM",67.0408
"2014-07-05:12 AM",76.1463
"2014-07-06:12 AM",72.3891
"2014-07-07:12 AM",65.584
"2014-07-08:12 AM",63.4267
"2014-07-09:12 AM",64.9123
"2014-07-10:12 AM",68.3058
"2014-07-11:12 AM",70.4878
"2014-07-12:12 AM",67.3102
"2014-07-13:12 AM",62.1556
"2014-07-14:12 AM",56.1769
"2014-07-15:12 AM",58.9998
"2014-07-16:12 AM",62.818
"2014-07-17:12 AM",68.8843
"2014-07-18:12 AM",71.5521
"2014-07-19:12 AM",68.3148
"2014-07-20:12 AM",77.5535
"2014-07-21:12 AM",73.0904
"2014-07-22:12 AM",69.1695
"2014-07-23:12 AM",67.7323
"2014-07-24:12 AM",70.434
"2014-07-25:12 AM",69.3817
"2014-07-26:12 AM",65.2561
"2014-07-27:12 AM",61.3553
"2014-07-28:12 AM",63.4872
"2014-07-29:12 AM",65.7802
"2014-07-30:12 AM",67.0777
"2014-07-31:12 AM",69.8938
"2014-08-01:12 AM",71.1671
"2014-08-02:12 AM",71.4058
"2014-08-03:12 AM",67.9699
"2014-08-04:12 AM",66.9726
"2014-08-05:12 AM",67.026
"2014-08-06:12 AM",68.0335
"2014-08-07:12 AM",71.6223
"2014-08-08:12 AM",72.4764
"2014-08-09:12 AM",70.2268
"2014-08-10:12 AM",66.1701
"2014-08-11:12 AM",65.464
"2014-08-12:12 AM",70.7756
"2014-08-13:12 AM",72.9909
"2014-08-14:12 AM",72.8595
"2014-08-15:12 AM",73.2492
"2014-08-16:12 AM",69.8061
"2014-08-17:12 AM",69.744
"2014-08-18:12 AM",68.4201
"2014-08-19:12 AM",71.278
"2014-08-20:12 AM",71.7435
"2014-08-21:12 AM",67.6378
"2014-08-22:12 AM",62.9166
"2014-08-23:12 AM",58.6852
"2014-08-24:12 AM",59.9178
"2014-08-25:12 AM",51.2771
"2014-08-26:12 AM",54.5025
"2014-08-27:12 AM",60.7222
"2014-08-28:12 AM",68.0916
"2014-08-29:12 AM",64.8385
"2014-08-30:12 AM",59.29
"2014-08-31:12 AM",62.1171
"2014-09-01:12 AM",60.7903
"2014-09-02:12 AM",62.2825
"2014-09-03:12 AM",64.2929
"2014-09-04:12 AM",59.4716
"2014-09-05:12 AM",56.6134
"2014-09-06:12 AM",61.5907
"2014-09-07:12 AM",65.0831
"2014-09-08:12 AM",66.4335
"2014-09-09:12 AM",48.7346
"2014-09-10:12 AM",43.4507
"2014-09-11:12 AM",42.4506
"2014-09-12:12 AM",43.1841
"2014-09-13:12 AM",47.7966
"2014-09-14:12 AM",46.9828
"2014-09-15:12 AM",50.5506
"2014-09-16:12 AM",55.6983
"2014-09-17:12 AM",56.8668
"2014-09-18:12 AM",60.9827
"2014-09-19:12 AM",69.6076
"2014-09-20:12 AM",61.2302
"2014-09-21:12 AM",56.2413
"2014-09-22:12 AM",60.3118
"2014-09-23:12 AM",63.4287
"2014-09-24:12 AM",65.6935
"2014-09-25:12 AM",71.1122
"2014-09-26:12 AM",73.206
"2014-09-27:12 AM",69.3412
"2014-09-28:12 AM",54.1922
"2014-09-29:12 AM",47.2896
"2014-09-30:12 AM",51.7298
"2014-10-01:12 AM",55.1995
"2014-10-02:12 AM",49.4247
"2014-10-03:12 AM",36.8724
"2014-10-04:12 AM",36.4987
"2014-10-05:12 AM",43.1798
"2014-10-06:12 AM",47.6411
"2014-10-07:12 AM",48.2799
"2014-10-08:12 AM",44.1739
"2014-10-09:12 AM",41.7286
"2014-10-10:12 AM",42.2854
"2014-10-11:12 AM",50.715
"2014-10-12:12 AM",52.835
"2014-10-13:12 AM",50.2097
"2014-10-14:12 AM",51.2595
"2014-10-15:12 AM",55.8268
"2014-10-16:12 AM",54.0617
"2014-10-17:12 AM",43.5279
"2014-10-18:12 AM",42.9534
"2014-10-19:12 AM",53.7391
"2014-10-20:12 AM",53.3833
"2014-10-21:12 AM",56.0901
"2014-10-22:12 AM",56.9741
"2014-10-23:12 AM",54.0784
"2014-10-24:12 AM",56.6742
"2014-10-25:12 AM",50.8867
"2014-10-26:12 AM",53.0213
"2014-10-27:12 AM",46.9719
"2014-10-28:12 AM",37.1637
"2014-10-29:12 AM",36.6235
"2014-10-30:12 AM",37.3878
"2014-10-31:12 AM",29.8857
"2014-11-01:12 AM",37.035
"2014-11-02:12 AM",44.4648
"2014-11-03:12 AM",42.7626
"2014-11-04:12 AM",39.7819
"2014-11-05:12 AM",39.3912
"2014-11-06:12 AM",37.3717
"2014-11-07:12 AM",44.4439
"2014-11-08:12 AM",35.823
"2014-11-09:12 AM",28.8905
"2014-11-10:12 AM",18.7092
"2014-11-11:12 AM",14.0218
"2014-11-12:12 AM",14.9799
"2014-11-13:12 AM",8.1297
"2014-11-14:12 AM",5.488
"2014-11-15:12 AM",7.0378
"2014-11-16:12 AM",11.5977
"2014-11-17:12 AM",10.017
"2014-11-18:12 AM",14.7679
"2014-11-19:12 AM",15.9915
"2014-11-20:12 AM",11.7657
"2014-11-21:12 AM",27.3956
"2014-11-22:12 AM",34.8233
"2014-11-23:12 AM",30.1039
"2014-11-24:12 AM",17.8705
"2014-11-25:12 AM",23.1393
"2014-11-26:12 AM",11.1636
"2014-11-27:12 AM",6.0116
"2014-11-28:12 AM",18.2044
"2014-11-29:12 AM",16.9542
"2014-11-30:12 AM",0.0235
"2014-12-01:12 AM",0.4145
"2014-12-02:12 AM",13.6398
"2014-12-03:12 AM",13.9253
"2014-12-04:12 AM",17.7363
"2014-12-05:12 AM",18.5212
"2014-12-06:12 AM",19.1588
"2014-12-07:12 AM",31.6584
"2014-12-08:12 AM",25.4448
"2014-12-09:12 AM",22.5304
"2014-12-10:12 AM",29.0507
"2014-12-11:12 AM",33.0085
"2014-12-12:12 AM",35.8475
"2014-12-13:12 AM",37.9485
"2014-12-14:12 AM",32.925
"2014-12-15:12 AM",25.8807
"2014-12-16:12 AM",17.7121
"2014-12-17:12 AM",12.713
"2014-12-18:12 AM",15.8499
"2014-12-19:12 AM",26.1783
"2014-12-20:12 AM",29.1934
"2014-12-21:12 AM",29.79
"2014-12-22:12 AM",30.8475
"2014-12-23:12 AM",27.464
"2014-12-24:12 AM",25.6735
"2014-12-25:12 AM",26.1239
"2014-12-26:12 AM",13.1551
"2014-12-27:12 AM",14.3915
"2014-12-28:12 AM",6.9685
"2014-12-29:12 AM",-7.1086
"2014-12-30:12 AM",-7.3426
"2014-12-31:12 AM",9.2986
"2015-01-01:12 AM",20.2879
"2015-01-02:12 AM",23.1192
"2015-01-03:12 AM",3.6345
"2015-01-04:12 AM",-12.0037
"2015-01-05:12 AM",-8.6411
"2015-01-06:12 AM",-2.9747
"2015-01-07:12 AM",-7.3665
"2015-01-08:12 AM",6.7685
"2015-01-09:12 AM",-3.4866
"2015-01-10:12 AM",-1.4219
"2015-01-11:12 AM",-0.7107
"2015-01-12:12 AM",-8.9406
"2015-01-13:12 AM",7.0097
"2015-01-14:12 AM",21.8799
"2015-01-15:12 AM",29.1456
"2015-01-16:12 AM",23.9194
"2015-01-17:12 AM",32.7893
"2015-01-18:12 AM",28.704
"2015-01-19:12 AM",32.2162
"2015-01-20:12 AM",29.0071
"2015-01-21:12 AM",22.1571
"2015-01-22:12 AM",26.2636
"2015-01-23:12 AM",33.5334
"2015-01-24:12 AM",33.2433
"2015-01-25:12 AM",30.1908
"2015-01-26:12 AM",36.4361
"2015-01-27:12 AM",36.6663
"2015-01-28:12 AM",34.7068
"2015-01-29:12 AM",24.2753
"2015-01-30:12 AM",25.7151
"2015-01-31:12 AM",14.5144
"2015-02-01:12 AM",-0.9701
"2015-02-02:12 AM",7.8616
"2015-02-03:12 AM",8.33
"2015-02-04:12 AM",3.4941
"2015-02-05:12 AM",15.9456
"2015-02-06:12 AM",22.1288
"2015-02-07:12 AM",29.9464
"2015-02-08:12 AM",22.6578
"2015-02-09:12 AM",20.3137
"2015-02-10:12 AM",23.7317
"2015-02-11:12 AM",6.9418
"2015-02-12:12 AM",3.1766
"2015-02-13:12 AM",23.3796
"2015-02-14:12 AM",1.9801
"2015-02-15:12 AM",10.6137
"2015-02-16:12 AM",14.5391
"2015-02-17:12 AM",0.3819
"2015-02-18:12 AM",-5.8194
"2015-02-19:12 AM",6.5853
"2015-02-20:12 AM",25.8903
"2015-02-21:12 AM",5.9169
"2015-02-22:12 AM",-9.5159
"2015-02-23:12 AM",10.7886
"2015-02-24:12 AM",24.0508
"2015-02-25:12 AM",7.9452
"2015-02-26:12 AM",-1.9109
"2015-02-27:12 AM",3.6437
"2015-02-28:12 AM",11.7864
"2015-03-01:12 AM",13.879
"2015-03-02:12 AM",17.199
"2015-03-03:12 AM",11.052
"2015-03-04:12 AM",-1.007
"2015-03-05:12 AM",9.2575
"2015-03-06:12 AM",29.3337
"2015-03-07:12 AM",33.2454
"2015-03-08:12 AM",33.5782
"2015-03-09:12 AM",37.4835
"2015-03-10:12 AM",39.4828
"2015-03-11:12 AM",40.4265
"2015-03-12:12 AM",48.1993
"2015-03-13:12 AM",45.4924
"2015-03-14:12 AM",48.1863
"2015-03-15:12 AM",56.3738
"2015-03-16:12 AM",41.0178
"2015-03-17:12 AM",32.9949
"2015-03-18:12 AM",33.22
"2015-03-19:12 AM",36.8758
"2015-03-20:12 AM",38.4771
"2015-03-21:12 AM",31.7322
"2015-03-22:12 AM",31.1983
"2015-03-23:12 AM",34.9921
"2015-03-24:12 AM",35.6785
"2015-03-25:12 AM",31.5104
"2015-03-26:12 AM",31.1981
"2015-03-27:12 AM",32.5215
"2015-03-28:12 AM",41.6214
"2015-03-29:12 AM",45.4255
"2015-03-30:12 AM",48.2938
"2015-03-31:12 AM",50.5562
"2015-04-01:12 AM",53.071
"2015-04-02:12 AM",38.5738
"2015-04-03:12 AM",33.6882
"2015-04-04:12 AM",38.685
"2015-04-05:12 AM",36.0819
"2015-04-06:12 AM",32.8149
"2015-04-07:12 AM",34.0018
"2015-04-08:12 AM",36.8344
"2015-04-09:12 AM",42.2136
"2015-04-10:12 AM",44.1394
"2015-04-11:12 AM",54.9779
"2015-04-12:12 AM",53.7602
"2015-04-13:12 AM",47.3895
"2015-04-14:12 AM",55.9229
"2015-04-15:12 AM",60.7336
"2015-04-16:12 AM",54.4507
"2015-04-17:12 AM",55.1656
"2015-04-18:12 AM",55.638
"2015-04-19:12 AM",45.3484
"2015-04-20:12 AM",40.276
"2015-04-21:12 AM",38.3358
"2015-04-22:12 AM",39.1959
"2015-04-23:12 AM",42.053
"2015-04-24:12 AM",47.7374
"2015-04-25:12 AM",46.953
"2015-04-26:12 AM",50.5101
"2015-04-27:12 AM",50.3443
"2015-04-28:12 AM",51.019
"2015-04-29:12 AM",57.1413
"2015-04-30:12 AM",59.2916
"2015-05-01:12 AM",59.5089
"2015-05-02:12 AM",65.3067
"2015-05-03:12 AM",57.7186
"2015-05-04:12 AM",54.8703
"2015-05-05:12 AM",60.8369
"2015-05-06:12 AM",60.7579
"2015-05-07:12 AM",51.7964
"2015-05-08:12 AM",43.556
"2015-05-09:12 AM",41.6129
"2015-05-10:12 AM",38.781
"2015-05-11:12 AM",41.3974
"2015-05-12:12 AM",45.7612
"2015-05-13:12 AM",46.1952
"2015-05-14:12 AM",48.7476
"2015-05-15:12 AM",49.2244
"2015-05-16:12 AM",53.8174
"2015-05-17:12 AM",44.9204
"2015-05-18:12 AM",35.7865
"2015-05-19:12 AM",42.2344
"2015-05-20:12 AM",50.0277
"2015-05-21:12 AM",57.2077
"2015-05-22:12 AM",59.0864
"2015-05-23:12 AM",58.0536
"2015-05-24:12 AM",58.5552
"2015-05-25:12 AM",59.6352
"2015-05-26:12 AM",64.1921
"2015-05-27:12 AM",64.8297
"2015-05-28:12 AM",64.0137
"2015-05-29:12 AM",50.4153
"2015-05-30:12 AM",45.4413
"2015-05-31:12 AM",49.8369
"2015-06-01:12 AM",58.9005
"2015-06-02:12 AM",63.5157
"2015-06-03:12 AM",56.2028
"2015-06-04:12 AM",54.6373
"2015-06-05:12 AM",60.9021
"2015-06-06:12 AM",65.9723
"2015-06-07:12 AM",66.8185
"2015-06-08:12 AM",68.9904
"2015-06-09:12 AM",70.6662
"2015-06-10:12 AM",60.2019
"2015-06-11:12 AM",62.8041
"2015-06-12:12 AM",65.5045
"2015-06-13:12 AM",67.2955
"2015-06-14:12 AM",60.0138
"2015-06-15:12 AM",56.1043
"2015-06-16:12 AM",52.2594
"2015-06-17:12 AM",59.0983
"2015-06-18:12 AM",57.8404
"2015-06-19:12 AM",64.5357
"2015-06-20:12 AM",66.4423
"2015-06-21:12 AM",65.3878
"2015-06-22:12 AM",64.0792
"2015-06-23:12 AM",65.2188
"2015-06-24:12 AM",66.5478
"2015-06-25:12 AM",66.6104
"2015-06-26:12 AM",68.9493
"2015-06-27:12 AM",72.4573
"2015-06-28:12 AM",70.7356
"2015-06-29:12 AM",73.3557
"2015-06-30:12 AM",69.8
"2015-07-01:12 AM",68.6044
"2015-07-02:12 AM",68.9698
"2015-07-03:12 AM",71.3476
"2015-07-04:12 AM",73.6594
"2015-07-05:12 AM",70.2955
"2015-07-06:12 AM",62.1306
"2015-07-07:12 AM",59.7002
"2015-07-08:12 AM",63.9657
"2015-07-09:12 AM",67.1164
"2015-07-10:12 AM",72.8785
"2015-07-11:12 AM",75.016
"2015-07-12:12 AM",77.2714
"2015-07-13:12 AM",72.7799
"2015-07-14:12 AM",73.1968
"2015-07-15:12 AM",74.469
"2015-07-16:12 AM",71.8246
"2015-07-17:12 AM",65.9786
"2015-07-18:12 AM",62.9762
"2015-07-19:12 AM",69.922
"2015-07-20:12 AM",66.9285
"2015-07-21:12 AM",68.4925
"2015-07-22:12 AM",73.4693
"2015-07-23:12 AM",76.6684
"2015-07-24:12 AM",73.1154
"2015-07-25:12 AM",74.5275
"2015-07-26:12 AM",75.927
"2015-07-27:12 AM",76.9768
"2015-07-28:12 AM",67.0057
"2015-07-29:12 AM",68.8096
"2015-07-30:12 AM",70.4907
"2015-07-31:12 AM",71.0391
"2015-08-01:12 AM",73.7395
"2015-08-02:12 AM",70.711
"2015-08-03:12 AM",67.5199
"2015-08-04:12 AM",69.2469
"2015-08-05:12 AM",71.8628
"2015-08-06:12 AM",69.436
"2015-08-07:12 AM",69.6837
"2015-08-08:12 AM",69.0955
"2015-08-09:12 AM",68.3652
"2015-08-10:12 AM",70.4208
"2015-08-11:12 AM",74.6461
"2015-08-12:12 AM",81.8692
"2015-08-13:12 AM",82.6822
"2015-08-14:12 AM",83.2876
"2015-08-15:12 AM",85.5792
"2015-08-16:12 AM",67.9618
"2015-08-17:12 AM",61.5812
"2015-08-18:12 AM",59.5814
"2015-08-19:12 AM",61.997
"2015-08-20:12 AM",66.0128
"2015-08-21:12 AM",73.8973
"2015-08-22:12 AM",63.3123
"2015-08-23:12 AM",56.0068
"2015-08-24:12 AM",58.4472
"2015-08-25:12 AM",63.7812
"2015-08-26:12 AM",69.4267
"2015-08-27:12 AM",73.0762
"2015-08-28:12 AM",77.5805
"2015-08-29:12 AM",79.2673
"2015-08-30:12 AM",83.3668
"2015-08-31:12 AM",74.2122
"2015-09-01:12 AM",72.7959
"2015-09-02:12 AM",78.7824
"2015-09-03:12 AM",81.6256
"2015-09-04:12 AM",72.6271
"2015-09-05:12 AM",65.8656
"2015-09-06:12 AM",64.539
"2015-09-07:12 AM",58.0377
"2015-09-08:12 AM",58.1864
"2015-09-09:12 AM",60.9989
"2015-09-10:12 AM",55.018
"2015-09-11:12 AM",55.0629
"2015-09-12:12 AM",63.3866
"2015-09-13:12 AM",71.1523
"2015-09-14:12 AM",64.1082
"2015-09-15:12 AM",67.7471
"2015-09-16:12 AM",64.2319
"2015-09-17:12 AM",58.0987
"2015-09-18:12 AM",54.0604
"2015-09-19:12 AM",59.7693
"2015-09-20:12 AM",63.8708
"2015-09-21:12 AM",69.8826
"2015-09-22:12 AM",56.3153
"2015-09-23:12 AM",53.9692
"2015-09-24:12 AM",62.193
"2015-09-25:12 AM",66.7128
"2015-09-26:12 AM",71.4457
"2015-09-27:12 AM",68.8177
"2015-09-28:12 AM",56.7838
"2015-09-29:12 AM",53.0163
"2015-09-30:12 AM",60.2541
"2015-10-01:12 AM",59.6149
"2015-10-02:12 AM",52.7607
"2015-10-03:12 AM",48.4867
"2015-10-04:12 AM",50.6194
"2015-10-05:12 AM",50.3676
"2015-10-06:12 AM",50.0886
"2015-10-07:12 AM",52.1537
"2015-10-08:12 AM",52.9518
"2015-10-09:12 AM",52.5762
"2015-10-10:12 AM",67.1216
"2015-10-11:12 AM",67.5316
"2015-10-12:12 AM",52.4367
"2015-10-13:12 AM",51.0121
"2015-10-14:12 AM",53.8687
"2015-10-15:12 AM",48.0231
"2015-10-16:12 AM",41.2057
"2015-10-17:12 AM",43.3598
"2015-10-18:12 AM",52.039
"2015-10-19:12 AM",55.8432
"2015-10-20:12 AM",52.3598
"2015-10-21:12 AM",48.9065
"2015-10-22:12 AM",49.8124
"2015-10-23:12 AM",48.1874
"2015-10-24:12 AM",45.1679
"2015-10-25:12 AM",42.7278
"2015-10-26:12 AM",41.4846
"2015-10-27:12 AM",45.2503
"2015-10-28:12 AM",34.7205
"2015-10-29:12 AM",33.2776
"2015-10-30:12 AM",39.502
"2015-10-31:12 AM",46.737
"2015-11-01:12 AM",48.2819
"2015-11-02:12 AM",47.9419
"2015-11-03:12 AM",42.6504
"2015-11-04:12 AM",41.5447
"2015-11-05:12 AM",37.3797
"2015-11-06:12 AM",36.2874
"2015-11-07:12 AM",36.9867
"2015-11-08:12 AM",44.2697
"2015-11-09:12 AM",44.4497
"2015-11-10:12 AM",41.1526
"2015-11-11:12 AM",35.8682
"2015-11-12:12 AM",34.9412
"2015-11-13:12 AM",36.3353
"2015-11-14:12 AM",46.8802
"2015-11-15:12 AM",47.1549
"2015-11-16:12 AM",46.7924
"2015-11-17:12 AM",38.8085
"2015-11-18:12 AM",34.965
"2015-11-19:12 AM",27.0559
"2015-11-20:12 AM",22.4289
"2015-11-21:12 AM",20.7055
"2015-11-22:12 AM",30.6775
"2015-11-23:12 AM",33.4729
"2015-11-24:12 AM",32.5735
"2015-11-25:12 AM",29.8123
"2015-11-26:12 AM",16.7482
"2015-11-27:12 AM",14.2083
"2015-11-28:12 AM",21.0904
"2015-11-29:12 AM",22.6252
"2015-11-30:12 AM",24.1507
"2015-12-01:12 AM",26.2252
"2015-12-02:12 AM",25.9383
"2015-12-03:12 AM",30.8397
"2015-12-04:12 AM",34.7641
"2015-12-05:12 AM",36.5547
"2015-12-06:12 AM",34.6473
"2015-12-07:12 AM",38.9628
"2015-12-08:12 AM",38.9381
"2015-12-09:12 AM",45.4829
"2015-12-10:12 AM",40.2474
"2015-12-11:12 AM",28.8921
"2015-12-12:12 AM",27.8933
"2015-12-13:12 AM",28.0836
"2015-12-14:12 AM",27.6195
"2015-12-15:12 AM",25.3747
"2015-12-16:12 AM",21.4513
"2015-12-17:12 AM",17.1822
"2015-12-18:12 AM",8.0056
"2015-12-19:12 AM",13.6213
"2015-12-20:12 AM",19.9146
"2015-12-21:12 AM",20.1954
"2015-12-22:12 AM",24.8655
"2015-12-23:12 AM",21.6691
"2015-12-24:12 AM",14.6593
"2015-12-25:12 AM",12.985
"2015-12-26:12 AM",3.3591
"2015-12-27:12 AM",3.7434
"2015-12-28:12 AM",8.3467
"2015-12-29:12 AM",11.1166
"2015-12-30:12 AM",10.7533
"2015-12-31:12 AM",13.6144
"2016-01-01:12 AM",22.7606
"2016-01-02:12 AM",24.3453
"2016-01-03:12 AM",19.7476
"2016-01-04:12 AM",20.9682
"2016-01-05:12 AM",22.4755
"2016-01-06:12 AM",19.3593
"2016-01-07:12 AM",19.1552
"2016-01-08:12 AM",11.4427
"2016-01-09:12 AM",-6.2196
"2016-01-10:12 AM",-3.606
"2016-01-11:12 AM",8.3671
"2016-01-12:12 AM",2.0883
"2016-01-13:12 AM",20.2066
"2016-01-14:12 AM",20.8695
"2016-01-15:12 AM",8.1615
"2016-01-16:12 AM",-9.9134
"2016-01-17:12 AM",-11.3201
"2016-01-18:12 AM",-7.4623
"2016-01-19:12 AM",10.9449
"2016-01-20:12 AM",20.0703
"2016-01-21:12 AM",13.9572
"2016-01-22:12 AM",15.2388
"2016-01-23:12 AM",28.8232
"2016-01-24:12 AM",24.91
"2016-01-25:12 AM",22.4602
"2016-01-26:12 AM",20.3707
"2016-01-27:12 AM",31.4928
"2016-01-28:12 AM",30.3105
"2016-01-29:12 AM",34.7706
"2016-01-30:12 AM",32.968
"2016-01-31:12 AM",30.3318
"2016-02-01:12 AM",27.9561
"2016-02-02:12 AM",22.4577
"2016-02-03:12 AM",19.5143
"2016-02-04:12 AM",19.9227
"2016-02-05:12 AM",23.5004
"2016-02-06:12 AM",32.5726
"2016-02-07:12 AM",29.1601
"2016-02-08:12 AM",23.2234
"2016-02-09:12 AM",20.3297
"2016-02-10:12 AM",19.533
"2016-02-11:12 AM",16.2016
"2016-02-12:12 AM",5.3575
"2016-02-13:12 AM",7.4824
"2016-02-14:12 AM",24.3201
"2016-02-15:12 AM",29.0163
"2016-02-16:12 AM",26.4515
"2016-02-17:12 AM",26.6599
"2016-02-18:12 AM",32.6347
"2016-02-19:12 AM",36.6744
"2016-02-20:12 AM",32.5492
"2016-02-21:12 AM",25.365
"2016-02-22:12 AM",29.6629
"2016-02-23:12 AM",30.0146
"2016-02-24:12 AM",29.8751
"2016-02-25:12 AM",26.5906
"2016-02-26:12 AM",32.5047
"2016-02-27:12 AM",39.2304
"2016-02-28:12 AM",33.7516
"2016-02-29:12 AM",18.3097
"2016-03-01:12 AM",17.2416
"2016-03-02:12 AM",26.4349
"2016-03-03:12 AM",25.6606
"2016-03-04:12 AM",32.8258
"2016-03-05:12 AM",35.0875
"2016-03-06:12 AM",45.4516
"2016-03-07:12 AM",41.8381
"2016-03-08:12 AM",37.5449
"2016-03-09:12 AM",35.2321
"2016-03-10:12 AM",40.908
"2016-03-11:12 AM",48.679
"2016-03-12:12 AM",49.7311
"2016-03-13:12 AM",52.7221
"2016-03-14:12 AM",49.7496
"2016-03-15:12 AM",43.7911
"2016-03-16:12 AM",36.8087
"2016-03-17:12 AM",29.7318
"2016-03-18:12 AM",27.826
"2016-03-19:12 AM",28.0155
"2016-03-20:12 AM",29.152
"2016-03-21:12 AM",35.4812
"2016-03-22:12 AM",33.8349
"2016-03-23:12 AM",31.5937
"2016-03-24:12 AM",36.6364
"2016-03-25:12 AM",34.2736
"2016-03-26:12 AM",30.0736
"2016-03-27:12 AM",38.6011
"2016-03-28:12 AM",41.299
"2016-03-29:12 AM",43.6161
"2016-03-30:12 AM",43.2109
"2016-03-31:12 AM",37.4389
"2016-04-01:12 AM",33.1479
"2016-04-02:12 AM",38.7235
"2016-04-03:12 AM",43.2894
"2016-04-04:12 AM",38.4503
"2016-04-05:12 AM",43.32
"2016-04-06:12 AM",39.7769
"2016-04-07:12 AM",39.0268
"2016-04-08:12 AM",33.04
"2016-04-09:12 AM",38.6433
"2016-04-10:12 AM",38.39
"2016-04-11:12 AM",32.0277
"2016-04-12:12 AM",39.463
"2016-04-13:12 AM",48.7485
"2016-04-14:12 AM",56.2617
"2016-04-15:12 AM",54.2329
"2016-04-16:12 AM",37.7362
"2016-04-17:12 AM",35.3158
"2016-04-18:12 AM",37.8858
"2016-04-19:12 AM",46.2693
"2016-04-20:12 AM",52.385
"2016-04-21:12 AM",48.6192
"2016-04-22:12 AM",46.1115
"2016-04-23:12 AM",49.2271
"2016-04-24:12 AM",44.7881
"2016-04-25:12 AM",37.5208
"2016-04-26:12 AM",38.4501
"2016-04-27:12 AM",41.639
"2016-04-28:12 AM",44.3988
"2016-04-29:12 AM",46.3084
"2016-04-30:12 AM",48.1676
"2016-05-01:12 AM",49.3462
"2016-05-02:12 AM",55.2384
"2016-05-03:12 AM",57.967
"2016-05-04:12 AM",60.0246
"2016-05-05:12 AM",70.7938
"2016-05-06:12 AM",67.4764
"2016-05-07:12 AM",58.7118
"2016-05-08:12 AM",60.0895
"2016-05-09:12 AM",59.684
"2016-05-10:12 AM",53.7039
"2016-05-11:12 AM",46.5352
"2016-05-12:12 AM",45.3688
"2016-05-13:12 AM",40.7503
"2016-05-14:12 AM",44.3736
"2016-05-15:12 AM",50.5432
"2016-05-16:12 AM",54.5436
"2016-05-17:12 AM",55.8383
