"DateTime","(deg F) Mean Temperature (CFSR) at Florida, 2010-01-01 to 2019-03-14"
"2014-04-05:12 AM",71.0955
"2014-04-06:12 AM",72.4586
"2014-04-07:12 AM",74.5657
"2014-04-08:12 AM",68.263
"2014-04-09:12 AM",63.2791
"2014-04-10:12 AM",64.7195
"2014-04-11:12 AM",67.3383
"2014-04-12:12 AM",70.4509
"2014-04-13:12 AM",70.7743
"2014-04-14:12 AM",73.5197
"2014-04-15:12 AM",70.4824
"2014-04-16:12 AM",61.5173
"2014-04-17:12 AM",66.9123
"2014-04-18:12 AM",70.1712
"2014-04-19:12 AM",66.6934
"2014-04-20:12 AM",63.7072
"2014-04-21:12 AM",65.79
"2014-04-22:12 AM",68.5447
"2014-04-23:12 AM",70.4896
"2014-04-24:12 AM",71.5836
"2014-04-25:12 AM",73.3662
"2014-04-26:12 AM",75.0042
"2014-04-27:12 AM",75.5539
"2014-04-28:12 AM",77.3404
"2014-04-29:12 AM",78.0483
"2014-04-30:12 AM",77.4079
"2014-05-01:12 AM",73.7991
"2014-05-02:12 AM",71.0899
"2014-05-03:12 AM",69.3822
"2014-05-04:12 AM",69.3973
"2014-05-05:12 AM",73.0929
"2014-05-06:12 AM",73.7436
"2014-05-07:12 AM",75.2162
"2014-05-08:12 AM",76.912
"2014-05-09:12 AM",77.1409
"2014-05-10:12 AM",77.4073
"2014-05-11:12 AM",77.8318
"2014-05-12:12 AM",77.5033
"2014-05-13:12 AM",77.6043
"2014-05-14:12 AM",76.6168
"2014-05-15:12 AM",73.9069
"2014-05-16:12 AM",68.4774
"2014-05-17:12 AM",69.5791
"2014-05-18:12 AM",71.7438
"2014-05-19:12 AM",74.1105
"2014-05-20:12 AM",74.3443
"2014-05-21:12 AM",75.1528
"2014-05-22:12 AM",76.7964
"2014-05-23:12 AM",79.1308
"2014-05-24:12 AM",80.742
"2014-05-25:12 AM",80.5145
"2014-05-26:12 AM",79.2901
"2014-05-27:12 AM",78.6785
"2014-05-28:12 AM",78.6171
"2014-05-29:12 AM",78.6558
"2014-05-30:12 AM",78.0323
"2014-05-31:12 AM",77.7659
"2014-06-01:12 AM",76.4163
"2014-06-02:12 AM",75.8455
"2014-06-03:12 AM",75.8914
"2014-06-04:12 AM",76.8718
"2014-06-05:12 AM",79.2093
"2014-06-06:12 AM",81.0099
"2014-06-07:12 AM",81.1542
"2014-06-08:12 AM",80.9897
"2014-06-09:12 AM",81.5362
"2014-06-10:12 AM",81.1951
"2014-06-11:12 AM",78.7917
"2014-06-12:12 AM",78.7242
"2014-06-13:12 AM",78.0314
"2014-06-14:12 AM",78.7408
"2014-06-15:12 AM",79.7437
"2014-06-16:12 AM",80.3525
"2014-06-17:12 AM",79.7212
"2014-06-18:12 AM",79.3924
"2014-06-19:12 AM",79.2585
"2014-06-20:12 AM",80.4549
"2014-06-21:12 AM",82.0035
"2014-06-22:12 AM",81.3591
"2014-06-23:12 AM",80.328
"2014-06-24:12 AM",81.3385
"2014-06-25:12 AM",83.0673
"2014-06-26:12 AM",83.3074
"2014-06-27:12 AM",83.1153
"2014-06-28:12 AM",83.9313
"2014-06-29:12 AM",84.1795
"2014-06-30:12 AM",81.907
"2014-07-01:12 AM",82.7326
"2014-07-02:12 AM",83.0023
"2014-07-03:12 AM",83.1175
"2014-07-04:12 AM",82.0639
"2014-07-05:12 AM",80.8977
"2014-07-06:12 AM",80.3498
"2014-07-07:12 AM",80.7823
"2014-07-08:12 AM",81.9135
"2014-07-09:12 AM",81.9079
"2014-07-10:12 AM",81.4478
"2014-07-11:12 AM",81.0723
"2014-07-12:12 AM",80.7013
"2014-07-13:12 AM",80.9391
"2014-07-14:12 AM",81.9511
"2014-07-15:12 AM",80.8914
"2014-07-16:12 AM",79.6824
"2014-07-17:12 AM",80.6806
"2014-07-18:12 AM",81.7828
"2014-07-19:12 AM",82.0081
"2014-07-20:12 AM",82.2348
"2014-07-21:12 AM",80.9413
"2014-07-22:12 AM",80.2067
"2014-07-23:12 AM",81.7164
"2014-07-24:12 AM",82.1464
"2014-07-25:12 AM",82.2555
"2014-07-26:12 AM",82.5408
"2014-07-27:12 AM",83.1189
"2014-07-28:12 AM",83.35
"2014-07-29:12 AM",82.7067
"2014-07-30:12 AM",80.8421
"2014-07-31:12 AM",80.791
"2014-08-01:12 AM",81.6507
"2014-08-02:12 AM",82.0341
"2014-08-03:12 AM",81.2226
"2014-08-04:12 AM",80.4506
"2014-08-05:12 AM",81.8125
"2014-08-06:12 AM",82.7548
"2014-08-07:12 AM",83.2289
"2014-08-08:12 AM",83.5309
"2014-08-09:12 AM",82.594
"2014-08-10:12 AM",82.0416
"2014-08-11:12 AM",80.9676
"2014-08-12:12 AM",81.4221
"2014-08-13:12 AM",82.1908
"2014-08-14:12 AM",82.0891
"2014-08-15:12 AM",81.673
"2014-08-16:12 AM",81.7896
"2014-08-17:12 AM",82.2898
"2014-08-18:12 AM",82.663
"2014-08-19:12 AM",83.466
"2014-08-20:12 AM",83.7943
"2014-08-21:12 AM",84.6372
"2014-08-22:12 AM",85.1864
"2014-08-23:12 AM",85.0024
"2014-08-24:12 AM",84.8122
"2014-08-25:12 AM",81.6933
"2014-08-26:12 AM",81.318
"2014-08-27:12 AM",81.3252
"2014-08-28:12 AM",81.666
"2014-08-29:12 AM",82.2456
"2014-08-30:12 AM",83.1783
"2014-08-31:12 AM",82.8711
"2014-09-01:12 AM",82.519
"2014-09-02:12 AM",82.1201
"2014-09-03:12 AM",80.6445
"2014-09-04:12 AM",80.1169
"2014-09-05:12 AM",80.2004
"2014-09-06:12 AM",79.7805
"2014-09-07:12 AM",79.7598
"2014-09-08:12 AM",79.7437
"2014-09-09:12 AM",79.6987
"2014-09-10:12 AM",79.2021
"2014-09-11:12 AM",80.0564
"2014-09-12:12 AM",79.5204
"2014-09-13:12 AM",80.409
"2014-09-14:12 AM",80.0424
"2014-09-15:12 AM",79.7531
"2014-09-16:12 AM",79.4813
"2014-09-17:12 AM",77.92
"2014-09-18:12 AM",79.5088
"2014-09-19:12 AM",77.0157
"2014-09-20:12 AM",75.758
"2014-09-21:12 AM",76.7338
"2014-09-22:12 AM",77.794
"2014-09-23:12 AM",74.2276
"2014-09-24:12 AM",74.1047
"2014-09-25:12 AM",74.3286
"2014-09-26:12 AM",75.6761
"2014-09-27:12 AM",76.9444
"2014-09-28:12 AM",77.3929
"2014-09-29:12 AM",77.0423
"2014-09-30:12 AM",76.424
"2014-10-01:12 AM",77.2324
"2014-10-02:12 AM",77.9752
"2014-10-03:12 AM",78.7685
"2014-10-04:12 AM",75.1627
"2014-10-05:12 AM",65.2264
"2014-10-06:12 AM",68.8696
"2014-10-07:12 AM",74.172
"2014-10-08:12 AM",76.7219
"2014-10-09:12 AM",76.7484
"2014-10-10:12 AM",76.9642
"2014-10-11:12 AM",77.2578
"2014-10-12:12 AM",77.1615
"2014-10-13:12 AM",77.6476
"2014-10-14:12 AM",76.8654
"2014-10-15:12 AM",72.9151
"2014-10-16:12 AM",68.8053
"2014-10-17:12 AM",67.8303
"2014-10-18:12 AM",69.3833
"2014-10-19:12 AM",69.6454
"2014-10-20:12 AM",71.3149
"2014-10-21:12 AM",72.6003
"2014-10-22:12 AM",70.9133
"2014-10-23:12 AM",67.7692
"2014-10-24:12 AM",67.181
"2014-10-25:12 AM",66.2277
"2014-10-26:12 AM",67.4659
"2014-10-27:12 AM",69.6996
"2014-10-28:12 AM",71.5665
"2014-10-29:12 AM",72.9374
"2014-10-30:12 AM",70.5771
"2014-10-31:12 AM",67.1175
"2014-11-01:12 AM",57.6493
"2014-11-02:12 AM",51.8592
"2014-11-03:12 AM",56.932
"2014-11-04:12 AM",64.571
"2014-11-05:12 AM",69.3271
"2014-11-06:12 AM",70.4289
"2014-11-07:12 AM",65.5387
"2014-11-08:12 AM",61.6217
"2014-11-09:12 AM",61.3832
"2014-11-10:12 AM",62.373
"2014-11-11:12 AM",64.1066
"2014-11-12:12 AM",65.0253
"2014-11-13:12 AM",63.4051
"2014-11-14:12 AM",58.2732
"2014-11-15:12 AM",57.4025
"2014-11-16:12 AM",65.34
"2014-11-17:12 AM",69.9044
"2014-11-18:12 AM",52.7549
"2014-11-19:12 AM",46.1687
"2014-11-20:12 AM",52.6559
"2014-11-21:12 AM",59.6646
"2014-11-22:12 AM",65.4269
"2014-11-23:12 AM",72.9478
"2014-11-24:12 AM",74.2915
"2014-11-25:12 AM",69.0094
"2014-11-26:12 AM",58.9728
"2014-11-27:12 AM",54.5097
"2014-11-28:12 AM",49.4238
"2014-11-29:12 AM",54.5416
"2014-11-30:12 AM",62.0627
"2014-12-01:12 AM",65.7214
"2014-12-02:12 AM",67.6652
"2014-12-03:12 AM",68.112
"2014-12-04:12 AM",68.1444
"2014-12-05:12 AM",68.322
"2014-12-06:12 AM",68.9745
"2014-12-07:12 AM",63.4626
"2014-12-08:12 AM",59.1591
"2014-12-09:12 AM",54.7268
"2014-12-10:12 AM",51.1198
"2014-12-11:12 AM",50.367
"2014-12-12:12 AM",52.0342
"2014-12-13:12 AM",53.5854
"2014-12-14:12 AM",54.3474
"2014-12-15:12 AM",55.481
"2014-12-16:12 AM",59.7265
"2014-12-17:12 AM",58.9485
"2014-12-18:12 AM",56.8045
"2014-12-19:12 AM",57.8293
"2014-12-20:12 AM",60.3763
"2014-12-21:12 AM",64.0596
"2014-12-22:12 AM",67.874
"2014-12-23:12 AM",70.498
"2014-12-24:12 AM",72.0545
"2014-12-25:12 AM",59.6862
"2014-12-26:12 AM",58.2228
"2014-12-27:12 AM",64.9233
"2014-12-28:12 AM",69.2344
"2014-12-29:12 AM",68.6827
"2014-12-30:12 AM",66.6504
"2014-12-31:12 AM",61.4572
"2015-01-01:12 AM",60.9215
"2015-01-02:12 AM",65.889
"2015-01-03:12 AM",70.9315
"2015-01-04:12 AM",71.3788
"2015-01-05:12 AM",61.3846
"2015-01-06:12 AM",60.0057
"2015-01-07:12 AM",56.7937
"2015-01-08:12 AM",45.1787
"2015-01-09:12 AM",50.0504
"2015-01-10:12 AM",51.4494
"2015-01-11:12 AM",60.1813
"2015-01-12:12 AM",66.5164
"2015-01-13:12 AM",64.5042
"2015-01-14:12 AM",60.9163
"2015-01-15:12 AM",56.3558
"2015-01-16:12 AM",54.1384
"2015-01-17:12 AM",55.1314
"2015-01-18:12 AM",59.8323
"2015-01-19:12 AM",55.3939
"2015-01-20:12 AM",58.9422
"2015-01-21:12 AM",63.4932
"2015-01-22:12 AM",64.5411
"2015-01-23:12 AM",68.2511
"2015-01-24:12 AM",60.7354
"2015-01-25:12 AM",52.0641
"2015-01-26:12 AM",56.4982
"2015-01-27:12 AM",53.51
"2015-01-28:12 AM",51.3815
"2015-01-29:12 AM",53.9128
"2015-01-30:12 AM",57.5602
"2015-01-31:12 AM",55.3971
"2015-02-01:12 AM",60.9145
"2015-02-02:12 AM",62.953
"2015-02-03:12 AM",52.4971
"2015-02-04:12 AM",58.0782
"2015-02-05:12 AM",60.3244
"2015-02-06:12 AM",53.5176
"2015-02-07:12 AM",56.1317
"2015-02-08:12 AM",59.9797
"2015-02-09:12 AM",61.9765
"2015-02-10:12 AM",57.3784
"2015-02-11:12 AM",54.0666
"2015-02-12:12 AM",55.7362
"2015-02-13:12 AM",49.4503
"2015-02-14:12 AM",48.3571
"2015-02-15:12 AM",56.3362
"2015-02-16:12 AM",59.9171
"2015-02-17:12 AM",60.9415
"2015-02-18:12 AM",52.0408
"2015-02-19:12 AM",42.6931
"2015-02-20:12 AM",41.815
"2015-02-21:12 AM",55.587
"2015-02-22:12 AM",65.7093
"2015-02-23:12 AM",65.3092
"2015-02-24:12 AM",62.0069
"2015-02-25:12 AM",60.7804
"2015-02-26:12 AM",61.5393
"2015-02-27:12 AM",54.5641
"2015-02-28:12 AM",59.6552
"2015-03-01:12 AM",64.2942
"2015-03-02:12 AM",67.8146
"2015-03-03:12 AM",68.986
"2015-03-04:12 AM",70.6514
"2015-03-05:12 AM",70.1485
"2015-03-06:12 AM",60.8234
"2015-03-07:12 AM",58.0021
"2015-03-08:12 AM",62.5671
"2015-03-09:12 AM",67.1232
"2015-03-10:12 AM",71.2753
"2015-03-11:12 AM",72.1225
"2015-03-12:12 AM",72.8231
"2015-03-13:12 AM",72.1837
"2015-03-14:12 AM",72.6683
"2015-03-15:12 AM",71.4704
"2015-03-16:12 AM",71.1648
"2015-03-17:12 AM",71.1388
"2015-03-18:12 AM",72.2093
"2015-03-19:12 AM",71.8583
"2015-03-20:12 AM",71.937
"2015-03-21:12 AM",72.9918
"2015-03-22:12 AM",72.7761
"2015-03-23:12 AM",70.5565
"2015-03-24:12 AM",68.2704
"2015-03-25:12 AM",69.4094
"2015-03-26:12 AM",72.1283
"2015-03-27:12 AM",69.8126
"2015-03-28:12 AM",58.2978
"2015-03-29:12 AM",57.4315
"2015-03-30:12 AM",62.146
"2015-03-31:12 AM",68.4954
"2015-04-01:12 AM",70.8899
"2015-04-02:12 AM",70.9504
"2015-04-03:12 AM",72.1989
"2015-04-04:12 AM",71.7523
"2015-04-05:12 AM",70.2207
"2015-04-06:12 AM",72.8271
"2015-04-07:12 AM",73.8027
"2015-04-08:12 AM",75.0367
"2015-04-09:12 AM",74.9811
"2015-04-10:12 AM",75.42
"2015-04-11:12 AM",74.8368
"2015-04-12:12 AM",73.9317
"2015-04-13:12 AM",74.8573
"2015-04-14:12 AM",75.9457
"2015-04-15:12 AM",75.9976
"2015-04-16:12 AM",74.7878
"2015-04-17:12 AM",74.3187
"2015-04-18:12 AM",76.6278
"2015-04-19:12 AM",77.2752
"2015-04-20:12 AM",75.3568
"2015-04-21:12 AM",73.544
"2015-04-22:12 AM",74.1088
"2015-04-23:12 AM",74.5682
"2015-04-24:12 AM",75.1858
"2015-04-25:12 AM",76.8297
"2015-04-26:12 AM",79.4959
"2015-04-27:12 AM",75.6154
"2015-04-28:12 AM",71.8531
"2015-04-29:12 AM",72.2667
"2015-04-30:12 AM",69.5331
"2015-05-01:12 AM",69.4625
"2015-05-02:12 AM",69.4278
"2015-05-03:12 AM",70.4557
"2015-05-04:12 AM",70.8062
"2015-05-05:12 AM",72.2408
"2015-05-06:12 AM",72.4059
"2015-05-07:12 AM",73.8603
"2015-05-08:12 AM",74.6735
"2015-05-09:12 AM",77.2387
"2015-05-10:12 AM",79.2712
"2015-05-11:12 AM",78.8299
"2015-05-12:12 AM",78.8358
"2015-05-13:12 AM",79.6671
"2015-05-14:12 AM",78.6632
"2015-05-15:12 AM",77.0365
"2015-05-16:12 AM",77.3128
"2015-05-17:12 AM",77.9538
"2015-05-18:12 AM",77.9851
"2015-05-19:12 AM",78.5089
"2015-05-20:12 AM",79.8793
"2015-05-21:12 AM",80.9386
"2015-05-22:12 AM",80.1252
"2015-05-23:12 AM",78.9251
"2015-05-24:12 AM",79.4349
"2015-05-25:12 AM",80.0425
"2015-05-26:12 AM",80.5426
"2015-05-27:12 AM",79.0138
"2015-05-28:12 AM",77.8707
"2015-05-29:12 AM",77.4894
"2015-05-30:12 AM",77.9556
"2015-05-31:12 AM",78.1392
"2015-06-01:12 AM",78.3374
"2015-06-02:12 AM",76.6791
"2015-06-03:12 AM",76.339
"2015-06-04:12 AM",78.8025
"2015-06-05:12 AM",79.0203
"2015-06-06:12 AM",78.9913
"2015-06-07:12 AM",79.1973
"2015-06-08:12 AM",79.8528
"2015-06-09:12 AM",79.8987
"2015-06-10:12 AM",78.2056
"2015-06-11:12 AM",78.1813
"2015-06-12:12 AM",81.8132
"2015-06-13:12 AM",82.7551
"2015-06-14:12 AM",82.359
"2015-06-15:12 AM",82.6254
"2015-06-16:12 AM",83.2984
"2015-06-17:12 AM",84.0675
"2015-06-18:12 AM",84.7333
"2015-06-19:12 AM",84.2407
"2015-06-20:12 AM",84.3237
"2015-06-21:12 AM",84.3885
"2015-06-22:12 AM",85.3223
"2015-06-23:12 AM",84.8793
"2015-06-24:12 AM",82.9414
"2015-06-25:12 AM",82.8684
"2015-06-26:12 AM",82.1116
"2015-06-27:12 AM",83.0098
"2015-06-28:12 AM",82.6671
"2015-06-29:12 AM",81.6294
"2015-06-30:12 AM",82.5586
"2015-07-01:12 AM",84.2544
"2015-07-02:12 AM",83.3916
"2015-07-03:12 AM",83.9192
"2015-07-04:12 AM",83.3967
"2015-07-05:12 AM",82.5724
"2015-07-06:12 AM",81.9167
"2015-07-07:12 AM",82.1388
"2015-07-08:12 AM",82.6896
"2015-07-09:12 AM",83.1234
"2015-07-10:12 AM",84.1312
"2015-07-11:12 AM",84.5082
"2015-07-12:12 AM",85.3824
"2015-07-13:12 AM",85.0908
"2015-07-14:12 AM",84.8638
"2015-07-15:12 AM",83.979
"2015-07-16:12 AM",82.8883
"2015-07-17:12 AM",82.8115
"2015-07-18:12 AM",82.319
"2015-07-19:12 AM",82.8673
"2015-07-20:12 AM",81.4107
"2015-07-21:12 AM",82.9175
"2015-07-22:12 AM",84.0722
"2015-07-23:12 AM",84.2643
"2015-07-24:12 AM",82.4889
"2015-07-25:12 AM",80.6243
"2015-07-26:12 AM",79.8199
"2015-07-27:12 AM",81.1575
"2015-07-28:12 AM",82.6857
"2015-07-29:12 AM",82.674
"2015-07-30:12 AM",81.7489
"2015-07-31:12 AM",81.214
"2015-08-01:12 AM",80.1522
"2015-08-02:12 AM",80.4553
"2015-08-03:12 AM",81.0307
"2015-08-04:12 AM",82.609
"2015-08-05:12 AM",82.8306
"2015-08-06:12 AM",82.9234
"2015-08-07:12 AM",82.675
"2015-08-08:12 AM",82.4643
"2015-08-09:12 AM",82.4245
"2015-08-10:12 AM",82.6212
"2015-08-11:12 AM",82.7391
"2015-08-12:12 AM",83.1706
"2015-08-13:12 AM",83.0651
"2015-08-14:12 AM",81.1706
"2015-08-15:12 AM",81.0536
"2015-08-16:12 AM",79.9308
"2015-08-17:12 AM",80.8795
"2015-08-18:12 AM",81.5272
"2015-08-19:12 AM",82.3285
"2015-08-20:12 AM",83.1686
"2015-08-21:12 AM",83.5662
"2015-08-22:12 AM",83.7313
"2015-08-23:12 AM",82.7982
"2015-08-24:12 AM",82.958
"2015-08-25:12 AM",83.7084
"2015-08-26:12 AM",81.7698
"2015-08-27:12 AM",80.5451
"2015-08-28:12 AM",80.4513
"2015-08-29:12 AM",79.6798
"2015-08-30:12 AM",79.5333
"2015-08-31:12 AM",80.5914
"2015-09-01:12 AM",81.2365
"2015-09-02:12 AM",81.7446
"2015-09-03:12 AM",81.88
"2015-09-04:12 AM",81.9019
"2015-09-05:12 AM",80.9584
"2015-09-06:12 AM",79.5774
"2015-09-07:12 AM",78.933
"2015-09-08:12 AM",79.2201
"2015-09-09:12 AM",81.6957
"2015-09-10:12 AM",82.0243
"2015-09-11:12 AM",81.385
"2015-09-12:12 AM",79.1841
"2015-09-13:12 AM",75.8286
"2015-09-14:12 AM",75.3442
"2015-09-15:12 AM",78.4038
"2015-09-16:12 AM",77.4842
"2015-09-17:12 AM",76.9566
"2015-09-18:12 AM",77.3645
"2015-09-19:12 AM",78.5457
"2015-09-20:12 AM",79.2763
"2015-09-21:12 AM",79.3441
"2015-09-22:12 AM",77.6651
"2015-09-23:12 AM",76.9267
"2015-09-24:12 AM",76.9284
"2015-09-25:12 AM",76.2345
"2015-09-26:12 AM",77.2182
"2015-09-27:12 AM",77.8903
"2015-09-28:12 AM",78.1999
"2015-09-29:12 AM",78.7905
"2015-09-30:12 AM",79.6451
"2015-10-01:12 AM",77.9727
"2015-10-02:12 AM",74.6773
"2015-10-03:12 AM",71.8126
"2015-10-04:12 AM",69.5532
"2015-10-05:12 AM",70.7389
"2015-10-06:12 AM",72.6552
"2015-10-07:12 AM",73.7238
"2015-10-08:12 AM",74.61
"2015-10-09:12 AM",76.7968
"2015-10-10:12 AM",76.2865
"2015-10-11:12 AM",72.7423
"2015-10-12:12 AM",71.2027
"2015-10-13:12 AM",74.0115
"2015-10-14:12 AM",74.7804
"2015-10-15:12 AM",73.2787
"2015-10-16:12 AM",73.3546
"2015-10-17:12 AM",72.1841
"2015-10-18:12 AM",69.4323
"2015-10-19:12 AM",67.7736
"2015-10-20:12 AM",70.2986
"2015-10-21:12 AM",72.741
"2015-10-22:12 AM",74.3729
"2015-10-23:12 AM",74.6681
"2015-10-24:12 AM",74.0678
"2015-10-25:12 AM",75.3611
"2015-10-26:12 AM",75.1282
"2015-10-27:12 AM",74.0977
"2015-10-28:12 AM",75.0387
"2015-10-29:12 AM",74.5092
"2015-10-30:12 AM",72.9306
"2015-10-31:12 AM",73.5535
"2015-11-01:12 AM",77.3496
"2015-11-02:12 AM",78.2283
"2015-11-03:12 AM",77.2781
"2015-11-04:12 AM",76.5689
"2015-11-05:12 AM",77.4338
"2015-11-06:12 AM",76.8573
"2015-11-07:12 AM",76.3911
"2015-11-08:12 AM",74.4926
"2015-11-09:12 AM",74.314
"2015-11-10:12 AM",71.6832
"2015-11-11:12 AM",69.5638
"2015-11-12:12 AM",72.7313
"2015-11-13:12 AM",70.3436
"2015-11-14:12 AM",65.5497
"2015-11-15:12 AM",67.2085
"2015-11-16:12 AM",70.4802
"2015-11-17:12 AM",73.5962
"2015-11-18:12 AM",76.2363
"2015-11-19:12 AM",74.5561
"2015-11-20:12 AM",70.4993
"2015-11-21:12 AM",70.689
"2015-11-22:12 AM",67.0665
"2015-11-23:12 AM",56.2503
"2015-11-24:12 AM",58.554
"2015-11-25:12 AM",65.3562
"2015-11-26:12 AM",68.6374
"2015-11-27:12 AM",68.9256
"2015-11-28:12 AM",68.2309
"2015-11-29:12 AM",67.9084
"2015-11-30:12 AM",69.8707
"2015-12-01:12 AM",71.3995
"2015-12-02:12 AM",72.068
"2015-12-03:12 AM",65.8038
"2015-12-04:12 AM",63.3589
"2015-12-05:12 AM",65.6634
"2015-12-06:12 AM",67.2517
"2015-12-07:12 AM",64.9042
"2015-12-08:12 AM",62.1153
"2015-12-09:12 AM",65.3828
"2015-12-10:12 AM",66.6536
"2015-12-11:12 AM",66.7877
"2015-12-12:12 AM",68.738
"2015-12-13:12 AM",71.2015
"2015-12-14:12 AM",73.1761
"2015-12-15:12 AM",70.2063
"2015-12-16:12 AM",70.9686
"2015-12-17:12 AM",73.7069
"2015-12-18:12 AM",65.9808
"2015-12-19:12 AM",54.7047
"2015-12-20:12 AM",58.9111
"2015-12-21:12 AM",68.0544
"2015-12-22:12 AM",72.7369
"2015-12-23:12 AM",74.4546
"2015-12-24:12 AM",75.582
"2015-12-25:12 AM",74.1312
"2015-12-26:12 AM",73.7875
"2015-12-27:12 AM",74.57
"2015-12-28:12 AM",74.5767
"2015-12-29:12 AM",74.1834
"2015-12-30:12 AM",74.3531
"2015-12-31:12 AM",73.2448
"2016-01-01:12 AM",67.7732
"2016-01-02:12 AM",60.9706
"2016-01-03:12 AM",57.456
"2016-01-04:12 AM",53.6059
"2016-01-05:12 AM",53.1102
"2016-01-06:12 AM",55.346
"2016-01-07:12 AM",58.2672
"2016-01-08:12 AM",63.9289
"2016-01-09:12 AM",66.198
"2016-01-10:12 AM",63.3511
"2016-01-11:12 AM",50.3323
"2016-01-12:12 AM",50.4523
"2016-01-13:12 AM",52.9142
"2016-01-14:12 AM",55.2983
"2016-01-15:12 AM",64.8417
"2016-01-16:12 AM",62.9544
"2016-01-17:12 AM",60.6202
"2016-01-18:12 AM",50.0099
"2016-01-19:12 AM",46.6668
"2016-01-20:12 AM",50.0788
"2016-01-21:12 AM",58.5297
"2016-01-22:12 AM",61.2104
"2016-01-23:12 AM",48.1147
"2016-01-24:12 AM",42.9258
"2016-01-25:12 AM",50.2808
"2016-01-26:12 AM",61.0345
"2016-01-27:12 AM",65.1247
"2016-01-28:12 AM",62.2299
"2016-01-29:12 AM",56.1175
"2016-01-30:12 AM",56.134
"2016-01-31:12 AM",61.0459
"2016-02-01:12 AM",66.2499
"2016-02-02:12 AM",69.2924
"2016-02-03:12 AM",71.3379
"2016-02-04:12 AM",65.3031
"2016-02-05:12 AM",51.6767
"2016-02-06:12 AM",53.4222
"2016-02-07:12 AM",49.7469
"2016-02-08:12 AM",51.656
"2016-02-09:12 AM",52.5925
"2016-02-10:12 AM",48.1289
"2016-02-11:12 AM",51.0618
"2016-02-12:12 AM",59.5848
"2016-02-13:12 AM",57.4948
"2016-02-14:12 AM",54.0021
"2016-02-15:12 AM",62.6095
"2016-02-16:12 AM",64.3878
"2016-02-17:12 AM",59.5881
"2016-02-18:12 AM",58.0244
"2016-02-19:12 AM",59.4235
"2016-02-20:12 AM",61.6525
"2016-02-21:12 AM",64.2357
"2016-02-22:12 AM",65.8992
"2016-02-23:12 AM",68.2333
"2016-02-24:12 AM",67.1747
"2016-02-25:12 AM",55.6707
"2016-02-26:12 AM",52.6584
"2016-02-27:12 AM",51.2101
"2016-02-28:12 AM",55.3903
"2016-02-29:12 AM",61.5639
"2016-03-01:12 AM",63.7165
"2016-03-02:12 AM",65.9088
"2016-03-03:12 AM",63.388
"2016-03-04:12 AM",64.1538
"2016-03-05:12 AM",60.5064
"2016-03-06:12 AM",61.0738
"2016-03-07:12 AM",62.5914
"2016-03-08:12 AM",65.6964
"2016-03-09:12 AM",68.6917
"2016-03-10:12 AM",70.5483
"2016-03-11:12 AM",71.0071
"2016-03-12:12 AM",70.9358
"2016-03-13:12 AM",71.4596
"2016-03-14:12 AM",72.3898
"2016-03-15:12 AM",72.5184
"2016-03-16:12 AM",73.1466
"2016-03-17:12 AM",72.0666
"2016-03-18:12 AM",70.6023
"2016-03-19:12 AM",69.9386
"2016-03-20:12 AM",67.3047
"2016-03-21:12 AM",55.1124
"2016-03-22:12 AM",56.8036
"2016-03-23:12 AM",64.2749
"2016-03-24:12 AM",69.4141
"2016-03-25:12 AM",72.0464
"2016-03-26:12 AM",73.1183
"2016-03-27:12 AM",73.5537
"2016-03-28:12 AM",72.7824
"2016-03-29:12 AM",70.7176
"2016-03-30:12 AM",69.2454
"2016-03-31:12 AM",73.4185
"2016-04-01:12 AM",75.2691
"2016-04-02:12 AM",72.9684
"2016-04-03:12 AM",65.406
"2016-04-04:12 AM",66.4923
"2016-04-05:12 AM",67.6362
"2016-04-06:12 AM",67.7583
"2016-04-07:12 AM",69.8652
"2016-04-08:12 AM",69.0188
"2016-04-09:12 AM",64.497
"2016-04-10:12 AM",64.8003
"2016-04-11:12 AM",69.087
"2016-04-12:12 AM",71.2089
"2016-04-13:12 AM",72.0043
"2016-04-14:12 AM",70.5409
"2016-04-15:12 AM",68.9374
"2016-04-16:12 AM",68.7407
"2016-04-17:12 AM",67.9084
"2016-04-18:12 AM",66.5683
"2016-04-19:12 AM",68.1089
"2016-04-20:12 AM",69.6852
"2016-04-21:12 AM",71.5482
"2016-04-22:12 AM",71.901
"2016-04-23:12 AM",72.867
"2016-04-24:12 AM",72.4579
"2016-04-25:12 AM",73.1248
"2016-04-26:12 AM",73.6702
"2016-04-27:12 AM",74.845
"2016-04-28:12 AM",75.9906
"2016-04-29:12 AM",77.9036
"2016-04-30:12 AM",77.4918
"2016-05-01:12 AM",77.7112
"2016-05-02:12 AM",77.4716
"2016-05-03:12 AM",77.806
"2016-05-04:12 AM",73.3095
"2016-05-05:12 AM",69.4206
"2016-05-06:12 AM",66.6968
"2016-05-07:12 AM",67.4618
"2016-05-08:12 AM",71.7094
"2016-05-09:12 AM",72.6481
"2016-05-10:12 AM",74.9818
"2016-05-11:12 AM",77.2081
"2016-05-12:12 AM",76.9649
"2016-05-13:12 AM",77.7654
"2016-05-14:12 AM",77.3317
"2016-05-15:12 AM",76.6081
"2016-05-16:12 AM",76.8616
"2016-05-17:12 AM",76.5282
"2016-05-18:12 AM",76.8794
"2016-05-19:12 AM",76.8783
"2016-05-20:12 AM",77.9121
"2016-05-21:12 AM",78.4373
"2016-05-22:12 AM",76.8762
