"DateTime","(deg F) Mean Temperature (CFSR) at New Jersey, 2010-01-01 to 2019-03-14"
"2014-04-04:12 AM",43.6847
"2014-04-05:12 AM",43.4458
"2014-04-06:12 AM",40.8313
"2014-04-07:12 AM",42.9786
"2014-04-08:12 AM",51.7815
"2014-04-09:12 AM",47.0611
"2014-04-10:12 AM",47.1209
"2014-04-11:12 AM",57.2315
"2014-04-12:12 AM",56.109
"2014-04-13:12 AM",58.1221
"2014-04-14:12 AM",62.28
"2014-04-15:12 AM",56.2163
"2014-04-16:12 AM",35.4565
"2014-04-17:12 AM",38.3576
"2014-04-18:12 AM",39.9573
"2014-04-19:12 AM",47.2638
"2014-04-20:12 AM",46.177
"2014-04-21:12 AM",46.8189
"2014-04-22:12 AM",53.9958
"2014-04-23:12 AM",48.7033
"2014-04-24:12 AM",45.8962
"2014-04-25:12 AM",47.5788
"2014-04-26:12 AM",52.5763
"2014-04-27:12 AM",47.9847
"2014-04-28:12 AM",49.5334
"2014-04-29:12 AM",45.8647
"2014-04-30:12 AM",49.9078
"2014-05-01:12 AM",62.2981
"2014-05-02:12 AM",56.4863
"2014-05-03:12 AM",55.1748
"2014-05-04:12 AM",53.4083
"2014-05-05:12 AM",51.2222
"2014-05-06:12 AM",53.393
"2014-05-07:12 AM",53.3462
"2014-05-08:12 AM",57.2023
"2014-05-09:12 AM",58.573
"2014-05-10:12 AM",65.6049
"2014-05-11:12 AM",63.6006
"2014-05-12:12 AM",67.0973
"2014-05-13:12 AM",63.5616
"2014-05-14:12 AM",57.3543
"2014-05-15:12 AM",64.5562
"2014-05-16:12 AM",64.3228
"2014-05-17:12 AM",56.4008
"2014-05-18:12 AM",54.8514
"2014-05-19:12 AM",55.8216
"2014-05-20:12 AM",61.2255
"2014-05-21:12 AM",62.5138
"2014-05-22:12 AM",63.5567
"2014-05-23:12 AM",61.6397
"2014-05-24:12 AM",58.2697
"2014-05-25:12 AM",62.8354
"2014-05-26:12 AM",68.0524
"2014-05-27:12 AM",72.5715
"2014-05-28:12 AM",60.7995
"2014-05-29:12 AM",53.7361
"2014-05-30:12 AM",60.541
"2014-05-31:12 AM",60.4762
"2014-06-01:12 AM",59.1724
"2014-06-02:12 AM",62.6835
"2014-06-03:12 AM",69.7471
"2014-06-04:12 AM",70.0048
"2014-06-05:12 AM",66.1831
"2014-06-06:12 AM",64.3962
"2014-06-07:12 AM",65.8864
"2014-06-08:12 AM",68.5233
"2014-06-09:12 AM",66.7692
"2014-06-10:12 AM",69.7602
"2014-06-11:12 AM",65.3675
"2014-06-12:12 AM",67.3659
"2014-06-13:12 AM",71.2377
"2014-06-14:12 AM",64.9506
"2014-06-15:12 AM",64.5125
"2014-06-16:12 AM",68.6611
"2014-06-17:12 AM",75.6824
"2014-06-18:12 AM",79.4797
"2014-06-19:12 AM",71.7832
"2014-06-20:12 AM",66.9963
"2014-06-21:12 AM",65.8269
"2014-06-22:12 AM",66.9259
"2014-06-23:12 AM",67.4339
"2014-06-24:12 AM",70.0794
"2014-06-25:12 AM",74.1423
"2014-06-26:12 AM",75.4376
"2014-06-27:12 AM",70.6966
"2014-06-28:12 AM",69.4063
"2014-06-29:12 AM",68.7195
"2014-06-30:12 AM",71.5879
"2014-07-01:12 AM",76.7638
"2014-07-02:12 AM",79.992
"2014-07-03:12 AM",78.3599
"2014-07-04:12 AM",68.4709
"2014-07-05:12 AM",67.7889
"2014-07-06:12 AM",70.111
"2014-07-07:12 AM",76.4352
"2014-07-08:12 AM",80.0773
"2014-07-09:12 AM",77.9475
"2014-07-10:12 AM",72.8053
"2014-07-11:12 AM",71.5375
"2014-07-12:12 AM",72.4084
"2014-07-13:12 AM",75.9852
"2014-07-14:12 AM",76.8697
"2014-07-15:12 AM",76.122
"2014-07-16:12 AM",72.3997
"2014-07-17:12 AM",69.4029
"2014-07-18:12 AM",68.5756
"2014-07-19:12 AM",68.3037
"2014-07-20:12 AM",69.453
"2014-07-21:12 AM",70.9057
"2014-07-22:12 AM",73.2299
"2014-07-23:12 AM",77.4937
"2014-07-24:12 AM",72.3205
"2014-07-25:12 AM",69.9971
"2014-07-26:12 AM",70.4766
"2014-07-27:12 AM",75.6822
"2014-07-28:12 AM",74.2159
"2014-07-29:12 AM",67.2229
"2014-07-30:12 AM",67.8724
"2014-07-31:12 AM",70.3243
"2014-08-01:12 AM",70.9596
"2014-08-02:12 AM",68.583
"2014-08-03:12 AM",69.0517
"2014-08-04:12 AM",72.1695
"2014-08-05:12 AM",74.0854
"2014-08-06:12 AM",72.3256
"2014-08-07:12 AM",70.831
"2014-08-08:12 AM",69.8716
"2014-08-09:12 AM",70.8847
"2014-08-10:12 AM",72.1225
"2014-08-11:12 AM",72.2248
"2014-08-12:12 AM",72.7821
"2014-08-13:12 AM",74.7147
"2014-08-14:12 AM",67.0325
"2014-08-15:12 AM",63.5464
"2014-08-16:12 AM",66.6682
"2014-08-17:12 AM",68.6788
"2014-08-18:12 AM",67.8052
"2014-08-19:12 AM",70.1298
"2014-08-20:12 AM",72.3801
"2014-08-21:12 AM",72.3713
"2014-08-22:12 AM",69.834
"2014-08-23:12 AM",67.4735
"2014-08-24:12 AM",67.8331
"2014-08-25:12 AM",68.4914
"2014-08-26:12 AM",71.6828
"2014-08-27:12 AM",72.8114
"2014-08-28:12 AM",70.5886
"2014-08-29:12 AM",66.2351
"2014-08-30:12 AM",67.9622
"2014-08-31:12 AM",76.9366
"2014-09-01:12 AM",76.2492
"2014-09-02:12 AM",79.6525
"2014-09-03:12 AM",75.1946
"2014-09-04:12 AM",71.8533
"2014-09-05:12 AM",75.1415
"2014-09-06:12 AM",79.6654
"2014-09-07:12 AM",68.9221
"2014-09-08:12 AM",67.9827
"2014-09-09:12 AM",67.6294
"2014-09-10:12 AM",68.5702
"2014-09-11:12 AM",71.2299
"2014-09-12:12 AM",65.6708
"2014-09-13:12 AM",62.4587
"2014-09-14:12 AM",57.7767
"2014-09-15:12 AM",58.2107
"2014-09-16:12 AM",62.5519
"2014-09-17:12 AM",61.5619
"2014-09-18:12 AM",61.4298
"2014-09-19:12 AM",59.9922
"2014-09-20:12 AM",65.6823
"2014-09-21:12 AM",69.4402
"2014-09-22:12 AM",62.1054
"2014-09-23:12 AM",56.3504
"2014-09-24:12 AM",61.5636
"2014-09-25:12 AM",60.8898
"2014-09-26:12 AM",61.7907
"2014-09-27:12 AM",64.7362
"2014-09-28:12 AM",66.7933
"2014-09-29:12 AM",67.2226
"2014-09-30:12 AM",66.2882
"2014-10-01:12 AM",63.7007
"2014-10-02:12 AM",61.6147
"2014-10-03:12 AM",60.2215
"2014-10-04:12 AM",61.6689
"2014-10-05:12 AM",49.2751
"2014-10-06:12 AM",56.0728
"2014-10-07:12 AM",65.7918
"2014-10-08:12 AM",64.6959
"2014-10-09:12 AM",58.6677
"2014-10-10:12 AM",56.1499
"2014-10-11:12 AM",52.5436
"2014-10-12:12 AM",51.4758
"2014-10-13:12 AM",57.8962
"2014-10-14:12 AM",68.8188
"2014-10-15:12 AM",71.2414
"2014-10-16:12 AM",64.8082
"2014-10-17:12 AM",60.463
"2014-10-18:12 AM",59.0886
"2014-10-19:12 AM",48.835
"2014-10-20:12 AM",47.2534
"2014-10-21:12 AM",56.4922
"2014-10-22:12 AM",53.2234
"2014-10-23:12 AM",50.2392
"2014-10-24:12 AM",53.4189
"2014-10-25:12 AM",54.7203
"2014-10-26:12 AM",54.6179
"2014-10-27:12 AM",51.3729
"2014-10-28:12 AM",59.4615
"2014-10-29:12 AM",60.2339
"2014-10-30:12 AM",49.6672
"2014-10-31:12 AM",46.1365
"2014-11-01:12 AM",46.4815
"2014-11-02:12 AM",39.6448
"2014-11-03:12 AM",44.2805
"2014-11-04:12 AM",54.7866
"2014-11-05:12 AM",57.1707
"2014-11-06:12 AM",52.0144
"2014-11-07:12 AM",44.5383
"2014-11-08:12 AM",39.1599
"2014-11-09:12 AM",45.6249
"2014-11-10:12 AM",45.4449
"2014-11-11:12 AM",52.3393
"2014-11-12:12 AM",55.1511
"2014-11-13:12 AM",40.203
"2014-11-14:12 AM",33.9951
"2014-11-15:12 AM",31.8805
"2014-11-16:12 AM",36.8555
"2014-11-17:12 AM",43.4107
"2014-11-18:12 AM",28.4351
"2014-11-19:12 AM",25.6561
"2014-11-20:12 AM",34.6262
"2014-11-21:12 AM",27.9442
"2014-11-22:12 AM",31.9323
"2014-11-23:12 AM",43.975
"2014-11-24:12 AM",60.6256
"2014-11-25:12 AM",53.8203
"2014-11-26:12 AM",39.6588
"2014-11-27:12 AM",33.6195
"2014-11-28:12 AM",28.5546
"2014-11-29:12 AM",28.0854
"2014-11-30:12 AM",43.009
"2014-12-01:12 AM",51.7125
"2014-12-02:12 AM",38.5043
"2014-12-03:12 AM",43.0723
"2014-12-04:12 AM",36.176
"2014-12-05:12 AM",38.4363
"2014-12-06:12 AM",43.5522
"2014-12-07:12 AM",35.4882
"2014-12-08:12 AM",32.0239
"2014-12-09:12 AM",38.9968
"2014-12-10:12 AM",36.2739
"2014-12-11:12 AM",31.9152
"2014-12-12:12 AM",31.4877
"2014-12-13:12 AM",34.4212
"2014-12-14:12 AM",37.7267
"2014-12-15:12 AM",39.0193
"2014-12-16:12 AM",43.2428
"2014-12-17:12 AM",42.8625
"2014-12-18:12 AM",34.5582
"2014-12-19:12 AM",33.2782
"2014-12-20:12 AM",30.2913
"2014-12-21:12 AM",30.8606
"2014-12-22:12 AM",34.2873
"2014-12-23:12 AM",45.568
"2014-12-24:12 AM",49.5738
"2014-12-25:12 AM",48.6433
"2014-12-26:12 AM",39.2306
"2014-12-27:12 AM",40.8918
"2014-12-28:12 AM",45.635
"2014-12-29:12 AM",37.983
"2014-12-30:12 AM",31.1014
"2014-12-31:12 AM",27.5358
"2015-01-01:12 AM",30.0756
"2015-01-02:12 AM",33.6848
"2015-01-03:12 AM",34.8921
"2015-01-04:12 AM",49.1448
"2015-01-05:12 AM",31.8351
"2015-01-06:12 AM",22.7358
"2015-01-07:12 AM",18.4014
"2015-01-08:12 AM",11.5574
"2015-01-09:12 AM",23.6876
"2015-01-10:12 AM",16.0592
"2015-01-11:12 AM",23.6197
"2015-01-12:12 AM",33.5133
"2015-01-13:12 AM",25.828
"2015-01-14:12 AM",25.5137
"2015-01-15:12 AM",27.433
"2015-01-16:12 AM",30.4882
"2015-01-17:12 AM",23.3767
"2015-01-18:12 AM",35.0409
"2015-01-19:12 AM",34.4901
"2015-01-20:12 AM",33.678
"2015-01-21:12 AM",29.1078
"2015-01-22:12 AM",30.7427
"2015-01-23:12 AM",29.7415
"2015-01-24:12 AM",32.4081
"2015-01-25:12 AM",32.189
"2015-01-26:12 AM",27.0696
"2015-01-27:12 AM",22.4245
"2015-01-28:12 AM",18.3112
"2015-01-29:12 AM",20.2539
"2015-01-30:12 AM",28.8077
"2015-01-31:12 AM",15.1516
"2015-02-01:12 AM",26.0674
"2015-02-02:12 AM",29.831
"2015-02-03:12 AM",16.7329
"2015-02-04:12 AM",27.574
"2015-02-05:12 AM",25.4174
"2015-02-06:12 AM",16.849
"2015-02-07:12 AM",27.1765
"2015-02-08:12 AM",33.9235
"2015-02-09:12 AM",28.4216
"2015-02-10:12 AM",27.3124
"2015-02-11:12 AM",22.9552
"2015-02-12:12 AM",28.2306
"2015-02-13:12 AM",11.0383
"2015-02-14:12 AM",21.4216
"2015-02-15:12 AM",8.9314
"2015-02-16:12 AM",6.6474
"2015-02-17:12 AM",16.5799
"2015-02-18:12 AM",17.5836
"2015-02-19:12 AM",12.2398
"2015-02-20:12 AM",4.3286
"2015-02-21:12 AM",17.0013
"2015-02-22:12 AM",31.8805
"2015-02-23:12 AM",18.4615
"2015-02-24:12 AM",8.0598
"2015-02-25:12 AM",21.7638
"2015-02-26:12 AM",22.9197
"2015-02-27:12 AM",18.3277
"2015-02-28:12 AM",13.9721
"2015-03-01:12 AM",21.3978
"2015-03-02:12 AM",28.6585
"2015-03-03:12 AM",23.3388
"2015-03-04:12 AM",35.1898
"2015-03-05:12 AM",26.627
"2015-03-06:12 AM",11.9122
"2015-03-07:12 AM",21.2414
"2015-03-08:12 AM",34.9642
"2015-03-09:12 AM",35.6371
"2015-03-10:12 AM",41.101
"2015-03-11:12 AM",44.6823
"2015-03-12:12 AM",37.5233
"2015-03-13:12 AM",33.6542
"2015-03-14:12 AM",41.2626
"2015-03-15:12 AM",37.7249
"2015-03-16:12 AM",38.385
"2015-03-17:12 AM",44.0946
"2015-03-18:12 AM",31.6215
"2015-03-19:12 AM",31.5108
"2015-03-20:12 AM",31.3408
"2015-03-21:12 AM",36.8071
"2015-03-22:12 AM",32.2018
"2015-03-23:12 AM",27.7709
"2015-03-24:12 AM",31.6812
"2015-03-25:12 AM",35.8833
"2015-03-26:12 AM",48.8863
"2015-03-27:12 AM",39.2833
"2015-03-28:12 AM",31.428
"2015-03-29:12 AM",30.5424
"2015-03-30:12 AM",38.8006
"2015-03-31:12 AM",40.6386
"2015-04-01:12 AM",36.7887
"2015-04-02:12 AM",44.5554
"2015-04-03:12 AM",57.4209
"2015-04-04:12 AM",47.4539
"2015-04-05:12 AM",44.334
"2015-04-06:12 AM",50.1962
"2015-04-07:12 AM",53.528
"2015-04-08:12 AM",41.11
"2015-04-09:12 AM",38.8872
"2015-04-10:12 AM",47.8762
"2015-04-11:12 AM",49.5271
"2015-04-12:12 AM",47.5295
"2015-04-13:12 AM",52.8877
"2015-04-14:12 AM",54.4156
"2015-04-15:12 AM",52.9608
"2015-04-16:12 AM",52.3456
"2015-04-17:12 AM",57.3825
"2015-04-18:12 AM",61.1166
"2015-04-19:12 AM",52.0606
"2015-04-20:12 AM",56.2645
"2015-04-21:12 AM",56.0694
"2015-04-22:12 AM",53.3185
"2015-04-23:12 AM",42.0919
"2015-04-24:12 AM",39.8314
"2015-04-25:12 AM",42.0377
"2015-04-26:12 AM",47.9354
"2015-04-27:12 AM",47.5054
"2015-04-28:12 AM",52.9331
"2015-04-29:12 AM",58.7984
"2015-04-30:12 AM",53.7705
"2015-05-01:12 AM",49.498
"2015-05-02:12 AM",53.1855
"2015-05-03:12 AM",58.2726
"2015-05-04:12 AM",63.8839
"2015-05-05:12 AM",67.5747
"2015-05-06:12 AM",61.5178
"2015-05-07:12 AM",60.1248
"2015-05-08:12 AM",61.6912
"2015-05-09:12 AM",60.3824
"2015-05-10:12 AM",67.1855
"2015-05-11:12 AM",69.1875
"2015-05-12:12 AM",71.6799
"2015-05-13:12 AM",58.5396
"2015-05-14:12 AM",55.8061
"2015-05-15:12 AM",57.9236
"2015-05-16:12 AM",65.9332
"2015-05-17:12 AM",69.3633
"2015-05-18:12 AM",66.4405
"2015-05-19:12 AM",66.6829
"2015-05-20:12 AM",58.4949
"2015-05-21:12 AM",52.0527
"2015-05-22:12 AM",58.1101
"2015-05-23:12 AM",54.4154
"2015-05-24:12 AM",60.9323
"2015-05-25:12 AM",68.0808
"2015-05-26:12 AM",70.6098
"2015-05-27:12 AM",72.5337
"2015-05-28:12 AM",72.451
"2015-05-29:12 AM",68.8696
"2015-05-30:12 AM",70.5637
"2015-05-31:12 AM",72.2631
"2015-06-01:12 AM",63.0311
"2015-06-02:12 AM",53.7132
"2015-06-03:12 AM",56.7082
"2015-06-04:12 AM",54.6179
"2015-06-05:12 AM",58.73
"2015-06-06:12 AM",65.5993
"2015-06-07:12 AM",60.7973
"2015-06-08:12 AM",66.8433
"2015-06-09:12 AM",71.6788
"2015-06-10:12 AM",69.6886
"2015-06-11:12 AM",75.4511
"2015-06-12:12 AM",76.6749
"2015-06-13:12 AM",75.4005
"2015-06-14:12 AM",72.3576
"2015-06-15:12 AM",74.0988
"2015-06-16:12 AM",73.6875
"2015-06-17:12 AM",70.2828
"2015-06-18:12 AM",65.4156
"2015-06-19:12 AM",72.6408
"2015-06-20:12 AM",71.0402
"2015-06-21:12 AM",76.2642
"2015-06-22:12 AM",76.0352
"2015-06-23:12 AM",76.8756
"2015-06-24:12 AM",71.6328
"2015-06-25:12 AM",69.5817
"2015-06-26:12 AM",67.5037
"2015-06-27:12 AM",64.6243
"2015-06-28:12 AM",67.7026
"2015-06-29:12 AM",65.9462
"2015-06-30:12 AM",70.4818
"2015-07-01:12 AM",73.3177
"2015-07-02:12 AM",68.8003
"2015-07-03:12 AM",69.2818
"2015-07-04:12 AM",69.4537
"2015-07-05:12 AM",71.0035
"2015-07-06:12 AM",72.3358
"2015-07-07:12 AM",76.6308
"2015-07-08:12 AM",76.5369
"2015-07-09:12 AM",74.8022
"2015-07-10:12 AM",73.8806
"2015-07-11:12 AM",72.6147
"2015-07-12:12 AM",72.8249
"2015-07-13:12 AM",72.6175
"2015-07-14:12 AM",74.0325
"2015-07-15:12 AM",72.4957
"2015-07-16:12 AM",67.4217
"2015-07-17:12 AM",68.6034
"2015-07-18:12 AM",75.711
"2015-07-19:12 AM",79.2185
"2015-07-20:12 AM",81.5835
"2015-07-21:12 AM",78.5491
"2015-07-22:12 AM",72.651
"2015-07-23:12 AM",70.2437
"2015-07-24:12 AM",71.6468
"2015-07-25:12 AM",72.1441
"2015-07-26:12 AM",74.86
"2015-07-27:12 AM",74.3846
"2015-07-28:12 AM",78.0274
"2015-07-29:12 AM",78.8882
"2015-07-30:12 AM",78.9082
"2015-07-31:12 AM",75.3278
"2015-08-01:12 AM",76.5012
"2015-08-02:12 AM",74.4949
"2015-08-03:12 AM",76.5676
"2015-08-04:12 AM",78.4594
"2015-08-05:12 AM",75.2583
"2015-08-06:12 AM",71.5851
"2015-08-07:12 AM",71.3174
"2015-08-08:12 AM",71.3145
"2015-08-09:12 AM",73.1059
"2015-08-10:12 AM",71.413
"2015-08-11:12 AM",73.8378
"2015-08-12:12 AM",72.7579
"2015-08-13:12 AM",70.3018
"2015-08-14:12 AM",71.6653
"2015-08-15:12 AM",74.7158
"2015-08-16:12 AM",76.1648
"2015-08-17:12 AM",77.8453
"2015-08-18:12 AM",77.5584
"2015-08-19:12 AM",76.0687
"2015-08-20:12 AM",76.2332
"2015-08-21:12 AM",74.1727
"2015-08-22:12 AM",70.1587
"2015-08-23:12 AM",69.8499
"2015-08-24:12 AM",73.0355
"2015-08-25:12 AM",75.9758
"2015-08-26:12 AM",70.9484
"2015-08-27:12 AM",69.5851
"2015-08-28:12 AM",67.447
"2015-08-29:12 AM",70.093
"2015-08-30:12 AM",75.1716
"2015-08-31:12 AM",78.6695
"2015-09-01:12 AM",76.811
"2015-09-02:12 AM",75.3948
"2015-09-03:12 AM",77.6379
"2015-09-04:12 AM",74.2149
"2015-09-05:12 AM",71.7042
"2015-09-06:12 AM",68.4385
"2015-09-07:12 AM",73.3716
"2015-09-08:12 AM",77.8649
"2015-09-09:12 AM",79.3953
"2015-09-10:12 AM",73.8979
"2015-09-11:12 AM",70.3026
"2015-09-12:12 AM",69.9031
"2015-09-13:12 AM",63.2302
"2015-09-14:12 AM",61.1782
"2015-09-15:12 AM",66.1217
"2015-09-16:12 AM",68.8717
"2015-09-17:12 AM",68.9436
"2015-09-18:12 AM",68.7618
"2015-09-19:12 AM",70.2322
"2015-09-20:12 AM",69.3714
"2015-09-21:12 AM",63.1472
"2015-09-22:12 AM",64.5148
"2015-09-23:12 AM",64.224
"2015-09-24:12 AM",64.2621
"2015-09-25:12 AM",66.1165
"2015-09-26:12 AM",63.811
"2015-09-27:12 AM",63.4878
"2015-09-28:12 AM",67.3844
"2015-09-29:12 AM",71.7465
"2015-09-30:12 AM",71.1675
"2015-10-01:12 AM",57.2707
"2015-10-02:12 AM",51.1473
"2015-10-03:12 AM",52.0502
"2015-10-04:12 AM",54.7286
"2015-10-05:12 AM",54.6242
"2015-10-06:12 AM",57.3121
"2015-10-07:12 AM",60.2728
"2015-10-08:12 AM",61.6134
"2015-10-09:12 AM",64.9792
"2015-10-10:12 AM",54.2635
"2015-10-11:12 AM",52.7927
"2015-10-12:12 AM",57.074
"2015-10-13:12 AM",60.9024
"2015-10-14:12 AM",57.5073
"2015-10-15:12 AM",53.514
"2015-10-16:12 AM",53.9548
"2015-10-17:12 AM",47.181
"2015-10-18:12 AM",39.9909
"2015-10-19:12 AM",39.391
"2015-10-20:12 AM",53.2627
"2015-10-21:12 AM",58.1466
"2015-10-22:12 AM",60.7516
"2015-10-23:12 AM",54.1985
"2015-10-24:12 AM",47.5637
"2015-10-25:12 AM",55.956
"2015-10-26:12 AM",48.0412
"2015-10-27:12 AM",49.1779
"2015-10-28:12 AM",61.0446
"2015-10-29:12 AM",64.2657
"2015-10-30:12 AM",49.325
"2015-10-31:12 AM",44.7924
"2015-11-01:12 AM",55.1205
"2015-11-02:12 AM",55.4401
"2015-11-03:12 AM",53.5842
"2015-11-04:12 AM",56.9505
"2015-11-05:12 AM",60.2625
"2015-11-06:12 AM",65.4487
"2015-11-07:12 AM",58.7883
"2015-11-08:12 AM",47.8803
"2015-11-09:12 AM",46.193
"2015-11-10:12 AM",56.9331
"2015-11-11:12 AM",53.398
"2015-11-12:12 AM",55.7276
"2015-11-13:12 AM",49.7608
"2015-11-14:12 AM",42.6115
"2015-11-15:12 AM",44.6079
"2015-11-16:12 AM",52.3436
"2015-11-17:12 AM",46.8698
"2015-11-18:12 AM",50.8318
"2015-11-19:12 AM",59.6349
"2015-11-20:12 AM",50.4833
"2015-11-21:12 AM",43.1611
"2015-11-22:12 AM",46.0382
"2015-11-23:12 AM",34.6294
"2015-11-24:12 AM",36.6451
"2015-11-25:12 AM",38.595
"2015-11-26:12 AM",46.1262
"2015-11-27:12 AM",51.9031
"2015-11-28:12 AM",52.8373
"2015-11-29:12 AM",42.5667
"2015-11-30:12 AM",40.0062
"2015-12-01:12 AM",50.733
"2015-12-02:12 AM",52.5484
"2015-12-03:12 AM",44.9996
"2015-12-04:12 AM",42.4404
"2015-12-05:12 AM",40.3117
"2015-12-06:12 AM",39.1012
"2015-12-07:12 AM",41.7364
"2015-12-08:12 AM",40.0411
"2015-12-09:12 AM",42.8585
"2015-12-10:12 AM",49.5063
"2015-12-11:12 AM",51.336
"2015-12-12:12 AM",55.2067
"2015-12-13:12 AM",59.1638
"2015-12-14:12 AM",58.0973
"2015-12-15:12 AM",55.8099
"2015-12-16:12 AM",47.2221
"2015-12-17:12 AM",50.9916
"2015-12-18:12 AM",44.8761
"2015-12-19:12 AM",33.7516
"2015-12-20:12 AM",33.1282
"2015-12-21:12 AM",43.9214
"2015-12-22:12 AM",55.5298
"2015-12-23:12 AM",55.5786
"2015-12-24:12 AM",65.2793
"2015-12-25:12 AM",60.0202
"2015-12-26:12 AM",51.6875
"2015-12-27:12 AM",54.856
"2015-12-28:12 AM",39.9418
"2015-12-29:12 AM",45.9271
"2015-12-30:12 AM",45.2226
"2015-12-31:12 AM",45.5355
"2016-01-01:12 AM",36.7014
"2016-01-02:12 AM",33.3707
"2016-01-03:12 AM",35.6052
"2016-01-04:12 AM",25.6483
"2016-01-05:12 AM",17.8776
"2016-01-06:12 AM",25.7322
"2016-01-07:12 AM",31.7917
"2016-01-08:12 AM",37.706
"2016-01-09:12 AM",43.6451
"2016-01-10:12 AM",52.1346
"2016-01-11:12 AM",29.6973
"2016-01-12:12 AM",31.6733
"2016-01-13:12 AM",23.8001
"2016-01-14:12 AM",29.0228
"2016-01-15:12 AM",37.7449
"2016-01-16:12 AM",41.1883
"2016-01-17:12 AM",32.7661
"2016-01-18:12 AM",22.8972
"2016-01-19:12 AM",18.8208
"2016-01-20:12 AM",25.2666
"2016-01-21:12 AM",27.7515
"2016-01-22:12 AM",24.8193
"2016-01-23:12 AM",27.4869
"2016-01-24:12 AM",20.3974
"2016-01-25:12 AM",21.2203
"2016-01-26:12 AM",35.0451
"2016-01-27:12 AM",34.4028
"2016-01-28:12 AM",23.8359
"2016-01-29:12 AM",30.7679
"2016-01-30:12 AM",26.7055
"2016-01-31:12 AM",38.518
"2016-02-01:12 AM",45.0936
"2016-02-02:12 AM",37.3096
"2016-02-03:12 AM",47.59
"2016-02-04:12 AM",49.1346
"2016-02-05:12 AM",34.2534
"2016-02-06:12 AM",30.7245
"2016-02-07:12 AM",33.2281
"2016-02-08:12 AM",33.5098
"2016-02-09:12 AM",31.9402
"2016-02-10:12 AM",29.9556
"2016-02-11:12 AM",20.7412
"2016-02-12:12 AM",19.2659
"2016-02-13:12 AM",17.0044
"2016-02-14:12 AM",9.066
"2016-02-15:12 AM",23.1179
"2016-02-16:12 AM",43.6843
"2016-02-17:12 AM",34.5641
"2016-02-18:12 AM",27.8271
"2016-02-19:12 AM",29.7889
"2016-02-20:12 AM",44.1637
"2016-02-21:12 AM",46.7861
"2016-02-22:12 AM",40.2229
"2016-02-23:12 AM",38.0597
"2016-02-24:12 AM",48.0029
"2016-02-25:12 AM",46.8892
"2016-02-26:12 AM",31.1781
"2016-02-27:12 AM",31.2546
"2016-02-28:12 AM",41.0176
"2016-02-29:12 AM",47.6029
"2016-03-01:12 AM",43.2862
"2016-03-02:12 AM",40.5037
"2016-03-03:12 AM",30.6009
"2016-03-04:12 AM",30.9267
"2016-03-05:12 AM",30.6421
"2016-03-06:12 AM",33.0444
"2016-03-07:12 AM",40.3911
"2016-03-08:12 AM",51.5763
"2016-03-09:12 AM",55.4088
"2016-03-10:12 AM",62.2195
"2016-03-11:12 AM",55.9972
"2016-03-12:12 AM",46.157
"2016-03-13:12 AM",48.6658
"2016-03-14:12 AM",45.8191
"2016-03-15:12 AM",45.1182
"2016-03-16:12 AM",51.1979
"2016-03-17:12 AM",49.6636
"2016-03-18:12 AM",46.7179
"2016-03-19:12 AM",38.4199
"2016-03-20:12 AM",35.4115
"2016-03-21:12 AM",35.5899
"2016-03-22:12 AM",39.4248
"2016-03-23:12 AM",52.9266
"2016-03-24:12 AM",52.1888
"2016-03-25:12 AM",56.7014
"2016-03-26:12 AM",42.5763
"2016-03-27:12 AM",44.3426
"2016-03-28:12 AM",47.3445
"2016-03-29:12 AM",42.8956
"2016-03-30:12 AM",41.4433
"2016-03-31:12 AM",55.7152
"2016-04-01:12 AM",64.4756
"2016-04-02:12 AM",49.9717
"2016-04-03:12 AM",35.4641
"2016-04-04:12 AM",43.1487
"2016-04-05:12 AM",31.1142
"2016-04-06:12 AM",36.9932
"2016-04-07:12 AM",51.663
"2016-04-08:12 AM",41.9284
"2016-04-09:12 AM",35.8147
"2016-04-10:12 AM",34.1384
"2016-04-11:12 AM",48.2
"2016-04-12:12 AM",52.1244
"2016-04-13:12 AM",42.5799
"2016-04-14:12 AM",44.6063
"2016-04-15:12 AM",45.3681
"2016-04-16:12 AM",47.264
"2016-04-17:12 AM",50.6437
"2016-04-18:12 AM",57.8154
"2016-04-19:12 AM",58.444
"2016-04-20:12 AM",52.3494
"2016-04-21:12 AM",54.9644
"2016-04-22:12 AM",64.7546
"2016-04-23:12 AM",59.1483
"2016-04-24:12 AM",50.027
"2016-04-25:12 AM",55.3487
"2016-04-26:12 AM",61.9331
"2016-04-27:12 AM",49.1646
"2016-04-28:12 AM",47.3808
"2016-04-29:12 AM",47.4006
"2016-04-30:12 AM",49.0561
"2016-05-01:12 AM",48.5866
"2016-05-02:12 AM",50.6439
"2016-05-03:12 AM",52.8904
"2016-05-04:12 AM",49.0581
"2016-05-05:12 AM",47.75
"2016-05-06:12 AM",48.3332
"2016-05-07:12 AM",50.3541
"2016-05-08:12 AM",53.3392
"2016-05-09:12 AM",55.0711
"2016-05-10:12 AM",51.3536
"2016-05-11:12 AM",56.4046
"2016-05-12:12 AM",60.6254
"2016-05-13:12 AM",59.8993
"2016-05-14:12 AM",61.0344
"2016-05-15:12 AM",48.0711
"2016-05-16:12 AM",48.9031
"2016-05-17:12 AM",53.7024
"2016-05-18:12 AM",54.5522
"2016-05-19:12 AM",58.0208
"2016-05-20:12 AM",60.0129
"2016-05-21:12 AM",55.62
