"DateTime","(deg F) Mean Temperature (CFSR) at Louisiana, 2010-01-01 to 2019-03-14"
"2014-04-05:12 AM",57.2484
"2014-04-06:12 AM",60.5905
"2014-04-07:12 AM",59.8582
"2014-04-08:12 AM",56.6211
"2014-04-09:12 AM",56.4694
"2014-04-10:12 AM",61.8121
"2014-04-11:12 AM",64.924
"2014-04-12:12 AM",67.3367
"2014-04-13:12 AM",70.4631
"2014-04-14:12 AM",66.4351
"2014-04-15:12 AM",48.886
"2014-04-16:12 AM",50.0977
"2014-04-17:12 AM",56.2116
"2014-04-18:12 AM",62.4864
"2014-04-19:12 AM",64.6819
"2014-04-20:12 AM",67.1311
"2014-04-21:12 AM",66.9391
"2014-04-22:12 AM",69.3725
"2014-04-23:12 AM",69.5962
"2014-04-24:12 AM",70.4617
"2014-04-25:12 AM",71.134
"2014-04-26:12 AM",71.7514
"2014-04-27:12 AM",75.5708
"2014-04-28:12 AM",75.493
"2014-04-29:12 AM",70.9543
"2014-04-30:12 AM",62.5858
"2014-05-01:12 AM",59.0983
"2014-05-02:12 AM",63.0016
"2014-05-03:12 AM",67.5201
"2014-05-04:12 AM",70.5976
"2014-05-05:12 AM",69.8079
"2014-05-06:12 AM",70.6325
"2014-05-07:12 AM",73.8649
"2014-05-08:12 AM",75.1014
"2014-05-09:12 AM",73.9515
"2014-05-10:12 AM",74.5493
"2014-05-11:12 AM",75.8282
"2014-05-12:12 AM",76.7937
"2014-05-13:12 AM",73.571
"2014-05-14:12 AM",63.4361
"2014-05-15:12 AM",60.1556
"2014-05-16:12 AM",66.5496
"2014-05-17:12 AM",70.2862
"2014-05-18:12 AM",71.3754
"2014-05-19:12 AM",72.5463
"2014-05-20:12 AM",74.926
"2014-05-21:12 AM",75.9544
"2014-05-22:12 AM",76.0559
"2014-05-23:12 AM",76.4928
"2014-05-24:12 AM",76.5682
"2014-05-25:12 AM",77.2347
"2014-05-26:12 AM",77.3195
"2014-05-27:12 AM",75.6527
"2014-05-28:12 AM",73.4956
"2014-05-29:12 AM",74.8238
"2014-05-30:12 AM",75.8925
"2014-05-31:12 AM",75.1973
"2014-06-01:12 AM",75.0765
"2014-06-02:12 AM",77.0994
"2014-06-03:12 AM",77.9803
"2014-06-04:12 AM",79.2523
"2014-06-05:12 AM",80.0766
"2014-06-06:12 AM",81.7817
"2014-06-07:12 AM",82.2058
"2014-06-08:12 AM",81.7686
"2014-06-09:12 AM",79.313
"2014-06-10:12 AM",77.929
"2014-06-11:12 AM",77.6809
"2014-06-12:12 AM",78.3538
"2014-06-13:12 AM",79.7423
"2014-06-14:12 AM",78.832
"2014-06-15:12 AM",79.3177
"2014-06-16:12 AM",79.3639
"2014-06-17:12 AM",81.0613
"2014-06-18:12 AM",80.7517
"2014-06-19:12 AM",81.466
"2014-06-20:12 AM",80.9733
"2014-06-21:12 AM",81.3429
"2014-06-22:12 AM",80.4391
"2014-06-23:12 AM",80.7973
"2014-06-24:12 AM",80.776
"2014-06-25:12 AM",77.9913
"2014-06-26:12 AM",76.438
"2014-06-27:12 AM",76.3408
"2014-06-28:12 AM",79.3596
"2014-06-29:12 AM",82.9861
"2014-06-30:12 AM",82.7809
"2014-07-01:12 AM",83.1362
"2014-07-02:12 AM",84.36
"2014-07-03:12 AM",81.9277
"2014-07-04:12 AM",78.9514
"2014-07-05:12 AM",77.8431
"2014-07-06:12 AM",79.1976
"2014-07-07:12 AM",81.1045
"2014-07-08:12 AM",81.8978
"2014-07-09:12 AM",82.8658
"2014-07-10:12 AM",82.335
"2014-07-11:12 AM",83.5246
"2014-07-12:12 AM",82.9584
"2014-07-13:12 AM",83.5007
"2014-07-14:12 AM",82.9805
"2014-07-15:12 AM",81.2736
"2014-07-16:12 AM",78.075
"2014-07-17:12 AM",76.3218
"2014-07-18:12 AM",75.9448
"2014-07-19:12 AM",76.8562
"2014-07-20:12 AM",78.4969
"2014-07-21:12 AM",79.7986
"2014-07-22:12 AM",80.4812
"2014-07-23:12 AM",80.5113
"2014-07-24:12 AM",80.4848
"2014-07-25:12 AM",81.7776
"2014-07-26:12 AM",83.071
"2014-07-27:12 AM",83.9554
"2014-07-28:12 AM",84.0535
"2014-07-29:12 AM",81.3283
"2014-07-30:12 AM",77.9126
"2014-07-31:12 AM",77.2693
"2014-08-01:12 AM",75.718
"2014-08-02:12 AM",76.9381
"2014-08-03:12 AM",77.711
"2014-08-04:12 AM",77.3271
"2014-08-05:12 AM",81.3139
"2014-08-06:12 AM",82.2996
"2014-08-07:12 AM",82.9292
"2014-08-08:12 AM",83.6906
"2014-08-09:12 AM",82.6315
"2014-08-10:12 AM",81.7486
"2014-08-11:12 AM",80.8313
"2014-08-12:12 AM",81.2026
"2014-08-13:12 AM",79.1321
"2014-08-14:12 AM",77.601
"2014-08-15:12 AM",78.0575
"2014-08-16:12 AM",81.0781
"2014-08-17:12 AM",82.5102
"2014-08-18:12 AM",83.3058
"2014-08-19:12 AM",83.7916
"2014-08-20:12 AM",82.6246
"2014-08-21:12 AM",83.4931
"2014-08-22:12 AM",83.2019
"2014-08-23:12 AM",84.4709
"2014-08-24:12 AM",85.8596
"2014-08-25:12 AM",84.2662
"2014-08-26:12 AM",81.612
"2014-08-27:12 AM",80.8943
"2014-08-28:12 AM",81.0901
"2014-08-29:12 AM",81.1634
"2014-08-30:12 AM",78.1056
"2014-08-31:12 AM",79.4628
"2014-09-01:12 AM",80.5627
"2014-09-02:12 AM",81.3922
"2014-09-03:12 AM",80.1549
"2014-09-04:12 AM",80.9285
"2014-09-05:12 AM",80.0413
"2014-09-06:12 AM",79.3011
"2014-09-07:12 AM",78.1297
"2014-09-08:12 AM",79.5286
"2014-09-09:12 AM",80.1549
"2014-09-10:12 AM",81.7628
"2014-09-11:12 AM",81.5716
"2014-09-12:12 AM",78.3493
"2014-09-13:12 AM",70.9968
"2014-09-14:12 AM",72.3906
"2014-09-15:12 AM",77.9011
"2014-09-16:12 AM",78.0901
"2014-09-17:12 AM",77.7252
"2014-09-18:12 AM",76.9883
"2014-09-19:12 AM",76.982
"2014-09-20:12 AM",77.9391
"2014-09-21:12 AM",77.7481
"2014-09-22:12 AM",75.9277
"2014-09-23:12 AM",70.1467
"2014-09-24:12 AM",72.0144
"2014-09-25:12 AM",73.4869
"2014-09-26:12 AM",73.492
"2014-09-27:12 AM",72.7621
"2014-09-28:12 AM",72.5911
"2014-09-29:12 AM",74.1218
"2014-09-30:12 AM",76.2427
"2014-10-01:12 AM",76.6099
"2014-10-02:12 AM",78.7302
"2014-10-03:12 AM",74.4147
"2014-10-04:12 AM",62.2551
"2014-10-05:12 AM",64.3645
"2014-10-06:12 AM",71.713
"2014-10-07:12 AM",75.2124
"2014-10-08:12 AM",75.9481
"2014-10-09:12 AM",76.4229
"2014-10-10:12 AM",76.9008
"2014-10-11:12 AM",76.0096
"2014-10-12:12 AM",73.8144
"2014-10-13:12 AM",74.7739
"2014-10-14:12 AM",62.8648
"2014-10-15:12 AM",62.2125
"2014-10-16:12 AM",64.8936
"2014-10-17:12 AM",69.3709
"2014-10-18:12 AM",70.2228
"2014-10-19:12 AM",64.9996
"2014-10-20:12 AM",63.5063
"2014-10-21:12 AM",66.0974
"2014-10-22:12 AM",66.6898
"2014-10-23:12 AM",61.6068
"2014-10-24:12 AM",60.2827
"2014-10-25:12 AM",64.1647
"2014-10-26:12 AM",69.1635
"2014-10-27:12 AM",69.8131
"2014-10-28:12 AM",72.1868
"2014-10-29:12 AM",68.5117
"2014-10-30:12 AM",61.4435
"2014-10-31:12 AM",61.097
"2014-11-01:12 AM",49.8749
"2014-11-02:12 AM",49.1855
"2014-11-03:12 AM",57.4338
"2014-11-04:12 AM",66.4155
"2014-11-05:12 AM",67.8886
"2014-11-06:12 AM",64.6369
"2014-11-07:12 AM",53.908
"2014-11-08:12 AM",53.8862
"2014-11-09:12 AM",55.9423
"2014-11-10:12 AM",59.5089
"2014-11-11:12 AM",64.6795
"2014-11-12:12 AM",50.8039
"2014-11-13:12 AM",40.4857
"2014-11-14:12 AM",37.0782
"2014-11-15:12 AM",41.1949
"2014-11-16:12 AM",56.1709
"2014-11-17:12 AM",42.8909
"2014-11-18:12 AM",36.5853
"2014-11-19:12 AM",43.6509
"2014-11-20:12 AM",54.3339
"2014-11-21:12 AM",57.6837
"2014-11-22:12 AM",61.6527
"2014-11-23:12 AM",64.2355
"2014-11-24:12 AM",57.8629
"2014-11-25:12 AM",49.2402
"2014-11-26:12 AM",50.9304
"2014-11-27:12 AM",49.8096
"2014-11-28:12 AM",47.7748
"2014-11-29:12 AM",60.0485
"2014-11-30:12 AM",64.8432
"2014-12-01:12 AM",63.8733
"2014-12-02:12 AM",53.5892
"2014-12-03:12 AM",55.7465
"2014-12-04:12 AM",61.869
"2014-12-05:12 AM",67.6006
"2014-12-06:12 AM",64.571
"2014-12-07:12 AM",50.826
"2014-12-08:12 AM",49.7356
"2014-12-09:12 AM",51.7591
"2014-12-10:12 AM",48.3183
"2014-12-11:12 AM",49.1457
"2014-12-12:12 AM",52.7482
"2014-12-13:12 AM",55.9447
"2014-12-14:12 AM",57.7749
"2014-12-15:12 AM",62.8644
"2014-12-16:12 AM",53.8603
"2014-12-17:12 AM",48.0886
"2014-12-18:12 AM",53.5015
"2014-12-19:12 AM",53.6387
"2014-12-20:12 AM",49.6
"2014-12-21:12 AM",49.0987
"2014-12-22:12 AM",59.4486
"2014-12-23:12 AM",60.5338
"2014-12-24:12 AM",47.194
"2014-12-25:12 AM",45.487
"2014-12-26:12 AM",53.7575
"2014-12-27:12 AM",63.9034
"2014-12-28:12 AM",53.5519
"2014-12-29:12 AM",49.3606
"2014-12-30:12 AM",45.7502
"2014-12-31:12 AM",41.2349
"2015-01-01:12 AM",44.1869
"2015-01-02:12 AM",54.5257
"2015-01-03:12 AM",62.7573
"2015-01-04:12 AM",48.3121
"2015-01-05:12 AM",38.0408
"2015-01-06:12 AM",42.7046
"2015-01-07:12 AM",42.6092
"2015-01-08:12 AM",29.6271
"2015-01-09:12 AM",35.7654
"2015-01-10:12 AM",36.1558
"2015-01-11:12 AM",46.5132
"2015-01-12:12 AM",53.3847
"2015-01-13:12 AM",43.3036
"2015-01-14:12 AM",39.5443
"2015-01-15:12 AM",41.1123
"2015-01-16:12 AM",41.884
"2015-01-17:12 AM",47.5597
"2015-01-18:12 AM",51.3664
"2015-01-19:12 AM",50.9641
"2015-01-20:12 AM",54.1306
"2015-01-21:12 AM",55.1102
"2015-01-22:12 AM",51.3739
"2015-01-23:12 AM",43.9038
"2015-01-24:12 AM",43.8755
"2015-01-25:12 AM",50.7241
"2015-01-26:12 AM",49.2085
"2015-01-27:12 AM",54.0819
"2015-01-28:12 AM",55.494
"2015-01-29:12 AM",59.2709
"2015-01-30:12 AM",50.6439
"2015-01-31:12 AM",49.9842
"2015-02-01:12 AM",59.9391
"2015-02-02:12 AM",41.2088
"2015-02-03:12 AM",40.4946
"2015-02-04:12 AM",45.3065
"2015-02-05:12 AM",45.9585
"2015-02-06:12 AM",42.87
"2015-02-07:12 AM",50.5495
"2015-02-08:12 AM",60.1761
"2015-02-09:12 AM",61.6383
"2015-02-10:12 AM",51.0246
"2015-02-11:12 AM",51.7561
"2015-02-12:12 AM",51.0976
"2015-02-13:12 AM",41.8426
"2015-02-14:12 AM",51.7811
"2015-02-15:12 AM",54.2104
"2015-02-16:12 AM",54.7165
"2015-02-17:12 AM",36.2532
"2015-02-18:12 AM",39.94
"2015-02-19:12 AM",39.1467
"2015-02-20:12 AM",47.5788
"2015-02-21:12 AM",62.2305
"2015-02-22:12 AM",55.0954
"2015-02-23:12 AM",40.5529
"2015-02-24:12 AM",36.5151
"2015-02-25:12 AM",39.2553
"2015-02-26:12 AM",38.9512
"2015-02-27:12 AM",37.5481
"2015-02-28:12 AM",42.9841
"2015-03-01:12 AM",55.1606
"2015-03-02:12 AM",55.2936
"2015-03-03:12 AM",61.0556
"2015-03-04:12 AM",67.9858
"2015-03-05:12 AM",41.0988
"2015-03-06:12 AM",36.4077
"2015-03-07:12 AM",43.1528
"2015-03-08:12 AM",52.1989
"2015-03-09:12 AM",56.8769
"2015-03-10:12 AM",62.3709
"2015-03-11:12 AM",58.8024
"2015-03-12:12 AM",62.4875
"2015-03-13:12 AM",64.4373
"2015-03-14:12 AM",61.8728
"2015-03-15:12 AM",62.366
"2015-03-16:12 AM",64.8113
"2015-03-17:12 AM",68.4721
"2015-03-18:12 AM",67.5849
"2015-03-19:12 AM",65.7063
"2015-03-20:12 AM",67.7629
"2015-03-21:12 AM",65.8427
"2015-03-22:12 AM",63.9718
"2015-03-23:12 AM",59.6336
"2015-03-24:12 AM",62.182
"2015-03-25:12 AM",64.7586
"2015-03-26:12 AM",63.1989
"2015-03-27:12 AM",55.2619
"2015-03-28:12 AM",56.2395
"2015-03-29:12 AM",63.1742
"2015-03-30:12 AM",68.5706
"2015-03-31:12 AM",69.3838
"2015-04-01:12 AM",69.8472
"2015-04-02:12 AM",72.3328
"2015-04-03:12 AM",73.1649
"2015-04-04:12 AM",62.9334
"2015-04-05:12 AM",57.7517
"2015-04-06:12 AM",68.5463
"2015-04-07:12 AM",72.1897
"2015-04-08:12 AM",73.5044
"2015-04-09:12 AM",75.0029
"2015-04-10:12 AM",70.6372
"2015-04-11:12 AM",66.0814
"2015-04-12:12 AM",69.0584
"2015-04-13:12 AM",71.4688
"2015-04-14:12 AM",69.976
"2015-04-15:12 AM",70.0119
"2015-04-16:12 AM",70.4012
"2015-04-17:12 AM",71.7823
"2015-04-18:12 AM",69.9957
"2015-04-19:12 AM",72.0077
"2015-04-20:12 AM",66.0796
"2015-04-21:12 AM",63.1675
"2015-04-22:12 AM",69.4747
"2015-04-23:12 AM",72.1378
"2015-04-24:12 AM",69.9339
"2015-04-25:12 AM",75.3163
"2015-04-26:12 AM",74.1544
"2015-04-27:12 AM",68.9151
"2015-04-28:12 AM",61.6825
"2015-04-29:12 AM",60.8688
"2015-04-30:12 AM",65.8332
"2015-05-01:12 AM",68.9418
"2015-05-02:12 AM",68.5971
"2015-05-03:12 AM",69.8173
"2015-05-04:12 AM",70.5101
"2015-05-05:12 AM",72.8028
"2015-05-06:12 AM",71.8423
"2015-05-07:12 AM",74.0912
"2015-05-08:12 AM",75.2355
"2015-05-09:12 AM",76.3606
"2015-05-10:12 AM",77.1638
"2015-05-11:12 AM",75.9591
"2015-05-12:12 AM",72.4098
"2015-05-13:12 AM",73.0591
"2015-05-14:12 AM",76.8148
"2015-05-15:12 AM",76.1425
"2015-05-16:12 AM",76.7647
"2015-05-17:12 AM",78.1079
"2015-05-18:12 AM",77.419
"2015-05-19:12 AM",75.9594
"2015-05-20:12 AM",78.3801
"2015-05-21:12 AM",73.9737
"2015-05-22:12 AM",68.3521
"2015-05-23:12 AM",74.6053
"2015-05-24:12 AM",76.6206
"2015-05-25:12 AM",77.0749
"2015-05-26:12 AM",76.4778
"2015-05-27:12 AM",77.7524
"2015-05-28:12 AM",78.7244
"2015-05-29:12 AM",77.9346
"2015-05-30:12 AM",77.1715
"2015-05-31:12 AM",75.1899
"2015-06-01:12 AM",74.8062
"2015-06-02:12 AM",75.4318
"2015-06-03:12 AM",76.1655
"2015-06-04:12 AM",76.8742
"2015-06-05:12 AM",78.7647
"2015-06-06:12 AM",80.7789
"2015-06-07:12 AM",81.5268
"2015-06-08:12 AM",81.5241
"2015-06-09:12 AM",80.2828
"2015-06-10:12 AM",80.2647
"2015-06-11:12 AM",80.7645
"2015-06-12:12 AM",78.4177
"2015-06-13:12 AM",78.4747
"2015-06-14:12 AM",78.8569
"2015-06-15:12 AM",79.574
"2015-06-16:12 AM",80.3136
"2015-06-17:12 AM",81.1924
"2015-06-18:12 AM",80.6992
"2015-06-19:12 AM",81.5313
"2015-06-20:12 AM",82.2063
"2015-06-21:12 AM",82.6257
"2015-06-22:12 AM",83.1785
"2015-06-23:12 AM",83.9674
"2015-06-24:12 AM",82.9474
"2015-06-25:12 AM",81.3497
"2015-06-26:12 AM",81.2084
"2015-06-27:12 AM",81.0439
"2015-06-28:12 AM",80.0812
"2015-06-29:12 AM",80.9101
"2015-06-30:12 AM",81.1938
"2015-07-01:12 AM",79.4376
"2015-07-02:12 AM",82.2666
"2015-07-03:12 AM",83.0408
"2015-07-04:12 AM",81.5504
"2015-07-05:12 AM",80.888
"2015-07-06:12 AM",82.7427
"2015-07-07:12 AM",83.9802
"2015-07-08:12 AM",84.2864
"2015-07-09:12 AM",83.4037
"2015-07-10:12 AM",83.1353
"2015-07-11:12 AM",84.0594
"2015-07-12:12 AM",85.003
"2015-07-13:12 AM",84.978
"2015-07-14:12 AM",84.2549
"2015-07-15:12 AM",84.306
"2015-07-16:12 AM",85.0482
"2015-07-17:12 AM",84.4678
"2015-07-18:12 AM",85.6312
"2015-07-19:12 AM",86.7052
"2015-07-20:12 AM",85.9302
"2015-07-21:12 AM",85.573
"2015-07-22:12 AM",85.0311
"2015-07-23:12 AM",86.0419
"2015-07-24:12 AM",86.6505
"2015-07-25:12 AM",86.9461
"2015-07-26:12 AM",86.3879
"2015-07-27:12 AM",85.888
"2015-07-28:12 AM",86.614
"2015-07-29:12 AM",87.2996
"2015-07-30:12 AM",87.8268
"2015-07-31:12 AM",84.4405
"2015-08-01:12 AM",83.3724
"2015-08-02:12 AM",83.5801
"2015-08-03:12 AM",84.81
"2015-08-04:12 AM",85.129
"2015-08-05:12 AM",86.0763
"2015-08-06:12 AM",87.1351
"2015-08-07:12 AM",87.9984
"2015-08-08:12 AM",88.6609
"2015-08-09:12 AM",89.4148
"2015-08-10:12 AM",90.0952
"2015-08-11:12 AM",88.7684
"2015-08-12:12 AM",85.7041
"2015-08-13:12 AM",84.9465
"2015-08-14:12 AM",84.0848
"2015-08-15:12 AM",82.6709
"2015-08-16:12 AM",80.1225
"2015-08-17:12 AM",80.3327
"2015-08-18:12 AM",81.7878
"2015-08-19:12 AM",81.3366
"2015-08-20:12 AM",79.173
"2015-08-21:12 AM",80.5752
"2015-08-22:12 AM",81.0266
"2015-08-23:12 AM",84.0573
"2015-08-24:12 AM",85.3399
"2015-08-25:12 AM",81.1927
"2015-08-26:12 AM",76.3016
"2015-08-27:12 AM",75.657
"2015-08-28:12 AM",77.3677
"2015-08-29:12 AM",79.0311
"2015-08-30:12 AM",80.1646
"2015-08-31:12 AM",80.7165
"2015-09-01:12 AM",80.6646
"2015-09-02:12 AM",79.5436
"2015-09-03:12 AM",80.0389
"2015-09-04:12 AM",81.226
"2015-09-05:12 AM",81.2386
"2015-09-06:12 AM",82.1664
"2015-09-07:12 AM",81.6233
"2015-09-08:12 AM",82.009
"2015-09-09:12 AM",80.6576
"2015-09-10:12 AM",79.5619
"2015-09-11:12 AM",78.0861
"2015-09-12:12 AM",74.0973
"2015-09-13:12 AM",67.7214
"2015-09-14:12 AM",70.0632
"2015-09-15:12 AM",75.5857
"2015-09-16:12 AM",78.9508
"2015-09-17:12 AM",78.8581
"2015-09-18:12 AM",79.6608
"2015-09-19:12 AM",79.9747
"2015-09-20:12 AM",81.3306
"2015-09-21:12 AM",76.9203
"2015-09-22:12 AM",75.0396
"2015-09-23:12 AM",75.8086
"2015-09-24:12 AM",78.1515
"2015-09-25:12 AM",77.8179
"2015-09-26:12 AM",76.5732
"2015-09-27:12 AM",74.8011
"2015-09-28:12 AM",75.3156
"2015-09-29:12 AM",75.4111
"2015-09-30:12 AM",76.3997
"2015-10-01:12 AM",72.662
"2015-10-02:12 AM",66.4799
"2015-10-03:12 AM",64.2085
"2015-10-04:12 AM",61.803
"2015-10-05:12 AM",67.3171
"2015-10-06:12 AM",74.0275
"2015-10-07:12 AM",75.7656
"2015-10-08:12 AM",76.9485
"2015-10-09:12 AM",75.6232
"2015-10-10:12 AM",70.8998
"2015-10-11:12 AM",66.9258
"2015-10-12:12 AM",72.615
"2015-10-13:12 AM",75.322
"2015-10-14:12 AM",71.2632
"2015-10-15:12 AM",73.0296
"2015-10-16:12 AM",72.7687
"2015-10-17:12 AM",67.7005
"2015-10-18:12 AM",63.3778
"2015-10-19:12 AM",63.045
"2015-10-20:12 AM",68.2241
"2015-10-21:12 AM",73.1559
"2015-10-22:12 AM",73.1577
"2015-10-23:12 AM",75.5911
"2015-10-24:12 AM",73.809
"2015-10-25:12 AM",68.9392
"2015-10-26:12 AM",66.7335
"2015-10-27:12 AM",67.2042
"2015-10-28:12 AM",68.5249
"2015-10-29:12 AM",67.05
"2015-10-30:12 AM",67.3551
"2015-10-31:12 AM",72.2557
"2015-11-01:12 AM",67.5772
"2015-11-02:12 AM",66.3642
"2015-11-03:12 AM",66.9958
"2015-11-04:12 AM",68.3519
"2015-11-05:12 AM",72.4188
"2015-11-06:12 AM",73.9386
"2015-11-07:12 AM",67.2273
"2015-11-08:12 AM",58.5583
"2015-11-09:12 AM",57.6617
"2015-11-10:12 AM",61.4851
"2015-11-11:12 AM",69.0685
"2015-11-12:12 AM",63.1798
"2015-11-13:12 AM",56.2579
"2015-11-14:12 AM",55.4083
"2015-11-15:12 AM",56.9844
"2015-11-16:12 AM",65.1052
"2015-11-17:12 AM",72.5549
"2015-11-18:12 AM",59.5353
"2015-11-19:12 AM",58.5221
"2015-11-20:12 AM",58.7304
"2015-11-21:12 AM",58.1122
"2015-11-22:12 AM",42.9382
"2015-11-23:12 AM",43.3279
"2015-11-24:12 AM",51.5536
"2015-11-25:12 AM",60.3874
"2015-11-26:12 AM",67.0194
"2015-11-27:12 AM",68.1967
"2015-11-28:12 AM",67.084
"2015-11-29:12 AM",62.5282
"2015-11-30:12 AM",63.561
"2015-12-01:12 AM",59.7508
"2015-12-02:12 AM",54.0324
"2015-12-03:12 AM",48.2902
"2015-12-04:12 AM",46.306
"2015-12-05:12 AM",49.6247
"2015-12-06:12 AM",54.4969
"2015-12-07:12 AM",54.8607
"2015-12-08:12 AM",55.6092
"2015-12-09:12 AM",60.8671
"2015-12-10:12 AM",64.0602
"2015-12-11:12 AM",69.7363
"2015-12-12:12 AM",70.0596
"2015-12-13:12 AM",68.2407
"2015-12-14:12 AM",56.7905
"2015-12-15:12 AM",58.7763
"2015-12-16:12 AM",62.8853
"2015-12-17:12 AM",52.7902
"2015-12-18:12 AM",46.0717
"2015-12-19:12 AM",45.3295
"2015-12-20:12 AM",51.9876
"2015-12-21:12 AM",65.5072
"2015-12-22:12 AM",65.5025
"2015-12-23:12 AM",69.8542
"2015-12-24:12 AM",69.9336
"2015-12-25:12 AM",72.8739
"2015-12-26:12 AM",72.4114
"2015-12-27:12 AM",72.311
"2015-12-28:12 AM",54.5169
"2015-12-29:12 AM",47.4489
"2015-12-30:12 AM",52.1247
"2015-12-31:12 AM",48.456
"2016-01-01:12 AM",44.2585
"2016-01-02:12 AM",43.7205
"2016-01-03:12 AM",46.0528
"2016-01-04:12 AM",43.6181
"2016-01-05:12 AM",39.8048
"2016-01-06:12 AM",47.7205
"2016-01-07:12 AM",55.7379
"2016-01-08:12 AM",57.4723
"2016-01-09:12 AM",56.0716
"2016-01-10:12 AM",40.6857
"2016-01-11:12 AM",38.0293
"2016-01-12:12 AM",43.4142
"2016-01-13:12 AM",47.3074
"2016-01-14:12 AM",52.1976
"2016-01-15:12 AM",57.9164
"2016-01-16:12 AM",51.2843
"2016-01-17:12 AM",42.9373
"2016-01-18:12 AM",42.3414
"2016-01-19:12 AM",46.4589
"2016-01-20:12 AM",55.6248
"2016-01-21:12 AM",57.2994
"2016-01-22:12 AM",40.1756
"2016-01-23:12 AM",38.2028
"2016-01-24:12 AM",41.4246
"2016-01-25:12 AM",55.6245
"2016-01-26:12 AM",54.1562
"2016-01-27:12 AM",44.6286
"2016-01-28:12 AM",44.1415
"2016-01-29:12 AM",51.7798
"2016-01-30:12 AM",58.672
"2016-01-31:12 AM",63.5502
"2016-02-01:12 AM",63.8526
"2016-02-02:12 AM",67.3086
"2016-02-03:12 AM",52.8933
"2016-02-04:12 AM",44.2225
"2016-02-05:12 AM",41.5004
"2016-02-06:12 AM",43.6525
"2016-02-07:12 AM",45.1362
"2016-02-08:12 AM",47.3412
"2016-02-09:12 AM",43.6298
"2016-02-10:12 AM",45.0327
"2016-02-11:12 AM",56.622
"2016-02-12:12 AM",59.2383
"2016-02-13:12 AM",51.8076
"2016-02-14:12 AM",53.6414
"2016-02-15:12 AM",60.0165
"2016-02-16:12 AM",55.7254
"2016-02-17:12 AM",53.8039
"2016-02-18:12 AM",55.6612
"2016-02-19:12 AM",61.7005
"2016-02-20:12 AM",64.2348
"2016-02-21:12 AM",66.2725
"2016-02-22:12 AM",63.7394
"2016-02-23:12 AM",60.2865
"2016-02-24:12 AM",48.1527
"2016-02-25:12 AM",49.9719
"2016-02-26:12 AM",46.4162
"2016-02-27:12 AM",49.4233
"2016-02-28:12 AM",55.4338
"2016-02-29:12 AM",62.0514
"2016-03-01:12 AM",63.7754
"2016-03-02:12 AM",55.9182
"2016-03-03:12 AM",63.2824
"2016-03-04:12 AM",57.609
"2016-03-05:12 AM",58.9798
"2016-03-06:12 AM",60.6025
"2016-03-07:12 AM",62.5923
"2016-03-08:12 AM",67.6533
"2016-03-09:12 AM",69.658
"2016-03-10:12 AM",70.2289
"2016-03-11:12 AM",67.267
"2016-03-12:12 AM",64.5577
"2016-03-13:12 AM",65.9548
"2016-03-14:12 AM",68.8874
"2016-03-15:12 AM",69.8905
"2016-03-16:12 AM",68.0119
"2016-03-17:12 AM",67.9971
"2016-03-18:12 AM",66.3516
"2016-03-19:12 AM",58.3473
"2016-03-20:12 AM",48.5265
"2016-03-21:12 AM",46.3215
"2016-03-22:12 AM",53.9616
"2016-03-23:12 AM",63.4789
"2016-03-24:12 AM",64.0836
"2016-03-25:12 AM",55.7137
"2016-03-26:12 AM",61.8813
"2016-03-27:12 AM",66.9231
"2016-03-28:12 AM",61.8352
"2016-03-29:12 AM",62.1178
"2016-03-30:12 AM",69.6299
"2016-03-31:12 AM",72.3992
"2016-04-01:12 AM",62.5987
"2016-04-02:12 AM",56.1538
"2016-04-03:12 AM",56.7783
"2016-04-04:12 AM",61.6246
"2016-04-05:12 AM",65.9606
"2016-04-06:12 AM",65.4931
"2016-04-07:12 AM",64.8594
"2016-04-08:12 AM",63.8271
"2016-04-09:12 AM",62.3827
"2016-04-10:12 AM",67.2561
"2016-04-11:12 AM",69.9395
"2016-04-12:12 AM",65.8107
"2016-04-13:12 AM",64.8601
"2016-04-14:12 AM",65.19
"2016-04-15:12 AM",66.6972
"2016-04-16:12 AM",66.9112
"2016-04-17:12 AM",68.043
"2016-04-18:12 AM",67.7143
"2016-04-19:12 AM",68.3679
"2016-04-20:12 AM",69.1032
"2016-04-21:12 AM",69.5547
"2016-04-22:12 AM",69.1378
"2016-04-23:12 AM",68.1202
"2016-04-24:12 AM",68.0994
"2016-04-25:12 AM",70.9435
"2016-04-26:12 AM",74.5779
"2016-04-27:12 AM",74.9131
"2016-04-28:12 AM",75.2819
"2016-04-29:12 AM",76.8168
"2016-04-30:12 AM",76.1533
"2016-05-01:12 AM",74.0842
"2016-05-02:12 AM",69.982
"2016-05-03:12 AM",66.4326
"2016-05-04:12 AM",65.5941
"2016-05-05:12 AM",67.8589
"2016-05-06:12 AM",65.4921
"2016-05-07:12 AM",67.3981
"2016-05-08:12 AM",68.7582
"2016-05-09:12 AM",71.7006
"2016-05-10:12 AM",76.7964
"2016-05-11:12 AM",76.3581
"2016-05-12:12 AM",76.0874
"2016-05-13:12 AM",74.8423
"2016-05-14:12 AM",73.2139
"2016-05-15:12 AM",67.7505
"2016-05-16:12 AM",68.3746
"2016-05-17:12 AM",73.6473
"2016-05-18:12 AM",72.8852
"2016-05-19:12 AM",71.789
"2016-05-20:12 AM",74.6314
"2016-05-21:12 AM",75.3636
"2016-05-22:12 AM",73.6961
