"DateTime","(deg F) Mean Temperature (CFSR) at Oklahoma, 2010-01-01 to 2019-03-14"
"2014-04-06:12 AM",48.8878
"2014-04-07:12 AM",52.4838
"2014-04-08:12 AM",55.431
"2014-04-09:12 AM",59.4523
"2014-04-10:12 AM",70.9156
"2014-04-11:12 AM",66.3395
"2014-04-12:12 AM",72.7567
"2014-04-13:12 AM",70.6203
"2014-04-14:12 AM",43.2435
"2014-04-15:12 AM",45.8173
"2014-04-16:12 AM",55.3248
"2014-04-17:12 AM",51.2789
"2014-04-18:12 AM",55.6108
"2014-04-19:12 AM",63.3576
"2014-04-20:12 AM",65.3736
"2014-04-21:12 AM",66.2059
"2014-04-22:12 AM",66.4758
"2014-04-23:12 AM",67.8157
"2014-04-24:12 AM",66.7616
"2014-04-25:12 AM",63.8829
"2014-04-26:12 AM",73.0319
"2014-04-27:12 AM",73.2677
"2014-04-28:12 AM",64.2315
"2014-04-29:12 AM",55.4988
"2014-04-30:12 AM",51.8754
"2014-05-01:12 AM",53.8471
"2014-05-02:12 AM",57.7998
"2014-05-03:12 AM",69.0595
"2014-05-04:12 AM",79.0736
"2014-05-05:12 AM",81.1256
"2014-05-06:12 AM",80.1417
"2014-05-07:12 AM",79.0466
"2014-05-08:12 AM",75.7153
"2014-05-09:12 AM",69.9575
"2014-05-10:12 AM",76.3369
"2014-05-11:12 AM",78.9991
"2014-05-12:12 AM",66.279
"2014-05-13:12 AM",55.6567
"2014-05-14:12 AM",56.934
"2014-05-15:12 AM",58.5482
"2014-05-16:12 AM",61.4394
"2014-05-17:12 AM",61.8435
"2014-05-18:12 AM",65.3029
"2014-05-19:12 AM",76.9131
"2014-05-20:12 AM",81.3756
"2014-05-21:12 AM",81.2584
"2014-05-22:12 AM",78.1749
"2014-05-23:12 AM",73.2299
"2014-05-24:12 AM",73.407
"2014-05-25:12 AM",72.7641
"2014-05-26:12 AM",72.4492
"2014-05-27:12 AM",69.6123
"2014-05-28:12 AM",72.6042
"2014-05-29:12 AM",75.9481
"2014-05-30:12 AM",75.0648
"2014-05-31:12 AM",75.4777
"2014-06-01:12 AM",79.2826
"2014-06-02:12 AM",81.3159
"2014-06-03:12 AM",82.9872
"2014-06-04:12 AM",86.7155
"2014-06-05:12 AM",85.1355
"2014-06-06:12 AM",81.4361
"2014-06-07:12 AM",79.5774
"2014-06-08:12 AM",70.2567
"2014-06-09:12 AM",66.3876
"2014-06-10:12 AM",69.2951
"2014-06-11:12 AM",74.6215
"2014-06-12:12 AM",76.3795
"2014-06-13:12 AM",73.3291
"2014-06-14:12 AM",80.035
"2014-06-15:12 AM",82.5985
"2014-06-16:12 AM",84.4218
"2014-06-17:12 AM",85.872
"2014-06-18:12 AM",85.1304
"2014-06-19:12 AM",80.1957
"2014-06-20:12 AM",81.4714
"2014-06-21:12 AM",81.6793
"2014-06-22:12 AM",80.1687
"2014-06-23:12 AM",75.5931
"2014-06-24:12 AM",78.4074
"2014-06-25:12 AM",78.9685
"2014-06-26:12 AM",79.783
"2014-06-27:12 AM",80.5024
"2014-06-28:12 AM",80.1804
"2014-06-29:12 AM",85.0692
"2014-06-30:12 AM",88.6219
"2014-07-01:12 AM",81.7318
"2014-07-02:12 AM",77.8037
"2014-07-03:12 AM",75.3539
"2014-07-04:12 AM",78.3837
"2014-07-05:12 AM",82.4896
"2014-07-06:12 AM",86.6359
"2014-07-07:12 AM",88.8454
"2014-07-08:12 AM",86.3811
"2014-07-09:12 AM",82.1754
"2014-07-10:12 AM",83.916
"2014-07-11:12 AM",86.317
"2014-07-12:12 AM",87.0354
"2014-07-13:12 AM",87.7739
"2014-07-14:12 AM",84.3688
"2014-07-15:12 AM",75.7762
"2014-07-16:12 AM",66.9213
"2014-07-17:12 AM",62.6947
"2014-07-18:12 AM",67.8753
"2014-07-19:12 AM",71.4384
"2014-07-20:12 AM",77.2392
"2014-07-21:12 AM",83.1043
"2014-07-22:12 AM",85.6927
"2014-07-23:12 AM",87.3657
"2014-07-24:12 AM",84.1897
"2014-07-25:12 AM",86.6601
"2014-07-26:12 AM",90.2642
"2014-07-27:12 AM",87.0476
"2014-07-28:12 AM",79.0552
"2014-07-29:12 AM",76.2249
"2014-07-30:12 AM",69.7041
"2014-07-31:12 AM",69.3588
"2014-08-01:12 AM",73.348
"2014-08-02:12 AM",76.6598
"2014-08-03:12 AM",78.1855
"2014-08-04:12 AM",79.5522
"2014-08-05:12 AM",80.6693
"2014-08-06:12 AM",84.0587
"2014-08-07:12 AM",86.9214
"2014-08-08:12 AM",86.0599
"2014-08-09:12 AM",82.7839
"2014-08-10:12 AM",84.3431
"2014-08-11:12 AM",81.6462
"2014-08-12:12 AM",77.4439
"2014-08-13:12 AM",78.5079
"2014-08-14:12 AM",81.2716
"2014-08-15:12 AM",84.5024
"2014-08-16:12 AM",84.6243
"2014-08-17:12 AM",83.8542
"2014-08-18:12 AM",85.8747
"2014-08-19:12 AM",85.8925
"2014-08-20:12 AM",86.2666
"2014-08-21:12 AM",88.68
"2014-08-22:12 AM",90.1794
"2014-08-23:12 AM",88.3589
"2014-08-24:12 AM",89.1505
"2014-08-25:12 AM",88.7349
"2014-08-26:12 AM",87.1068
"2014-08-27:12 AM",84.8147
"2014-08-28:12 AM",82.9526
"2014-08-29:12 AM",79.3319
"2014-08-30:12 AM",81.1242
"2014-08-31:12 AM",84.6189
"2014-09-01:12 AM",86.8365
"2014-09-02:12 AM",83.5162
"2014-09-03:12 AM",85.6911
"2014-09-04:12 AM",87.1146
"2014-09-05:12 AM",82.4734
"2014-09-06:12 AM",67.1126
"2014-09-07:12 AM",69.0064
"2014-09-08:12 AM",76.1027
"2014-09-09:12 AM",84.3013
"2014-09-10:12 AM",82.5966
"2014-09-11:12 AM",68.1696
"2014-09-12:12 AM",57.9065
"2014-09-13:12 AM",56.7165
"2014-09-14:12 AM",63.01
"2014-09-15:12 AM",71.6032
"2014-09-16:12 AM",73.2137
"2014-09-17:12 AM",79.2912
"2014-09-18:12 AM",79.1838
"2014-09-19:12 AM",76.2471
"2014-09-20:12 AM",77.4865
"2014-09-21:12 AM",75.8332
"2014-09-22:12 AM",67.7395
"2014-09-23:12 AM",68.2057
"2014-09-24:12 AM",69.6812
"2014-09-25:12 AM",70.7652
"2014-09-26:12 AM",71.2045
"2014-09-27:12 AM",71.1363
"2014-09-28:12 AM",71.4805
"2014-09-29:12 AM",71.9085
"2014-09-30:12 AM",74.484
"2014-10-01:12 AM",78.5941
"2014-10-02:12 AM",73.6155
"2014-10-03:12 AM",59.4819
"2014-10-04:12 AM",56.7297
"2014-10-05:12 AM",66.9096
"2014-10-06:12 AM",69.8608
"2014-10-07:12 AM",75.3904
"2014-10-08:12 AM",76.5014
"2014-10-09:12 AM",77.4916
"2014-10-10:12 AM",66.0661
"2014-10-11:12 AM",53.4092
"2014-10-12:12 AM",58.6931
"2014-10-13:12 AM",58.1922
"2014-10-14:12 AM",57.1836
"2014-10-15:12 AM",58.2188
"2014-10-16:12 AM",65.9091
"2014-10-17:12 AM",64.7929
"2014-10-18:12 AM",60.4027
"2014-10-19:12 AM",59.9434
"2014-10-20:12 AM",63.0696
"2014-10-21:12 AM",66.6671
"2014-10-22:12 AM",65.928
"2014-10-23:12 AM",64.6349
"2014-10-24:12 AM",67.08
"2014-10-25:12 AM",71.7204
"2014-10-26:12 AM",74.1511
"2014-10-27:12 AM",72.9846
"2014-10-28:12 AM",61.2786
"2014-10-29:12 AM",55.9855
"2014-10-30:12 AM",59.7958
"2014-10-31:12 AM",51.6022
"2014-11-01:12 AM",44.2692
"2014-11-02:12 AM",53.6373
"2014-11-03:12 AM",59.0281
"2014-11-04:12 AM",53.1196
"2014-11-05:12 AM",50.0913
"2014-11-06:12 AM",52.5691
"2014-11-07:12 AM",52.3119
"2014-11-08:12 AM",53.7874
"2014-11-09:12 AM",53.1871
"2014-11-10:12 AM",62.9298
"2014-11-11:12 AM",36.7336
"2014-11-12:12 AM",26.537
"2014-11-13:12 AM",24.0616
"2014-11-14:12 AM",26.1025
"2014-11-15:12 AM",34.6885
"2014-11-16:12 AM",28.5791
"2014-11-17:12 AM",24.1864
"2014-11-18:12 AM",29.8731
"2014-11-19:12 AM",41.133
"2014-11-20:12 AM",42.5944
"2014-11-21:12 AM",49.0719
"2014-11-22:12 AM",56.5552
"2014-11-23:12 AM",55.0852
"2014-11-24:12 AM",45.2242
"2014-11-25:12 AM",41.2621
"2014-11-26:12 AM",44.9834
"2014-11-27:12 AM",38.629
"2014-11-28:12 AM",49.4157
"2014-11-29:12 AM",60.6004
"2014-11-30:12 AM",57.947
"2014-12-01:12 AM",28.2558
"2014-12-02:12 AM",30.7285
"2014-12-03:12 AM",40.5972
"2014-12-04:12 AM",46.2762
"2014-12-05:12 AM",54.4887
"2014-12-06:12 AM",47.3128
"2014-12-07:12 AM",45.2635
"2014-12-08:12 AM",45.9149
"2014-12-09:12 AM",45.6433
"2014-12-10:12 AM",44.2798
"2014-12-11:12 AM",47.4703
"2014-12-12:12 AM",49.3894
"2014-12-13:12 AM",54.0306
"2014-12-14:12 AM",57.2571
"2014-12-15:12 AM",48.3589
"2014-12-16:12 AM",37.3393
"2014-12-17:12 AM",37.1647
"2014-12-18:12 AM",38.8569
"2014-12-19:12 AM",39.2774
"2014-12-20:12 AM",40.1373
"2014-12-21:12 AM",42.888
"2014-12-22:12 AM",48.2896
"2014-12-23:12 AM",42.9827
"2014-12-24:12 AM",37.3089
"2014-12-25:12 AM",43.5893
"2014-12-26:12 AM",47.1632
"2014-12-27:12 AM",34.3166
"2014-12-28:12 AM",30.7508
"2014-12-29:12 AM",33.0501
"2014-12-30:12 AM",28.0443
"2014-12-31:12 AM",21.1208
"2015-01-01:12 AM",26.3156
"2015-01-02:12 AM",29.858
"2015-01-03:12 AM",35.3824
"2015-01-04:12 AM",24.3223
"2015-01-05:12 AM",26.7384
"2015-01-06:12 AM",33.208
"2015-01-07:12 AM",24.024
"2015-01-08:12 AM",22.4438
"2015-01-09:12 AM",26.7435
"2015-01-10:12 AM",27.8236
"2015-01-11:12 AM",32.5737
"2015-01-12:12 AM",31.4611
"2015-01-13:12 AM",27.2266
"2015-01-14:12 AM",30.8874
"2015-01-15:12 AM",35.8995
"2015-01-16:12 AM",42.4728
"2015-01-17:12 AM",47.5084
"2015-01-18:12 AM",48.9441
"2015-01-19:12 AM",50.3359
"2015-01-20:12 AM",47.7952
"2015-01-21:12 AM",42.4735
"2015-01-22:12 AM",36.8501
"2015-01-23:12 AM",34.623
"2015-01-24:12 AM",41.3355
"2015-01-25:12 AM",47.7252
"2015-01-26:12 AM",47.6157
"2015-01-27:12 AM",55.3267
"2015-01-28:12 AM",59.7983
"2015-01-29:12 AM",52.34
"2015-01-30:12 AM",40.6427
"2015-01-31:12 AM",41.9869
"2015-02-01:12 AM",39.5413
"2015-02-02:12 AM",26.5644
"2015-02-03:12 AM",37.3276
"2015-02-04:12 AM",38.3437
"2015-02-05:12 AM",29.2725
"2015-02-06:12 AM",40.9078
"2015-02-07:12 AM",51.717
"2015-02-08:12 AM",58.8747
"2015-02-09:12 AM",54.7785
"2015-02-10:12 AM",50.8024
"2015-02-11:12 AM",46.7737
"2015-02-12:12 AM",36.7036
"2015-02-13:12 AM",43.7509
"2015-02-14:12 AM",52.2367
"2015-02-15:12 AM",37.6448
"2015-02-16:12 AM",27.0925
"2015-02-17:12 AM",32.9607
"2015-02-18:12 AM",32.1948
"2015-02-19:12 AM",34.0648
"2015-02-20:12 AM",41.7267
"2015-02-21:12 AM",44.5978
"2015-02-22:12 AM",31.5943
"2015-02-23:12 AM",21.2628
"2015-02-24:12 AM",25.5603
"2015-02-25:12 AM",34.3965
"2015-02-26:12 AM",28.1077
"2015-02-27:12 AM",20.1191
"2015-02-28:12 AM",22.2368
"2015-03-01:12 AM",28.2227
"2015-03-02:12 AM",29.6272
"2015-03-03:12 AM",41.1859
"2015-03-04:12 AM",31.2721
"2015-03-05:12 AM",26.6603
"2015-03-06:12 AM",36.1081
"2015-03-07:12 AM",43.6312
"2015-03-08:12 AM",50.0295
"2015-03-09:12 AM",48.3629
"2015-03-10:12 AM",51.8785
"2015-03-11:12 AM",56.0943
"2015-03-12:12 AM",57.344
"2015-03-13:12 AM",55.6259
"2015-03-14:12 AM",55.5647
"2015-03-15:12 AM",55.337
"2015-03-16:12 AM",62.2233
"2015-03-17:12 AM",58.2903
"2015-03-18:12 AM",53.6153
"2015-03-19:12 AM",51.145
"2015-03-20:12 AM",52.4833
"2015-03-21:12 AM",55.3028
"2015-03-22:12 AM",58.6004
"2015-03-23:12 AM",60.6339
"2015-03-24:12 AM",65.165
"2015-03-25:12 AM",62.035
"2015-03-26:12 AM",49.329
"2015-03-27:12 AM",49.4427
"2015-03-28:12 AM",56.1151
"2015-03-29:12 AM",60.5725
"2015-03-30:12 AM",60.4341
"2015-03-31:12 AM",68.1233
"2015-04-01:12 AM",70.0401
"2015-04-02:12 AM",71.2564
"2015-04-03:12 AM",59.1706
"2015-04-04:12 AM",49.3266
"2015-04-05:12 AM",54.7302
"2015-04-06:12 AM",65.4501
"2015-04-07:12 AM",74.5558
"2015-04-08:12 AM",74.2357
"2015-04-09:12 AM",69.2166
"2015-04-10:12 AM",54.9244
"2015-04-11:12 AM",59.5679
"2015-04-12:12 AM",66.1561
"2015-04-13:12 AM",59.9171
"2015-04-14:12 AM",53.3316
"2015-04-15:12 AM",58.8213
"2015-04-16:12 AM",64.0153
"2015-04-17:12 AM",66.5274
"2015-04-18:12 AM",65.3365
"2015-04-19:12 AM",59.9634
"2015-04-20:12 AM",54.0586
"2015-04-21:12 AM",58.8983
"2015-04-22:12 AM",57.873
"2015-04-23:12 AM",57.3454
"2015-04-24:12 AM",65.0165
"2015-04-25:12 AM",68.932
"2015-04-26:12 AM",62.7386
"2015-04-27:12 AM",52.1206
"2015-04-28:12 AM",53.7409
"2015-04-29:12 AM",59.3994
"2015-04-30:12 AM",62.9676
"2015-05-01:12 AM",64.3476
"2015-05-02:12 AM",67.2633
"2015-05-03:12 AM",69.6713
"2015-05-04:12 AM",69.9107
"2015-05-05:12 AM",66.1437
"2015-05-06:12 AM",68.2162
"2015-05-07:12 AM",71.956
"2015-05-08:12 AM",68.8604
"2015-05-09:12 AM",68.133
"2015-05-10:12 AM",67.6688
"2015-05-11:12 AM",57.655
"2015-05-12:12 AM",58.1931
"2015-05-13:12 AM",56.6787
"2015-05-14:12 AM",67.9336
"2015-05-15:12 AM",71.6968
"2015-05-16:12 AM",69.249
"2015-05-17:12 AM",70.2862
"2015-05-18:12 AM",69.7352
"2015-05-19:12 AM",64.1869
"2015-05-20:12 AM",59.5485
"2015-05-21:12 AM",56.0329
"2015-05-22:12 AM",56.3923
"2015-05-23:12 AM",63.0543
"2015-05-24:12 AM",67.708
"2015-05-25:12 AM",67.9118
"2015-05-26:12 AM",67.6092
"2015-05-27:12 AM",73.1079
"2015-05-28:12 AM",74.5273
"2015-05-29:12 AM",71.3442
"2015-05-30:12 AM",65.1234
"2015-05-31:12 AM",63.2644
"2015-06-01:12 AM",67.8655
"2015-06-02:12 AM",73.0785
"2015-06-03:12 AM",75.9558
"2015-06-04:12 AM",76.7302
"2015-06-05:12 AM",77.5854
"2015-06-06:12 AM",78.3385
"2015-06-07:12 AM",78.9298
"2015-06-08:12 AM",79.5591
"2015-06-09:12 AM",79.5848
"2015-06-10:12 AM",81.0896
"2015-06-11:12 AM",80.8677
"2015-06-12:12 AM",78.534
"2015-06-13:12 AM",75.3202
"2015-06-14:12 AM",75.7567
"2015-06-15:12 AM",76.8234
"2015-06-16:12 AM",74.4141
"2015-06-17:12 AM",74.2095
"2015-06-18:12 AM",74.7228
"2015-06-19:12 AM",78.3118
"2015-06-20:12 AM",80.9631
"2015-06-21:12 AM",79.7495
"2015-06-22:12 AM",81.4924
"2015-06-23:12 AM",81.9036
"2015-06-24:12 AM",82.0918
"2015-06-25:12 AM",82.6623
"2015-06-26:12 AM",80.8169
"2015-06-27:12 AM",76.6492
"2015-06-28:12 AM",77.0733
"2015-06-29:12 AM",80.6542
"2015-06-30:12 AM",81.208
"2015-07-01:12 AM",84.1638
"2015-07-02:12 AM",82.5042
"2015-07-03:12 AM",79.1064
"2015-07-04:12 AM",79.6867
"2015-07-05:12 AM",82.3561
"2015-07-06:12 AM",80.6729
"2015-07-07:12 AM",71.9949
"2015-07-08:12 AM",70.5331
"2015-07-09:12 AM",73.2769
"2015-07-10:12 AM",77.5675
"2015-07-11:12 AM",80.2611
"2015-07-12:12 AM",82.7962
"2015-07-13:12 AM",85.1839
"2015-07-14:12 AM",86.1213
"2015-07-15:12 AM",84.7663
"2015-07-16:12 AM",82.803
"2015-07-17:12 AM",83.7934
"2015-07-18:12 AM",85.6141
"2015-07-19:12 AM",85.7694
"2015-07-20:12 AM",84.4227
"2015-07-21:12 AM",79.7149
"2015-07-22:12 AM",79.8706
"2015-07-23:12 AM",83.6641
"2015-07-24:12 AM",86.2878
"2015-07-25:12 AM",84.9861
"2015-07-26:12 AM",84.8052
"2015-07-27:12 AM",85.912
"2015-07-28:12 AM",86.205
"2015-07-29:12 AM",83.1081
"2015-07-30:12 AM",81.1045
"2015-07-31:12 AM",78.0904
"2015-08-01:12 AM",76.7901
"2015-08-02:12 AM",76.6245
"2015-08-03:12 AM",79.1535
"2015-08-04:12 AM",77.5747
"2015-08-05:12 AM",82.5451
"2015-08-06:12 AM",85.5716
"2015-08-07:12 AM",87.5637
"2015-08-08:12 AM",86.4874
"2015-08-09:12 AM",87.6945
"2015-08-10:12 AM",83.3833
"2015-08-11:12 AM",80.7256
"2015-08-12:12 AM",76.3747
"2015-08-13:12 AM",77.5823
"2015-08-14:12 AM",78.8509
"2015-08-15:12 AM",78.0597
"2015-08-16:12 AM",78.4868
"2015-08-17:12 AM",80.1057
"2015-08-18:12 AM",81.5565
"2015-08-19:12 AM",68.0077
"2015-08-20:12 AM",67.0122
"2015-08-21:12 AM",73.1892
"2015-08-22:12 AM",80.8772
"2015-08-23:12 AM",75.4655
"2015-08-24:12 AM",71.8855
"2015-08-25:12 AM",74.5907
"2015-08-26:12 AM",78.0294
"2015-08-27:12 AM",80.0616
"2015-08-28:12 AM",78.1286
"2015-08-29:12 AM",79.0875
"2015-08-30:12 AM",76.5266
"2015-08-31:12 AM",80.1261
"2015-09-01:12 AM",81.3193
"2015-09-02:12 AM",81.6021
"2015-09-03:12 AM",81.3843
"2015-09-04:12 AM",82.4697
"2015-09-05:12 AM",83.8589
"2015-09-06:12 AM",85.4771
"2015-09-07:12 AM",86.5378
"2015-09-08:12 AM",83.1315
"2015-09-09:12 AM",75.9452
"2015-09-10:12 AM",76.0959
"2015-09-11:12 AM",73.2582
"2015-09-12:12 AM",66.8849
"2015-09-13:12 AM",70.9846
"2015-09-14:12 AM",76.2274
"2015-09-15:12 AM",76.8868
"2015-09-16:12 AM",80.4751
"2015-09-17:12 AM",83.0919
"2015-09-18:12 AM",82.6104
"2015-09-19:12 AM",67.7619
"2015-09-20:12 AM",66.8273
"2015-09-21:12 AM",71.532
"2015-09-22:12 AM",77.2102
"2015-09-23:12 AM",75.0376
"2015-09-24:12 AM",74.5075
"2015-09-25:12 AM",73.906
"2015-09-26:12 AM",71.272
"2015-09-27:12 AM",71.0006
"2015-09-28:12 AM",72.6384
"2015-09-29:12 AM",72.9228
"2015-09-30:12 AM",70.4138
"2015-10-01:12 AM",64.5332
"2015-10-02:12 AM",60.033
"2015-10-03:12 AM",57.4493
"2015-10-04:12 AM",59.4316
"2015-10-05:12 AM",59.5314
"2015-10-06:12 AM",62.7303
"2015-10-07:12 AM",67.3151
"2015-10-08:12 AM",70.0608
"2015-10-09:12 AM",67.5306
"2015-10-10:12 AM",62.1655
"2015-10-11:12 AM",72.495
"2015-10-12:12 AM",73.2879
"2015-10-13:12 AM",66.7747
"2015-10-14:12 AM",70.4673
"2015-10-15:12 AM",73.384
"2015-10-16:12 AM",64.2169
"2015-10-17:12 AM",59.7024
"2015-10-18:12 AM",61.3252
"2015-10-19:12 AM",65.4082
"2015-10-20:12 AM",69.3311
"2015-10-21:12 AM",69.1941
"2015-10-22:12 AM",68.6257
"2015-10-23:12 AM",67.2976
"2015-10-24:12 AM",59.4655
"2015-10-25:12 AM",54.8798
"2015-10-26:12 AM",54.345
"2015-10-27:12 AM",58.8115
"2015-10-28:12 AM",57.1433
"2015-10-29:12 AM",54.2993
"2015-10-30:12 AM",52.1906
"2015-10-31:12 AM",56.1848
"2015-11-01:12 AM",55.6398
"2015-11-02:12 AM",57.7371
"2015-11-03:12 AM",62.1298
"2015-11-04:12 AM",62.4414
"2015-11-05:12 AM",66.6241
"2015-11-06:12 AM",53.8009
"2015-11-07:12 AM",51.5734
"2015-11-08:12 AM",49.3516
"2015-11-09:12 AM",50.9887
"2015-11-10:12 AM",59.164
"2015-11-11:12 AM",62.9506
"2015-11-12:12 AM",49.2611
"2015-11-13:12 AM",49.0356
"2015-11-14:12 AM",52.2408
"2015-11-15:12 AM",53.7121
"2015-11-16:12 AM",58.8857
"2015-11-17:12 AM",56.3875
"2015-11-18:12 AM",48.9007
"2015-11-19:12 AM",47.462
"2015-11-20:12 AM",50.8725
"2015-11-21:12 AM",41.0236
"2015-11-22:12 AM",37.6912
"2015-11-23:12 AM",45.2842
"2015-11-24:12 AM",50.4982
"2015-11-25:12 AM",58.1446
"2015-11-26:12 AM",58.7205
"2015-11-27:12 AM",35.7843
"2015-11-28:12 AM",32.6239
"2015-11-29:12 AM",35.4036
"2015-11-30:12 AM",38.2552
"2015-12-01:12 AM",37.0778
"2015-12-02:12 AM",39.2257
"2015-12-03:12 AM",41.6061
"2015-12-04:12 AM",44.5624
"2015-12-05:12 AM",45.219
"2015-12-06:12 AM",46.5764
"2015-12-07:12 AM",46.726
"2015-12-08:12 AM",51.1992
"2015-12-09:12 AM",53.5968
"2015-12-10:12 AM",55.4396
"2015-12-11:12 AM",57.5861
"2015-12-12:12 AM",61.2327
"2015-12-13:12 AM",51.6817
"2015-12-14:12 AM",43.4242
"2015-12-15:12 AM",49.6756
"2015-12-16:12 AM",39.7929
"2015-12-17:12 AM",35.5469
"2015-12-18:12 AM",32.6563
"2015-12-19:12 AM",40.1403
"2015-12-20:12 AM",50.1022
"2015-12-21:12 AM",49.8913
"2015-12-22:12 AM",48.8858
"2015-12-23:12 AM",54.2527
"2015-12-24:12 AM",47.6708
"2015-12-25:12 AM",46.4198
"2015-12-26:12 AM",54.0734
"2015-12-27:12 AM",34.2741
"2015-12-28:12 AM",29.131
"2015-12-29:12 AM",26.6373
"2015-12-30:12 AM",30.5218
"2015-12-31:12 AM",32.7501
"2016-01-01:12 AM",31.0654
"2016-01-02:12 AM",34.3974
"2016-01-03:12 AM",35.2324
"2016-01-04:12 AM",33.814
"2016-01-05:12 AM",34.4064
"2016-01-06:12 AM",39.5537
"2016-01-07:12 AM",45.4642
"2016-01-08:12 AM",41.7519
"2016-01-09:12 AM",32.8572
"2016-01-10:12 AM",23.8755
"2016-01-11:12 AM",31.7115
"2016-01-12:12 AM",36.2572
"2016-01-13:12 AM",39.978
"2016-01-14:12 AM",46.4878
"2016-01-15:12 AM",45.0273
"2016-01-16:12 AM",35.348
"2016-01-17:12 AM",31.6636
"2016-01-18:12 AM",26.5345
"2016-01-19:12 AM",35.168
"2016-01-20:12 AM",32.3431
"2016-01-21:12 AM",34.7731
"2016-01-22:12 AM",31.5108
"2016-01-23:12 AM",31.5597
"2016-01-24:12 AM",41.6815
"2016-01-25:12 AM",48.4137
"2016-01-26:12 AM",37.6227
"2016-01-27:12 AM",38.4175
"2016-01-28:12 AM",44.8212
"2016-01-29:12 AM",52.3418
"2016-01-30:12 AM",54.2453
"2016-01-31:12 AM",54.0057
"2016-02-01:12 AM",47.4922
"2016-02-02:12 AM",46.9071
"2016-02-03:12 AM",34.6071
"2016-02-04:12 AM",34.6107
"2016-02-05:12 AM",38.856
"2016-02-06:12 AM",40.111
"2016-02-07:12 AM",43.3578
"2016-02-08:12 AM",40.0024
"2016-02-09:12 AM",40.1524
"2016-02-10:12 AM",45.0858
"2016-02-11:12 AM",49.2899
"2016-02-12:12 AM",46.1381
"2016-02-13:12 AM",41.2979
"2016-02-14:12 AM",48.5308
"2016-02-15:12 AM",49.7232
"2016-02-16:12 AM",51.8218
"2016-02-17:12 AM",50.8158
"2016-02-18:12 AM",60.5127
"2016-02-19:12 AM",64.8934
"2016-02-20:12 AM",64.7334
"2016-02-21:12 AM",58.4182
"2016-02-22:12 AM",49.0719
"2016-02-23:12 AM",43.6044
"2016-02-24:12 AM",43.023
"2016-02-25:12 AM",41.4253
"2016-02-26:12 AM",41.7783
"2016-02-27:12 AM",51.778
"2016-02-28:12 AM",58.8106
"2016-02-29:12 AM",56.7919
"2016-03-01:12 AM",55.3361
"2016-03-02:12 AM",51.5014
"2016-03-03:12 AM",54.7417
"2016-03-04:12 AM",53.8128
"2016-03-05:12 AM",56.5122
"2016-03-06:12 AM",60.9496
"2016-03-07:12 AM",63.8656
"2016-03-08:12 AM",61.2963
"2016-03-09:12 AM",56.2129
"2016-03-10:12 AM",57.1599
"2016-03-11:12 AM",54.8524
"2016-03-12:12 AM",57.0151
"2016-03-13:12 AM",59.5465
"2016-03-14:12 AM",62.449
"2016-03-15:12 AM",62.5924
"2016-03-16:12 AM",53.3923
"2016-03-17:12 AM",53.0748
"2016-03-18:12 AM",46.8406
"2016-03-19:12 AM",41.5582
"2016-03-20:12 AM",39.938
"2016-03-21:12 AM",48.0438
"2016-03-22:12 AM",61.2171
"2016-03-23:12 AM",65.6852
"2016-03-24:12 AM",48.8889
"2016-03-25:12 AM",49.3318
"2016-03-26:12 AM",56.2586
"2016-03-27:12 AM",48.285
"2016-03-28:12 AM",49.7255
"2016-03-29:12 AM",56.9039
"2016-03-30:12 AM",67.6458
"2016-03-31:12 AM",58.8632
"2016-04-01:12 AM",51.4222
"2016-04-02:12 AM",51.179
"2016-04-03:12 AM",59.5863
"2016-04-04:12 AM",64.535
"2016-04-05:12 AM",68.2585
"2016-04-06:12 AM",64.5777
"2016-04-07:12 AM",61.3011
"2016-04-08:12 AM",57.8455
"2016-04-09:12 AM",59.9963
"2016-04-10:12 AM",66.7974
"2016-04-11:12 AM",60.4515
"2016-04-12:12 AM",54.8283
"2016-04-13:12 AM",57.173
"2016-04-14:12 AM",59.0108
"2016-04-15:12 AM",62.3961
"2016-04-16:12 AM",61.9799
"2016-04-17:12 AM",59.8379
"2016-04-18:12 AM",59.0479
"2016-04-19:12 AM",58.8861
"2016-04-20:12 AM",59.8842
"2016-04-21:12 AM",61.2433
"2016-04-22:12 AM",63.0311
"2016-04-23:12 AM",65.3533
"2016-04-24:12 AM",68.2385
"2016-04-25:12 AM",70.3521
"2016-04-26:12 AM",72.3636
"2016-04-27:12 AM",65.0287
"2016-04-28:12 AM",60.3435
"2016-04-29:12 AM",59.2173
"2016-04-30:12 AM",58.8128
"2016-05-01:12 AM",53.7316
"2016-05-02:12 AM",53.2868
"2016-05-03:12 AM",56.3799
"2016-05-04:12 AM",63.0264
"2016-05-05:12 AM",64.0614
"2016-05-06:12 AM",66.4072
"2016-05-07:12 AM",68.0644
"2016-05-08:12 AM",67.6677
"2016-05-09:12 AM",70.1346
"2016-05-10:12 AM",73.3451
"2016-05-11:12 AM",74.1907
"2016-05-12:12 AM",68.4037
"2016-05-13:12 AM",67.7064
"2016-05-14:12 AM",56.4937
"2016-05-15:12 AM",55.2715
"2016-05-16:12 AM",60.3936
"2016-05-17:12 AM",59.4889
"2016-05-18:12 AM",56.7448
"2016-05-19:12 AM",55.6349
"2016-05-20:12 AM",61.8282
"2016-05-21:12 AM",68.3164
"2016-05-22:12 AM",71.8286
