"DateTime","(deg F) Mean Temperature (CFSR) at Idaho, 2010-01-01 to 2019-03-14"
"2014-04-05:12 AM",34.7511
"2014-04-06:12 AM",37.0521
"2014-04-07:12 AM",40.608
"2014-04-08:12 AM",46.072
"2014-04-09:12 AM",46.8702
"2014-04-10:12 AM",42.8344
"2014-04-11:12 AM",45.0232
"2014-04-12:12 AM",42.841
"2014-04-13:12 AM",36.3353
"2014-04-14:12 AM",36.7115
"2014-04-15:12 AM",39.6361
"2014-04-16:12 AM",36.8487
"2014-04-17:12 AM",42.2294
"2014-04-18:12 AM",43.5742
"2014-04-19:12 AM",44.7069
"2014-04-20:12 AM",45.0876
"2014-04-21:12 AM",46.3129
"2014-04-22:12 AM",44.3336
"2014-04-23:12 AM",34.6521
"2014-04-24:12 AM",38.1877
"2014-04-25:12 AM",39.6232
"2014-04-26:12 AM",37.2322
"2014-04-27:12 AM",33.7815
"2014-04-28:12 AM",33.3757
"2014-04-29:12 AM",36.6705
"2014-04-30:12 AM",42.726
"2014-05-01:12 AM",49.089
"2014-05-02:12 AM",54.9657
"2014-05-03:12 AM",54.6354
"2014-05-04:12 AM",49.3713
"2014-05-05:12 AM",45.9541
"2014-05-06:12 AM",41.8611
"2014-05-07:12 AM",40.8015
"2014-05-08:12 AM",41.9383
"2014-05-09:12 AM",43.0614
"2014-05-10:12 AM",38.3338
"2014-05-11:12 AM",38.84
"2014-05-12:12 AM",40.6245
"2014-05-13:12 AM",43.4115
"2014-05-14:12 AM",49.2809
"2014-05-15:12 AM",55.6392
"2014-05-16:12 AM",58.6044
"2014-05-17:12 AM",54.4127
"2014-05-18:12 AM",49.7889
"2014-05-19:12 AM",46.161
"2014-05-20:12 AM",47.6404
"2014-05-21:12 AM",52.534
"2014-05-22:12 AM",55.9234
"2014-05-23:12 AM",59.1255
"2014-05-24:12 AM",56.4654
"2014-05-25:12 AM",54.7381
"2014-05-26:12 AM",57.2221
"2014-05-27:12 AM",57.3247
"2014-05-28:12 AM",55.666
"2014-05-29:12 AM",49.1313
"2014-05-30:12 AM",52.1852
"2014-05-31:12 AM",56.1308
"2014-06-01:12 AM",53.9715
"2014-06-02:12 AM",58.0773
"2014-06-03:12 AM",59.7965
"2014-06-04:12 AM",57.4066
"2014-06-05:12 AM",56.356
"2014-06-06:12 AM",55.024
"2014-06-07:12 AM",54.9201
"2014-06-08:12 AM",55.998
"2014-06-09:12 AM",58.7682
"2014-06-10:12 AM",58.1189
"2014-06-11:12 AM",55.656
"2014-06-12:12 AM",60.877
"2014-06-13:12 AM",54.0154
"2014-06-14:12 AM",47.2501
"2014-06-15:12 AM",48.4396
"2014-06-16:12 AM",47.203
"2014-06-17:12 AM",42.5923
"2014-06-18:12 AM",43.3929
"2014-06-19:12 AM",52.9309
"2014-06-20:12 AM",59.6379
"2014-06-21:12 AM",59.0788
"2014-06-22:12 AM",59.3911
"2014-06-23:12 AM",61.7927
"2014-06-24:12 AM",62.7427
"2014-06-25:12 AM",61.1856
"2014-06-26:12 AM",57.3507
"2014-06-27:12 AM",54.4561
"2014-06-28:12 AM",54.7452
"2014-06-29:12 AM",55.7989
"2014-06-30:12 AM",56.8522
"2014-07-01:12 AM",62.7762
"2014-07-02:12 AM",69.7618
"2014-07-03:12 AM",70.7968
"2014-07-04:12 AM",70.1998
"2014-07-05:12 AM",69.9649
"2014-07-06:12 AM",70.0426
"2014-07-07:12 AM",70.3297
"2014-07-08:12 AM",71.2886
"2014-07-09:12 AM",70.669
"2014-07-10:12 AM",70.0203
"2014-07-11:12 AM",70.8598
"2014-07-12:12 AM",72.5144
"2014-07-13:12 AM",73.6606
"2014-07-14:12 AM",75.763
"2014-07-15:12 AM",71.6551
"2014-07-16:12 AM",70.3884
"2014-07-17:12 AM",71.1754
"2014-07-18:12 AM",69.4582
"2014-07-19:12 AM",68.2488
"2014-07-20:12 AM",68.445
"2014-07-21:12 AM",65.1069
"2014-07-22:12 AM",66.8086
"2014-07-23:12 AM",71.582
"2014-07-24:12 AM",62.0256
"2014-07-25:12 AM",58.9449
"2014-07-26:12 AM",64.1442
"2014-07-27:12 AM",70.2297
"2014-07-28:12 AM",72.0952
"2014-07-29:12 AM",70.6458
"2014-07-30:12 AM",70.0907
"2014-07-31:12 AM",70.5213
"2014-08-01:12 AM",71.5973
"2014-08-02:12 AM",72.5916
"2014-08-03:12 AM",73.0459
"2014-08-04:12 AM",69.4252
"2014-08-05:12 AM",66.1698
"2014-08-06:12 AM",64.1289
"2014-08-07:12 AM",63.8692
"2014-08-08:12 AM",64.895
"2014-08-09:12 AM",65.826
"2014-08-10:12 AM",69.3763
"2014-08-11:12 AM",73.2216
"2014-08-12:12 AM",69.8819
"2014-08-13:12 AM",66.8435
"2014-08-14:12 AM",64.2659
"2014-08-15:12 AM",62.9119
"2014-08-16:12 AM",63.8807
"2014-08-17:12 AM",66.3472
"2014-08-18:12 AM",68.9059
"2014-08-19:12 AM",67.8619
"2014-08-20:12 AM",63.1209
"2014-08-21:12 AM",60.7177
"2014-08-22:12 AM",56.5736
"2014-08-23:12 AM",53.3507
"2014-08-24:12 AM",54.8987
"2014-08-25:12 AM",55.5933
"2014-08-26:12 AM",57.9279
"2014-08-27:12 AM",62.2155
"2014-08-28:12 AM",65.2797
"2014-08-29:12 AM",65.4609
"2014-08-30:12 AM",60.643
"2014-08-31:12 AM",55.0845
"2014-09-01:12 AM",53.8394
"2014-09-02:12 AM",58.2168
"2014-09-03:12 AM",55.3971
"2014-09-04:12 AM",51.4868
"2014-09-05:12 AM",55.5127
"2014-09-06:12 AM",60.2213
"2014-09-07:12 AM",63.5162
"2014-09-08:12 AM",63.4782
"2014-09-09:12 AM",58.8339
"2014-09-10:12 AM",52.4127
"2014-09-11:12 AM",46.8081
"2014-09-12:12 AM",48.2092
"2014-09-13:12 AM",55.2783
"2014-09-14:12 AM",60.2289
"2014-09-15:12 AM",63.2845
"2014-09-16:12 AM",66.7499
"2014-09-17:12 AM",67.9435
"2014-09-18:12 AM",66.0016
"2014-09-19:12 AM",60.8146
"2014-09-20:12 AM",61.8577
"2014-09-21:12 AM",63.4476
"2014-09-22:12 AM",61.2257
"2014-09-23:12 AM",61.756
"2014-09-24:12 AM",66.6959
"2014-09-25:12 AM",63.9307
"2014-09-26:12 AM",57.4198
"2014-09-27:12 AM",53.2368
"2014-09-28:12 AM",53.0418
"2014-09-29:12 AM",49.0008
"2014-09-30:12 AM",47.0516
"2014-10-01:12 AM",43.1042
"2014-10-02:12 AM",44.7402
"2014-10-03:12 AM",46.9668
"2014-10-04:12 AM",50.9684
"2014-10-05:12 AM",54.4383
"2014-10-06:12 AM",56.4247
"2014-10-07:12 AM",57.5458
"2014-10-08:12 AM",56.9313
"2014-10-09:12 AM",54.0586
"2014-10-10:12 AM",51.8585
"2014-10-11:12 AM",50.5029
"2014-10-12:12 AM",44.8948
"2014-10-13:12 AM",45.829
"2014-10-14:12 AM",52.5162
"2014-10-15:12 AM",49.912
"2014-10-16:12 AM",42.5926
"2014-10-17:12 AM",46.2096
"2014-10-18:12 AM",50.6982
"2014-10-19:12 AM",49.9482
"2014-10-20:12 AM",53.8403
"2014-10-21:12 AM",47.2753
"2014-10-22:12 AM",41.4993
"2014-10-23:12 AM",46.2061
"2014-10-24:12 AM",47.2665
"2014-10-25:12 AM",49.8495
"2014-10-26:12 AM",42.7419
"2014-10-27:12 AM",34.8251
"2014-10-28:12 AM",34.786
"2014-10-29:12 AM",42.4042
"2014-10-30:12 AM",44.6018
"2014-10-31:12 AM",49.1421
"2014-11-01:12 AM",44.58
"2014-11-02:12 AM",36.239
"2014-11-03:12 AM",32.7229
"2014-11-04:12 AM",35.3356
"2014-11-05:12 AM",39.6615
"2014-11-06:12 AM",42.8229
"2014-11-07:12 AM",42.9985
"2014-11-08:12 AM",38.7426
"2014-11-09:12 AM",41.823
"2014-11-10:12 AM",33.274
"2014-11-11:12 AM",20.3463
"2014-11-12:12 AM",10.803
"2014-11-13:12 AM",14.2488
"2014-11-14:12 AM",24.0588
"2014-11-15:12 AM",13.3563
"2014-11-16:12 AM",6.8319
"2014-11-17:12 AM",8.856
"2014-11-18:12 AM",14.7153
"2014-11-19:12 AM",20.5414
"2014-11-20:12 AM",25.8571
"2014-11-21:12 AM",28.0728
"2014-11-22:12 AM",32.5701
"2014-11-23:12 AM",27.7277
"2014-11-24:12 AM",26.2152
"2014-11-25:12 AM",32.5989
"2014-11-26:12 AM",36.7687
"2014-11-27:12 AM",39.1298
"2014-11-28:12 AM",39.7648
"2014-11-29:12 AM",35.3016
"2014-11-30:12 AM",20.2449
"2014-12-01:12 AM",22.5232
"2014-12-02:12 AM",27.4021
"2014-12-03:12 AM",28.53
"2014-12-04:12 AM",34.4993
"2014-12-05:12 AM",33.9231
"2014-12-06:12 AM",35.5221
"2014-12-07:12 AM",33.4072
"2014-12-08:12 AM",34.1103
"2014-12-09:12 AM",34.9761
"2014-12-10:12 AM",36.0405
"2014-12-11:12 AM",38.2014
"2014-12-12:12 AM",38.7289
"2014-12-13:12 AM",33.2893
"2014-12-14:12 AM",26.8146
"2014-12-15:12 AM",23.8449
"2014-12-16:12 AM",26.3356
"2014-12-17:12 AM",27.1513
"2014-12-18:12 AM",27.7527
"2014-12-19:12 AM",30.2295
"2014-12-20:12 AM",30.2945
"2014-12-21:12 AM",35.4058
"2014-12-22:12 AM",30.6491
"2014-12-23:12 AM",22.8558
"2014-12-24:12 AM",27.9189
"2014-12-25:12 AM",24.7878
"2014-12-26:12 AM",18.455
"2014-12-27:12 AM",17.299
"2014-12-28:12 AM",22.0874
"2014-12-29:12 AM",14.3812
"2014-12-30:12 AM",1.9099
"2014-12-31:12 AM",1.4506
"2015-01-01:12 AM",5.913
"2015-01-02:12 AM",10.6669
"2015-01-03:12 AM",16.7445
"2015-01-04:12 AM",21.2302
"2015-01-05:12 AM",30.4421
"2015-01-06:12 AM",32.1784
"2015-01-07:12 AM",29.6096
"2015-01-08:12 AM",29.2267
"2015-01-09:12 AM",25.5218
"2015-01-10:12 AM",26.523
"2015-01-11:12 AM",28.2355
"2015-01-12:12 AM",28.045
"2015-01-13:12 AM",25.4628
"2015-01-14:12 AM",19.9108
"2015-01-15:12 AM",20.3904
"2015-01-16:12 AM",27.1798
"2015-01-17:12 AM",25.4174
"2015-01-18:12 AM",33.3264
"2015-01-19:12 AM",29.7892
"2015-01-20:12 AM",22.9379
"2015-01-21:12 AM",17.8097
"2015-01-22:12 AM",18.8454
"2015-01-23:12 AM",23.6331
"2015-01-24:12 AM",27.5279
"2015-01-25:12 AM",32.3989
"2015-01-26:12 AM",32.4309
"2015-01-27:12 AM",33.0418
"2015-01-28:12 AM",32.9454
"2015-01-29:12 AM",30.1723
"2015-01-30:12 AM",28.4922
"2015-01-31:12 AM",26.6473
"2015-02-01:12 AM",26.9913
"2015-02-02:12 AM",30.7818
"2015-02-03:12 AM",34.0961
"2015-02-04:12 AM",33.8171
"2015-02-05:12 AM",36.232
"2015-02-06:12 AM",39.9803
"2015-02-07:12 AM",40.7527
"2015-02-08:12 AM",39.1734
"2015-02-09:12 AM",39.4561
"2015-02-10:12 AM",35.9829
"2015-02-11:12 AM",33.7143
"2015-02-12:12 AM",36.1972
"2015-02-13:12 AM",36.0572
"2015-02-14:12 AM",38.5403
"2015-02-15:12 AM",35.9292
"2015-02-16:12 AM",30.9596
"2015-02-17:12 AM",29.88
"2015-02-18:12 AM",32.5121
"2015-02-19:12 AM",34.9808
"2015-02-20:12 AM",33.3363
"2015-02-21:12 AM",29.0799
"2015-02-22:12 AM",20.1193
"2015-02-23:12 AM",20.8173
"2015-02-24:12 AM",27.3193
"2015-02-25:12 AM",30.7542
"2015-02-26:12 AM",29.4859
"2015-02-27:12 AM",28.2416
"2015-02-28:12 AM",26.2981
"2015-03-01:12 AM",24.1511
"2015-03-02:12 AM",26.8282
"2015-03-03:12 AM",24.4069
"2015-03-04:12 AM",22.2039
"2015-03-05:12 AM",27.7464
"2015-03-06:12 AM",33.4945
"2015-03-07:12 AM",36.7347
"2015-03-08:12 AM",37.1084
"2015-03-09:12 AM",38.1738
"2015-03-10:12 AM",40.838
"2015-03-11:12 AM",43.0313
"2015-03-12:12 AM",42.5125
"2015-03-13:12 AM",42.3705
"2015-03-14:12 AM",45.4521
"2015-03-15:12 AM",48.578
"2015-03-16:12 AM",45.9365
"2015-03-17:12 AM",44.1689
"2015-03-18:12 AM",40.0627
"2015-03-19:12 AM",39.8489
"2015-03-20:12 AM",44.2771
"2015-03-21:12 AM",45.606
"2015-03-22:12 AM",42.073
"2015-03-23:12 AM",39.2466
"2015-03-24:12 AM",33.8333
"2015-03-25:12 AM",33.9487
"2015-03-26:12 AM",40.0228
"2015-03-27:12 AM",47.1015
"2015-03-28:12 AM",45.1033
"2015-03-29:12 AM",41.7763
"2015-03-30:12 AM",46.7308
"2015-03-31:12 AM",47.2219
"2015-04-01:12 AM",34.599
"2015-04-02:12 AM",31.6798
"2015-04-03:12 AM",33.5395
"2015-04-04:12 AM",37.3993
"2015-04-05:12 AM",37.7929
"2015-04-06:12 AM",35.393
"2015-04-07:12 AM",35.2072
"2015-04-08:12 AM",37.6403
"2015-04-09:12 AM",38.7662
"2015-04-10:12 AM",41.6854
"2015-04-11:12 AM",41.8813
"2015-04-12:12 AM",35.8966
"2015-04-13:12 AM",43.1821
"2015-04-14:12 AM",38.0201
"2015-04-15:12 AM",31.3344
"2015-04-16:12 AM",37.2011
"2015-04-17:12 AM",43.8334
"2015-04-18:12 AM",46.2695
"2015-04-19:12 AM",46.0186
"2015-04-20:12 AM",47.4051
"2015-04-21:12 AM",50.0581
"2015-04-22:12 AM",48.7296
"2015-04-23:12 AM",45.5315
"2015-04-24:12 AM",42.0651
"2015-04-25:12 AM",38.1862
"2015-04-26:12 AM",38.0885
"2015-04-27:12 AM",41.8743
"2015-04-28:12 AM",50.1228
"2015-04-29:12 AM",51.9193
"2015-04-30:12 AM",48.1352
"2015-05-01:12 AM",49.8355
"2015-05-02:12 AM",53.1972
"2015-05-03:12 AM",52.4073
"2015-05-04:12 AM",53.9463
"2015-05-05:12 AM",52.1254
"2015-05-06:12 AM",44.4767
"2015-05-07:12 AM",43.8195
"2015-05-08:12 AM",46.9758
"2015-05-09:12 AM",47.3067
"2015-05-10:12 AM",47.5651
"2015-05-11:12 AM",49.8904
"2015-05-12:12 AM",50.1226
"2015-05-13:12 AM",47.7415
"2015-05-14:12 AM",49.0518
"2015-05-15:12 AM",47.1538
"2015-05-16:12 AM",45.2626
"2015-05-17:12 AM",47.5077
"2015-05-18:12 AM",48.2567
"2015-05-19:12 AM",48.5632
"2015-05-20:12 AM",49.449
"2015-05-21:12 AM",52.5049
"2015-05-22:12 AM",52.4611
"2015-05-23:12 AM",51.8034
"2015-05-24:12 AM",51.2262
"2015-05-25:12 AM",51.1162
"2015-05-26:12 AM",51.3624
"2015-05-27:12 AM",50.8296
"2015-05-28:12 AM",52.2626
"2015-05-29:12 AM",55.8792
"2015-05-30:12 AM",58.9255
"2015-05-31:12 AM",62.6691
"2015-06-01:12 AM",61.5004
"2015-06-02:12 AM",53.5438
"2015-06-03:12 AM",52.4521
"2015-06-04:12 AM",53.6709
"2015-06-05:12 AM",56.1891
"2015-06-06:12 AM",57.794
"2015-06-07:12 AM",62.0982
"2015-06-08:12 AM",66.3399
"2015-06-09:12 AM",68.9347
"2015-06-10:12 AM",65.604
"2015-06-11:12 AM",63.4017
"2015-06-12:12 AM",61.6143
"2015-06-13:12 AM",56.1693
"2015-06-14:12 AM",56.3016
"2015-06-15:12 AM",61.2966
"2015-06-16:12 AM",63.4746
"2015-06-17:12 AM",64.6466
"2015-06-18:12 AM",66.5839
"2015-06-19:12 AM",63.6748
"2015-06-20:12 AM",59.8489
"2015-06-21:12 AM",63.172
"2015-06-22:12 AM",61.2316
"2015-06-23:12 AM",64.0445
"2015-06-24:12 AM",66.3672
"2015-06-25:12 AM",68.2128
"2015-06-26:12 AM",71.4895
"2015-06-27:12 AM",74.6224
"2015-06-28:12 AM",79.2813
"2015-06-29:12 AM",77.5753
"2015-06-30:12 AM",74.2194
"2015-07-01:12 AM",74.3313
"2015-07-02:12 AM",73.7281
"2015-07-03:12 AM",74.1463
"2015-07-04:12 AM",74.5506
"2015-07-05:12 AM",70.092
"2015-07-06:12 AM",67.0438
"2015-07-07:12 AM",67.6843
"2015-07-08:12 AM",66.5778
"2015-07-09:12 AM",65.4478
"2015-07-10:12 AM",62.9492
"2015-07-11:12 AM",60.7104
"2015-07-12:12 AM",62.9623
"2015-07-13:12 AM",61.3978
"2015-07-14:12 AM",62.1801
"2015-07-15:12 AM",61.8715
"2015-07-16:12 AM",62.0938
"2015-07-17:12 AM",59.2381
"2015-07-18:12 AM",60.0638
"2015-07-19:12 AM",63.3344
"2015-07-20:12 AM",67.1418
"2015-07-21:12 AM",67.7493
"2015-07-22:12 AM",64.4203
"2015-07-23:12 AM",62.6547
"2015-07-24:12 AM",64.6259
"2015-07-25:12 AM",64.4038
"2015-07-26:12 AM",63.3904
"2015-07-27:12 AM",54.446
"2015-07-28:12 AM",53.5557
"2015-07-29:12 AM",59.74
"2015-07-30:12 AM",66.1635
"2015-07-31:12 AM",70.363
"2015-08-01:12 AM",73.0351
"2015-08-02:12 AM",74.2037
"2015-08-03:12 AM",69.8394
"2015-08-04:12 AM",67.6873
"2015-08-05:12 AM",65.293
"2015-08-06:12 AM",61.4313
"2015-08-07:12 AM",61.1337
"2015-08-08:12 AM",60.2326
"2015-08-09:12 AM",64.3465
"2015-08-10:12 AM",68.9234
"2015-08-11:12 AM",72.2687
"2015-08-12:12 AM",74.493
"2015-08-13:12 AM",74.3954
"2015-08-14:12 AM",75.1739
"2015-08-15:12 AM",65.6463
"2015-08-16:12 AM",62.1612
"2015-08-17:12 AM",62.0879
"2015-08-18:12 AM",62.0379
"2015-08-19:12 AM",64.1584
"2015-08-20:12 AM",66.407
"2015-08-21:12 AM",65.2118
"2015-08-22:12 AM",59.6714
"2015-08-23:12 AM",62.9731
"2015-08-24:12 AM",69.2676
"2015-08-25:12 AM",70.9299
"2015-08-26:12 AM",70.2954
"2015-08-27:12 AM",69.2002
"2015-08-28:12 AM",68.9239
"2015-08-29:12 AM",71.0154
"2015-08-30:12 AM",61.7266
"2015-08-31:12 AM",58.1319
"2015-09-01:12 AM",62.6239
"2015-09-02:12 AM",63.6931
"2015-09-03:12 AM",57.8737
"2015-09-04:12 AM",54.4393
"2015-09-05:12 AM",48.3814
"2015-09-06:12 AM",47.0134
"2015-09-07:12 AM",51.5815
"2015-09-08:12 AM",53.911
"2015-09-09:12 AM",60.6634
"2015-09-10:12 AM",63.7048
"2015-09-11:12 AM",65.9494
"2015-09-12:12 AM",66.9186
"2015-09-13:12 AM",66.8737
"2015-09-14:12 AM",59.1069
"2015-09-15:12 AM",52.6078
"2015-09-16:12 AM",48.0596
"2015-09-17:12 AM",45.6782
"2015-09-18:12 AM",47.3171
"2015-09-19:12 AM",51.1124
"2015-09-20:12 AM",56.4359
"2015-09-21:12 AM",59.5218
"2015-09-22:12 AM",60.2703
"2015-09-23:12 AM",59.8921
"2015-09-24:12 AM",61.3882
"2015-09-25:12 AM",65.6438
"2015-09-26:12 AM",63.8926
"2015-09-27:12 AM",57.4921
"2015-09-28:12 AM",56.4973
"2015-09-29:12 AM",59.0277
"2015-09-30:12 AM",61.245
"2015-10-01:12 AM",60.3907
"2015-10-02:12 AM",54.63
"2015-10-03:12 AM",50.7976
"2015-10-04:12 AM",48.3093
"2015-10-05:12 AM",52.214
"2015-10-06:12 AM",54.8535
"2015-10-07:12 AM",54.7963
"2015-10-08:12 AM",57.0918
"2015-10-09:12 AM",60.0085
"2015-10-10:12 AM",61.5454
"2015-10-11:12 AM",53.9602
"2015-10-12:12 AM",51.8016
"2015-10-13:12 AM",55.0071
"2015-10-14:12 AM",55.7524
"2015-10-15:12 AM",55.3005
"2015-10-16:12 AM",56.2543
"2015-10-17:12 AM",56.9471
"2015-10-18:12 AM",53.7676
"2015-10-19:12 AM",48.729
"2015-10-20:12 AM",46.4684
"2015-10-21:12 AM",44.7237
"2015-10-22:12 AM",44.3685
"2015-10-23:12 AM",41.6763
"2015-10-24:12 AM",44.0605
"2015-10-25:12 AM",46.9751
"2015-10-26:12 AM",43.6028
"2015-10-27:12 AM",40.3518
"2015-10-28:12 AM",40.4087
"2015-10-29:12 AM",40.0093
"2015-10-30:12 AM",37.9386
"2015-10-31:12 AM",45.9851
"2015-11-01:12 AM",45.496
"2015-11-02:12 AM",39.3318
"2015-11-03:12 AM",34.8453
"2015-11-04:12 AM",30.4268
"2015-11-05:12 AM",28.0015
"2015-11-06:12 AM",28.6965
"2015-11-07:12 AM",30.56
"2015-11-08:12 AM",32.6217
"2015-11-09:12 AM",33.9208
"2015-11-10:12 AM",29.6433
"2015-11-11:12 AM",27.4201
"2015-11-12:12 AM",28.0821
"2015-11-13:12 AM",31.4375
"2015-11-14:12 AM",34.9236
"2015-11-15:12 AM",35.2884
"2015-11-16:12 AM",27.2809
"2015-11-17:12 AM",27.2262
"2015-11-18:12 AM",30.8061
"2015-11-19:12 AM",28.3881
"2015-11-20:12 AM",26.4034
"2015-11-21:12 AM",20.3992
"2015-11-22:12 AM",23.6327
"2015-11-23:12 AM",27.7077
"2015-11-24:12 AM",30.8352
"2015-11-25:12 AM",24.8677
"2015-11-26:12 AM",16.8143
"2015-11-27:12 AM",12.2427
"2015-11-28:12 AM",11.5324
"2015-11-29:12 AM",9.7534
"2015-11-30:12 AM",10.5498
"2015-12-01:12 AM",10.8331
"2015-12-02:12 AM",18.9309
"2015-12-03:12 AM",25.0646
"2015-12-04:12 AM",30.0981
"2015-12-05:12 AM",25.5225
"2015-12-06:12 AM",28.0769
"2015-12-07:12 AM",32.9554
"2015-12-08:12 AM",38.237
"2015-12-09:12 AM",38.0205
"2015-12-10:12 AM",31.782
"2015-12-11:12 AM",27.8969
"2015-12-12:12 AM",25.8865
"2015-12-13:12 AM",29.363
"2015-12-14:12 AM",26.0505
"2015-12-15:12 AM",22.8101
"2015-12-16:12 AM",20.0743
"2015-12-17:12 AM",15.5665
"2015-12-18:12 AM",28.294
"2015-12-19:12 AM",30.34
"2015-12-20:12 AM",23.6102
"2015-12-21:12 AM",26.4209
"2015-12-22:12 AM",24.7843
"2015-12-23:12 AM",20.5412
"2015-12-24:12 AM",19.2925
"2015-12-25:12 AM",12.8919
"2015-12-26:12 AM",8.541
"2015-12-27:12 AM",9.2125
"2015-12-28:12 AM",13.75
"2015-12-29:12 AM",14.5593
"2015-12-30:12 AM",9.0455
"2015-12-31:12 AM",1.5841
"2016-01-01:12 AM",4.3419
"2016-01-02:12 AM",6.4922
"2016-01-03:12 AM",17.7159
"2016-01-04:12 AM",24.1983
"2016-01-05:12 AM",28.6212
"2016-01-06:12 AM",28.9524
"2016-01-07:12 AM",27.8629
"2016-01-08:12 AM",25.5317
"2016-01-09:12 AM",22.7694
"2016-01-10:12 AM",16.448
"2016-01-11:12 AM",14.2763
"2016-01-12:12 AM",20.5419
"2016-01-13:12 AM",25.4959
"2016-01-14:12 AM",24.8392
"2016-01-15:12 AM",21.169
"2016-01-16:12 AM",23.7787
"2016-01-17:12 AM",27.7214
"2016-01-18:12 AM",30.9812
"2016-01-19:12 AM",26.7438
"2016-01-20:12 AM",27.9023
"2016-01-21:12 AM",25.2543
"2016-01-22:12 AM",28.1088
"2016-01-23:12 AM",29.0095
"2016-01-24:12 AM",28.4247
"2016-01-25:12 AM",21.0816
"2016-01-26:12 AM",22.2924
"2016-01-27:12 AM",24.7951
"2016-01-28:12 AM",26.5136
"2016-01-29:12 AM",28.8259
"2016-01-30:12 AM",26.4405
"2016-01-31:12 AM",18.1819
"2016-02-01:12 AM",16.2401
"2016-02-02:12 AM",15.0175
"2016-02-03:12 AM",15.3086
"2016-02-04:12 AM",22.4355
"2016-02-05:12 AM",25.2165
"2016-02-06:12 AM",27.9037
"2016-02-07:12 AM",27.4044
"2016-02-08:12 AM",28.3095
"2016-02-09:12 AM",28.3856
"2016-02-10:12 AM",28.6657
"2016-02-11:12 AM",29.6463
"2016-02-12:12 AM",33.1248
"2016-02-13:12 AM",31.6773
"2016-02-14:12 AM",32.4615
"2016-02-15:12 AM",36.9181
"2016-02-16:12 AM",37.5071
"2016-02-17:12 AM",37.1161
"2016-02-18:12 AM",36.1222
"2016-02-19:12 AM",33.661
"2016-02-20:12 AM",30.2859
"2016-02-21:12 AM",28.639
"2016-02-22:12 AM",29.0721
"2016-02-23:12 AM",24.3325
"2016-02-24:12 AM",27.4465
"2016-02-25:12 AM",30.5127
"2016-02-26:12 AM",33.1772
"2016-02-27:12 AM",36.6818
"2016-02-28:12 AM",34.3686
"2016-02-29:12 AM",32.9014
"2016-03-01:12 AM",33.6313
"2016-03-02:12 AM",36.3675
"2016-03-03:12 AM",36.8746
"2016-03-04:12 AM",37.0965
"2016-03-05:12 AM",40.9023
"2016-03-06:12 AM",39.0375
"2016-03-07:12 AM",32.8064
"2016-03-08:12 AM",32.6784
"2016-03-09:12 AM",32.592
"2016-03-10:12 AM",39.101
"2016-03-11:12 AM",40.5381
"2016-03-12:12 AM",39.6964
"2016-03-13:12 AM",36.2136
"2016-03-14:12 AM",33.1344
"2016-03-15:12 AM",28.06
"2016-03-16:12 AM",29.1949
"2016-03-17:12 AM",29.1722
"2016-03-18:12 AM",26.7031
"2016-03-19:12 AM",31.5095
"2016-03-20:12 AM",38.6141
"2016-03-21:12 AM",41.461
"2016-03-22:12 AM",34.0653
"2016-03-23:12 AM",33.4877
"2016-03-24:12 AM",33.5552
"2016-03-25:12 AM",30.6212
"2016-03-26:12 AM",29.5108
"2016-03-27:12 AM",31.8015
"2016-03-28:12 AM",30.2889
"2016-03-29:12 AM",31.7682
"2016-03-30:12 AM",36.0171
"2016-03-31:12 AM",38.79
"2016-04-01:12 AM",40.5205
"2016-04-02:12 AM",44.0038
"2016-04-03:12 AM",47.4672
"2016-04-04:12 AM",43.173
"2016-04-05:12 AM",35.8198
"2016-04-06:12 AM",41.7024
"2016-04-07:12 AM",47.7514
"2016-04-08:12 AM",52.6678
"2016-04-09:12 AM",52.4901
"2016-04-10:12 AM",49.5628
"2016-04-11:12 AM",48.745
"2016-04-12:12 AM",47.957
"2016-04-13:12 AM",44.5224
"2016-04-14:12 AM",39.7355
"2016-04-15:12 AM",35.2719
"2016-04-16:12 AM",38.9655
"2016-04-17:12 AM",42.8209
"2016-04-18:12 AM",45.1596
"2016-04-19:12 AM",49.4307
"2016-04-20:12 AM",53.7787
"2016-04-21:12 AM",57.6986
"2016-04-22:12 AM",55.8545
"2016-04-23:12 AM",45.5086
"2016-04-24:12 AM",42.719
"2016-04-25:12 AM",40.3077
"2016-04-26:12 AM",40.7721
"2016-04-27:12 AM",41.4981
"2016-04-28:12 AM",41.6257
"2016-04-29:12 AM",41.4376
"2016-04-30:12 AM",41.5589
"2016-05-01:12 AM",44.8889
"2016-05-02:12 AM",49.0725
"2016-05-03:12 AM",52.9741
"2016-05-04:12 AM",56.674
"2016-05-05:12 AM",59.2165
"2016-05-06:12 AM",55.7076
"2016-05-07:12 AM",52.756
"2016-05-08:12 AM",51.9955
"2016-05-09:12 AM",44.1941
"2016-05-10:12 AM",40.5462
"2016-05-11:12 AM",43.891
"2016-05-12:12 AM",51.453
"2016-05-13:12 AM",56.9088
"2016-05-14:12 AM",56.6127
"2016-05-15:12 AM",49.3952
"2016-05-16:12 AM",45.3481
"2016-05-17:12 AM",50.0225
"2016-05-18:12 AM",54.79
"2016-05-19:12 AM",50.1607
"2016-05-20:12 AM",43.7378
"2016-05-21:12 AM",43.8219
"2016-05-22:12 AM",41.5114
"2016-05-23:12 AM",43.7835
