"DateTime","(deg F) Mean Temperature (CFSR) at Nebraska, 2010-01-01 to 2019-03-14"
"2014-04-05:12 AM",45.5841
"2014-04-06:12 AM",50.4626
"2014-04-07:12 AM",46.8174
"2014-04-08:12 AM",48.5015
"2014-04-09:12 AM",59.7733
"2014-04-10:12 AM",57.704
"2014-04-11:12 AM",58.1693
"2014-04-12:12 AM",63.6683
"2014-04-13:12 AM",40.5923
"2014-04-14:12 AM",31.8641
"2014-04-15:12 AM",40.0253
"2014-04-16:12 AM",47.1861
"2014-04-17:12 AM",41.2817
"2014-04-18:12 AM",54.6013
"2014-04-19:12 AM",59.3742
"2014-04-20:12 AM",63.0698
"2014-04-21:12 AM",60.3961
"2014-04-22:12 AM",58.0113
"2014-04-23:12 AM",63.6296
"2014-04-24:12 AM",57.4221
"2014-04-25:12 AM",60.6866
"2014-04-26:12 AM",65.2744
"2014-04-27:12 AM",61.925
"2014-04-28:12 AM",45.8659
"2014-04-29:12 AM",38.4008
"2014-04-30:12 AM",40.5527
"2014-05-01:12 AM",44.5365
"2014-05-02:12 AM",53.0276
"2014-05-03:12 AM",59.2311
"2014-05-04:12 AM",58.8907
"2014-05-05:12 AM",60.0044
"2014-05-06:12 AM",61.7191
"2014-05-07:12 AM",63.7252
"2014-05-08:12 AM",52.448
"2014-05-09:12 AM",52.6318
"2014-05-10:12 AM",61.8292
"2014-05-11:12 AM",51.0409
"2014-05-12:12 AM",40.9233
"2014-05-13:12 AM",46.1313
"2014-05-14:12 AM",49.5684
"2014-05-15:12 AM",47.6848
"2014-05-16:12 AM",45.4604
"2014-05-17:12 AM",49.33
"2014-05-18:12 AM",58.5118
"2014-05-19:12 AM",68.646
"2014-05-20:12 AM",67.2103
"2014-05-21:12 AM",65.0124
"2014-05-22:12 AM",64.6005
"2014-05-23:12 AM",65.0008
"2014-05-24:12 AM",65.2104
"2014-05-25:12 AM",67.9618
"2014-05-26:12 AM",70.4028
"2014-05-27:12 AM",73.0632
"2014-05-28:12 AM",75.8683
"2014-05-29:12 AM",76.2472
"2014-05-30:12 AM",74.4435
"2014-05-31:12 AM",72.5268
"2014-06-01:12 AM",71.1315
"2014-06-02:12 AM",67.4204
"2014-06-03:12 AM",72.336
"2014-06-04:12 AM",68.8746
"2014-06-05:12 AM",68.9439
"2014-06-06:12 AM",67.7196
"2014-06-07:12 AM",58.2402
"2014-06-08:12 AM",57.3341
"2014-06-09:12 AM",56.9928
"2014-06-10:12 AM",63.6946
"2014-06-11:12 AM",67.0082
"2014-06-12:12 AM",61.2469
"2014-06-13:12 AM",64.4086
"2014-06-14:12 AM",70.529
"2014-06-15:12 AM",66.7416
"2014-06-16:12 AM",74.5669
"2014-06-17:12 AM",78.9913
"2014-06-18:12 AM",78.3628
"2014-06-19:12 AM",71.5921
"2014-06-20:12 AM",74.9262
"2014-06-21:12 AM",74.6035
"2014-06-22:12 AM",71.2393
"2014-06-23:12 AM",68.3818
"2014-06-24:12 AM",67.9368
"2014-06-25:12 AM",71.0541
"2014-06-26:12 AM",75.0313
"2014-06-27:12 AM",74.3686
"2014-06-28:12 AM",72.739
"2014-06-29:12 AM",74.9608
"2014-06-30:12 AM",73.6498
"2014-07-01:12 AM",66.2558
"2014-07-02:12 AM",64.2186
"2014-07-03:12 AM",69.2461
"2014-07-04:12 AM",75.9888
"2014-07-05:12 AM",80.6436
"2014-07-06:12 AM",81.3477
"2014-07-07:12 AM",77.0396
"2014-07-08:12 AM",71.573
"2014-07-09:12 AM",71.0332
"2014-07-10:12 AM",74.6982
"2014-07-11:12 AM",79.8121
"2014-07-12:12 AM",76.1328
"2014-07-13:12 AM",75.286
"2014-07-14:12 AM",69.6999
"2014-07-15:12 AM",62.4472
"2014-07-16:12 AM",62.3241
"2014-07-17:12 AM",65.4516
"2014-07-18:12 AM",69.4029
"2014-07-19:12 AM",76.1175
"2014-07-20:12 AM",82.4234
"2014-07-21:12 AM",88.6815
"2014-07-22:12 AM",85.127
"2014-07-23:12 AM",78.0816
"2014-07-24:12 AM",81.2723
"2014-07-25:12 AM",84.1356
"2014-07-26:12 AM",82.0819
"2014-07-27:12 AM",74.5435
"2014-07-28:12 AM",70.0558
"2014-07-29:12 AM",68.8219
"2014-07-30:12 AM",69.4119
"2014-07-31:12 AM",72.3045
"2014-08-01:12 AM",74.1945
"2014-08-02:12 AM",76.3309
"2014-08-03:12 AM",78.5574
"2014-08-04:12 AM",75.8691
"2014-08-05:12 AM",76.6812
"2014-08-06:12 AM",71.629
"2014-08-07:12 AM",71.4324
"2014-08-08:12 AM",73.5033
"2014-08-09:12 AM",74.7802
"2014-08-10:12 AM",70.7585
"2014-08-11:12 AM",68.7162
"2014-08-12:12 AM",69.8776
"2014-08-13:12 AM",73.5418
"2014-08-14:12 AM",77.8386
"2014-08-15:12 AM",75.2104
"2014-08-16:12 AM",76.2867
"2014-08-17:12 AM",79.1031
"2014-08-18:12 AM",77.729
"2014-08-19:12 AM",78.102
"2014-08-20:12 AM",81.5837
"2014-08-21:12 AM",81.7453
"2014-08-22:12 AM",75.4065
"2014-08-23:12 AM",75.1122
"2014-08-24:12 AM",74.3245
"2014-08-25:12 AM",68.661
"2014-08-26:12 AM",68.8674
"2014-08-27:12 AM",68.5566
"2014-08-28:12 AM",69.2879
"2014-08-29:12 AM",70.4804
"2014-08-30:12 AM",70.9365
"2014-08-31:12 AM",72.2874
"2014-09-01:12 AM",65.5729
"2014-09-02:12 AM",67.5021
"2014-09-03:12 AM",77.9047
"2014-09-04:12 AM",74.9505
"2014-09-05:12 AM",59.2421
"2014-09-06:12 AM",60.494
"2014-09-07:12 AM",66.0414
"2014-09-08:12 AM",73.2783
"2014-09-09:12 AM",71.3795
"2014-09-10:12 AM",54.9385
"2014-09-11:12 AM",45.8433
"2014-09-12:12 AM",42.7728
"2014-09-13:12 AM",47.7288
"2014-09-14:12 AM",55.6353
"2014-09-15:12 AM",56.2703
"2014-09-16:12 AM",59.7718
"2014-09-17:12 AM",68.0697
"2014-09-18:12 AM",68.9274
"2014-09-19:12 AM",74.0028
"2014-09-20:12 AM",72.8744
"2014-09-21:12 AM",62.7969
"2014-09-22:12 AM",61.4345
"2014-09-23:12 AM",63.3769
"2014-09-24:12 AM",67.6247
"2014-09-25:12 AM",71.3478
"2014-09-26:12 AM",72.3825
"2014-09-27:12 AM",70.6253
"2014-09-28:12 AM",69.3736
"2014-09-29:12 AM",67.1455
"2014-09-30:12 AM",63.8433
"2014-10-01:12 AM",61.4359
"2014-10-02:12 AM",55.1757
"2014-10-03:12 AM",45.032
"2014-10-04:12 AM",46.3352
"2014-10-05:12 AM",56.2312
"2014-10-06:12 AM",58.7822
"2014-10-07:12 AM",62.1745
"2014-10-08:12 AM",58.5162
"2014-10-09:12 AM",53.3581
"2014-10-10:12 AM",48.951
"2014-10-11:12 AM",50.0293
"2014-10-12:12 AM",52.7551
"2014-10-13:12 AM",50.8813
"2014-10-14:12 AM",52.2342
"2014-10-15:12 AM",56.8855
"2014-10-16:12 AM",61.0009
"2014-10-17:12 AM",53.4607
"2014-10-18:12 AM",48.9578
"2014-10-19:12 AM",56.6065
"2014-10-20:12 AM",58.048
"2014-10-21:12 AM",61.0419
"2014-10-22:12 AM",62.1068
"2014-10-23:12 AM",57.8658
"2014-10-24:12 AM",64.0855
"2014-10-25:12 AM",60.9213
"2014-10-26:12 AM",61.9939
"2014-10-27:12 AM",56.2078
"2014-10-28:12 AM",45.703
"2014-10-29:12 AM",45.8139
"2014-10-30:12 AM",50.8683
"2014-10-31:12 AM",37.18
"2014-11-01:12 AM",40.9368
"2014-11-02:12 AM",53.6666
"2014-11-03:12 AM",51.0409
"2014-11-04:12 AM",44.2504
"2014-11-05:12 AM",50.8498
"2014-11-06:12 AM",46.402
"2014-11-07:12 AM",53.0994
"2014-11-08:12 AM",46.5512
"2014-11-09:12 AM",51.8378
"2014-11-10:12 AM",40.4352
"2014-11-11:12 AM",16.4593
"2014-11-12:12 AM",9.5695
"2014-11-13:12 AM",10.3341
"2014-11-14:12 AM",15.226
"2014-11-15:12 AM",18.1249
"2014-11-16:12 AM",14.382
"2014-11-17:12 AM",14.0441
"2014-11-18:12 AM",21.5325
"2014-11-19:12 AM",28.5402
"2014-11-20:12 AM",24.253
"2014-11-21:12 AM",31.7647
"2014-11-22:12 AM",43.1694
"2014-11-23:12 AM",42.6321
"2014-11-24:12 AM",33.3727
"2014-11-25:12 AM",33.6164
"2014-11-26:12 AM",30.682
"2014-11-27:12 AM",29.7205
"2014-11-28:12 AM",44.7123
"2014-11-29:12 AM",52.9288
"2014-11-30:12 AM",25.0349
"2014-12-01:12 AM",19.3959
"2014-12-02:12 AM",31.9802
"2014-12-03:12 AM",31.1864
"2014-12-04:12 AM",35.4666
"2014-12-05:12 AM",40.4924
"2014-12-06:12 AM",35.8169
"2014-12-07:12 AM",39.4131
"2014-12-08:12 AM",40.9509
"2014-12-09:12 AM",33.8842
"2014-12-10:12 AM",34.453
"2014-12-11:12 AM",38.0043
"2014-12-12:12 AM",42.9908
"2014-12-13:12 AM",46.4236
"2014-12-14:12 AM",47.9401
"2014-12-15:12 AM",31.5815
"2014-12-16:12 AM",20.2105
"2014-12-17:12 AM",21.7524
"2014-12-18:12 AM",25.2747
"2014-12-19:12 AM",28.4734
"2014-12-20:12 AM",30.4155
"2014-12-21:12 AM",35.6706
"2014-12-22:12 AM",37.146
"2014-12-23:12 AM",30.6261
"2014-12-24:12 AM",28.4295
"2014-12-25:12 AM",31.8855
"2014-12-26:12 AM",24.3084
"2014-12-27:12 AM",18.4878
"2014-12-28:12 AM",20.17
"2014-12-29:12 AM",14.9763
"2014-12-30:12 AM",0.205
"2014-12-31:12 AM",5.2117
"2015-01-01:12 AM",17.802
"2015-01-02:12 AM",21.9094
"2015-01-03:12 AM",21.5069
"2015-01-04:12 AM",2.0914
"2015-01-05:12 AM",14.0292
"2015-01-06:12 AM",17.956
"2015-01-07:12 AM",5.6881
"2015-01-08:12 AM",22.2253
"2015-01-09:12 AM",10.1764
"2015-01-10:12 AM",21.3651
"2015-01-11:12 AM",22.4978
"2015-01-12:12 AM",12.191
"2015-01-13:12 AM",13.5201
"2015-01-14:12 AM",23.0527
"2015-01-15:12 AM",29.4588
"2015-01-16:12 AM",35.7021
"2015-01-17:12 AM",38.2429
"2015-01-18:12 AM",37.0256
"2015-01-19:12 AM",40.5644
"2015-01-20:12 AM",36.0941
"2015-01-21:12 AM",32.0713
"2015-01-22:12 AM",28.3867
"2015-01-23:12 AM",32.9432
"2015-01-24:12 AM",39.2866
"2015-01-25:12 AM",38.4636
"2015-01-26:12 AM",44.5098
"2015-01-27:12 AM",47.2645
"2015-01-28:12 AM",49.5043
"2015-01-29:12 AM",37.0157
"2015-01-30:12 AM",34.2766
"2015-01-31:12 AM",34.0633
"2015-02-01:12 AM",16.3432
"2015-02-02:12 AM",16.3684
"2015-02-03:12 AM",32.0875
"2015-02-04:12 AM",20.0136
"2015-02-05:12 AM",22.5352
"2015-02-06:12 AM",40.4179
"2015-02-07:12 AM",48.7994
"2015-02-08:12 AM",50.0281
"2015-02-09:12 AM",44.4929
"2015-02-10:12 AM",46.0596
"2015-02-11:12 AM",36.4051
"2015-02-12:12 AM",26.6322
"2015-02-13:12 AM",38.2285
"2015-02-14:12 AM",33.076
"2015-02-15:12 AM",24.0037
"2015-02-16:12 AM",28.4956
"2015-02-17:12 AM",25.8802
"2015-02-18:12 AM",18.8706
"2015-02-19:12 AM",23.6872
"2015-02-20:12 AM",32.7686
"2015-02-21:12 AM",31.3624
"2015-02-22:12 AM",17.483
"2015-02-23:12 AM",15.436
"2015-02-24:12 AM",29.7594
"2015-02-25:12 AM",32.0664
"2015-02-26:12 AM",14.2387
"2015-02-27:12 AM",11.6233
"2015-02-28:12 AM",17.4133
"2015-03-01:12 AM",23.7427
"2015-03-02:12 AM",29.2228
"2015-03-03:12 AM",27.4667
"2015-03-04:12 AM",19.4266
"2015-03-05:12 AM",22.2705
"2015-03-06:12 AM",38.127
"2015-03-07:12 AM",44.4513
"2015-03-08:12 AM",43.7562
"2015-03-09:12 AM",44.8551
"2015-03-10:12 AM",49.9968
"2015-03-11:12 AM",52.4178
"2015-03-12:12 AM",57.481
"2015-03-13:12 AM",56.6393
"2015-03-14:12 AM",51.5205
"2015-03-15:12 AM",61.0554
"2015-03-16:12 AM",65.3522
"2015-03-17:12 AM",41.2482
"2015-03-18:12 AM",42.6297
"2015-03-19:12 AM",46.4371
"2015-03-20:12 AM",52.2124
"2015-03-21:12 AM",55.2695
"2015-03-22:12 AM",55.0593
"2015-03-23:12 AM",45.1125
"2015-03-24:12 AM",46.9665
"2015-03-25:12 AM",43.857
"2015-03-26:12 AM",40.4143
"2015-03-27:12 AM",42.116
"2015-03-28:12 AM",51.9805
"2015-03-29:12 AM",55.1242
"2015-03-30:12 AM",57.2727
"2015-03-31:12 AM",60.854
"2015-04-01:12 AM",65.4481
"2015-04-02:12 AM",49.4328
"2015-04-03:12 AM",41.0554
"2015-04-04:12 AM",48.3307
"2015-04-05:12 AM",56.1645
"2015-04-06:12 AM",51.6132
"2015-04-07:12 AM",46.3015
"2015-04-08:12 AM",44.1273
"2015-04-09:12 AM",41.0785
"2015-04-10:12 AM",48.6459
"2015-04-11:12 AM",57.1595
"2015-04-12:12 AM",59.8748
"2015-04-13:12 AM",53.1979
"2015-04-14:12 AM",57.0441
"2015-04-15:12 AM",55.5694
"2015-04-16:12 AM",53.1414
"2015-04-17:12 AM",55.3543
"2015-04-18:12 AM",56.5113
"2015-04-19:12 AM",49.1675
"2015-04-20:12 AM",44.8817
"2015-04-21:12 AM",49.6053
"2015-04-22:12 AM",46.5616
"2015-04-23:12 AM",50.3299
"2015-04-24:12 AM",58.7701
"2015-04-25:12 AM",56.2233
"2015-04-26:12 AM",49.7617
"2015-04-27:12 AM",51.638
"2015-04-28:12 AM",53.3523
"2015-04-29:12 AM",56.637
"2015-04-30:12 AM",60.2532
"2015-05-01:12 AM",61.4188
"2015-05-02:12 AM",67.3389
"2015-05-03:12 AM",68.9234
"2015-05-04:12 AM",58.221
"2015-05-05:12 AM",57.168
"2015-05-06:12 AM",59.72
"2015-05-07:12 AM",57.8419
"2015-05-08:12 AM",53.0857
"2015-05-09:12 AM",49.982
"2015-05-10:12 AM",45.0432
"2015-05-11:12 AM",42.4697
"2015-05-12:12 AM",51.7926
"2015-05-13:12 AM",59.1723
"2015-05-14:12 AM",60.411
"2015-05-15:12 AM",62.6149
"2015-05-16:12 AM",64.0857
"2015-05-17:12 AM",60.8086
"2015-05-18:12 AM",51.5725
"2015-05-19:12 AM",43.1361
"2015-05-20:12 AM",42.4807
"2015-05-21:12 AM",49.8904
"2015-05-22:12 AM",50.6219
"2015-05-23:12 AM",53.2168
"2015-05-24:12 AM",58.7707
"2015-05-25:12 AM",59.6419
"2015-05-26:12 AM",59.4982
"2015-05-27:12 AM",64.1883
"2015-05-28:12 AM",66.3139
"2015-05-29:12 AM",59.6003
"2015-05-30:12 AM",52.7961
"2015-05-31:12 AM",57.6682
"2015-06-01:12 AM",64.2929
"2015-06-02:12 AM",68.2192
"2015-06-03:12 AM",69.9105
"2015-06-04:12 AM",68.5326
"2015-06-05:12 AM",67.5219
"2015-06-06:12 AM",72.1387
"2015-06-07:12 AM",70.7731
"2015-06-08:12 AM",72.1179
"2015-06-09:12 AM",78.3387
"2015-06-10:12 AM",75.4867
"2015-06-11:12 AM",63.0784
"2015-06-12:12 AM",62.6171
"2015-06-13:12 AM",67.5205
"2015-06-14:12 AM",70.3967
"2015-06-15:12 AM",67.3921
"2015-06-16:12 AM",66.668
"2015-06-17:12 AM",70.2142
"2015-06-18:12 AM",68.5044
"2015-06-19:12 AM",70.7441
"2015-06-20:12 AM",77.043
"2015-06-21:12 AM",74.3074
"2015-06-22:12 AM",76.7295
"2015-06-23:12 AM",68.657
"2015-06-24:12 AM",72.8011
"2015-06-25:12 AM",72.1825
"2015-06-26:12 AM",69.3702
"2015-06-27:12 AM",72.153
"2015-06-28:12 AM",75.668
"2015-06-29:12 AM",75.3013
"2015-06-30:12 AM",78.4832
"2015-07-01:12 AM",76.6697
"2015-07-02:12 AM",72.6273
"2015-07-03:12 AM",70.9556
"2015-07-04:12 AM",73.9328
"2015-07-05:12 AM",78.8443
"2015-07-06:12 AM",70.1886
"2015-07-07:12 AM",64.438
"2015-07-08:12 AM",61.7328
"2015-07-09:12 AM",67.1835
"2015-07-10:12 AM",71.0614
"2015-07-11:12 AM",78.0786
"2015-07-12:12 AM",82.4837
"2015-07-13:12 AM",82.6543
"2015-07-14:12 AM",80.8257
"2015-07-15:12 AM",74.858
"2015-07-16:12 AM",77.6093
"2015-07-17:12 AM",79.9036
"2015-07-18:12 AM",76.7125
"2015-07-19:12 AM",75.2934
"2015-07-20:12 AM",76.0537
"2015-07-21:12 AM",71.8243
"2015-07-22:12 AM",72.408
"2015-07-23:12 AM",78.9172
"2015-07-24:12 AM",83.4431
"2015-07-25:12 AM",77.7666
"2015-07-26:12 AM",81.4537
"2015-07-27:12 AM",81.2806
"2015-07-28:12 AM",76.7876
"2015-07-29:12 AM",70.8373
"2015-07-30:12 AM",74.6276
"2015-07-31:12 AM",79.2082
"2015-08-01:12 AM",78.701
"2015-08-02:12 AM",81.7061
"2015-08-03:12 AM",74.9768
"2015-08-04:12 AM",72.2698
"2015-08-05:12 AM",73.2114
"2015-08-06:12 AM",75.0126
"2015-08-07:12 AM",75.3852
"2015-08-08:12 AM",73.7397
"2015-08-09:12 AM",76.7984
"2015-08-10:12 AM",73.3788
"2015-08-11:12 AM",72.7612
"2015-08-12:12 AM",76.0802
"2015-08-13:12 AM",78.2546
"2015-08-14:12 AM",78.3856
"2015-08-15:12 AM",80.76
"2015-08-16:12 AM",74.7777
"2015-08-17:12 AM",63.2448
"2015-08-18:12 AM",60.2928
"2015-08-19:12 AM",60.1686
"2015-08-20:12 AM",66.6991
"2015-08-21:12 AM",74.0772
"2015-08-22:12 AM",73.6714
"2015-08-23:12 AM",61.8966
"2015-08-24:12 AM",65.2966
"2015-08-25:12 AM",69.7505
"2015-08-26:12 AM",75.4815
"2015-08-27:12 AM",75.3406
"2015-08-28:12 AM",72.0563
"2015-08-29:12 AM",72.8388
"2015-08-30:12 AM",76.3992
"2015-08-31:12 AM",75.7294
"2015-09-01:12 AM",76.4357
"2015-09-02:12 AM",81.4957
"2015-09-03:12 AM",82.2328
"2015-09-04:12 AM",79.7385
"2015-09-05:12 AM",80.479
"2015-09-06:12 AM",76.6161
"2015-09-07:12 AM",70.0653
"2015-09-08:12 AM",69.2341
"2015-09-09:12 AM",69.5786
"2015-09-10:12 AM",65.7631
"2015-09-11:12 AM",58.8436
"2015-09-12:12 AM",61.1641
"2015-09-13:12 AM",68.2263
"2015-09-14:12 AM",76.2382
"2015-09-15:12 AM",78.3061
"2015-09-16:12 AM",76.3776
"2015-09-17:12 AM",72.394
"2015-09-18:12 AM",59.8485
"2015-09-19:12 AM",56.0395
"2015-09-20:12 AM",64.6135
"2015-09-21:12 AM",70.1573
"2015-09-22:12 AM",71.1858
"2015-09-23:12 AM",67.4928
"2015-09-24:12 AM",65.2593
"2015-09-25:12 AM",63.8505
"2015-09-26:12 AM",65.1987
"2015-09-27:12 AM",69.1948
"2015-09-28:12 AM",67.3646
"2015-09-29:12 AM",60.2233
"2015-09-30:12 AM",57.963
"2015-10-01:12 AM",57.69
"2015-10-02:12 AM",53.9211
"2015-10-03:12 AM",49.5469
"2015-10-04:12 AM",50.443
"2015-10-05:12 AM",55.1658
"2015-10-06:12 AM",58.7408
"2015-10-07:12 AM",62.2704
"2015-10-08:12 AM",61.5344
"2015-10-09:12 AM",54.4757
"2015-10-10:12 AM",62.9686
"2015-10-11:12 AM",72.1083
"2015-10-12:12 AM",61.4471
"2015-10-13:12 AM",60.6288
"2015-10-14:12 AM",59.4635
"2015-10-15:12 AM",57.2367
"2015-10-16:12 AM",48.3251
"2015-10-17:12 AM",51.1338
"2015-10-18:12 AM",57.6232
"2015-10-19:12 AM",68.4698
"2015-10-20:12 AM",66.1755
"2015-10-21:12 AM",57.0159
"2015-10-22:12 AM",50.3557
"2015-10-23:12 AM",54.2896
"2015-10-24:12 AM",48.8102
"2015-10-25:12 AM",51.5541
"2015-10-26:12 AM",51.733
"2015-10-27:12 AM",49.6182
"2015-10-28:12 AM",45.8233
"2015-10-29:12 AM",38.7711
"2015-10-30:12 AM",42.872
"2015-10-31:12 AM",49.1203
"2015-11-01:12 AM",57.7618
"2015-11-02:12 AM",59.6118
"2015-11-03:12 AM",58.7037
"2015-11-04:12 AM",59.8849
"2015-11-05:12 AM",49.2283
"2015-11-06:12 AM",41.1404
"2015-11-07:12 AM",41.0414
"2015-11-08:12 AM",46.3375
"2015-11-09:12 AM",48.1982
"2015-11-10:12 AM",49.6339
"2015-11-11:12 AM",40.4098
"2015-11-12:12 AM",39.5031
"2015-11-13:12 AM",40.863
"2015-11-14:12 AM",48.2014
"2015-11-15:12 AM",49.4715
"2015-11-16:12 AM",51.6362
"2015-11-17:12 AM",42.6825
"2015-11-18:12 AM",37.9474
"2015-11-19:12 AM",34.1364
"2015-11-20:12 AM",33.0795
"2015-11-21:12 AM",25.4012
"2015-11-22:12 AM",32.4333
"2015-11-23:12 AM",38.9586
"2015-11-24:12 AM",41.3188
"2015-11-25:12 AM",40.3914
"2015-11-26:12 AM",27.2062
"2015-11-27:12 AM",20.7462
"2015-11-28:12 AM",22.8411
"2015-11-29:12 AM",25.6723
"2015-11-30:12 AM",26.2812
"2015-12-01:12 AM",27.9306
"2015-12-02:12 AM",30.6442
"2015-12-03:12 AM",31.7136
"2015-12-04:12 AM",36.8544
"2015-12-05:12 AM",40.3304
"2015-12-06:12 AM",37.9846
"2015-12-07:12 AM",42.8596
"2015-12-08:12 AM",47.8177
"2015-12-09:12 AM",49.6123
"2015-12-10:12 AM",50.4793
"2015-12-11:12 AM",44.4576
"2015-12-12:12 AM",35.451
"2015-12-13:12 AM",32.689
"2015-12-14:12 AM",31.3201
"2015-12-15:12 AM",28.8406
"2015-12-16:12 AM",26.2382
"2015-12-17:12 AM",20.3844
"2015-12-18:12 AM",21.2367
"2015-12-19:12 AM",30.2506
"2015-12-20:12 AM",35.8434
"2015-12-21:12 AM",29.7577
"2015-12-22:12 AM",34.4941
"2015-12-23:12 AM",32.8822
"2015-12-24:12 AM",28.8439
"2015-12-25:12 AM",26.967
"2015-12-26:12 AM",24.0071
"2015-12-27:12 AM",15.3667
"2015-12-28:12 AM",14.5969
"2015-12-29:12 AM",15.6972
"2015-12-30:12 AM",15.791
"2015-12-31:12 AM",17.9161
"2016-01-01:12 AM",21.3991
"2016-01-02:12 AM",25.9686
"2016-01-03:12 AM",24.4317
"2016-01-04:12 AM",23.5027
"2016-01-05:12 AM",27.7893
"2016-01-06:12 AM",31.1592
"2016-01-07:12 AM",29.84
"2016-01-08:12 AM",25.7441
"2016-01-09:12 AM",14.9241
"2016-01-10:12 AM",14.4126
"2016-01-11:12 AM",26.2272
"2016-01-12:12 AM",23.8086
"2016-01-13:12 AM",31.827
"2016-01-14:12 AM",35.859
"2016-01-15:12 AM",28.3307
"2016-01-16:12 AM",23.2023
"2016-01-17:12 AM",10.4704
"2016-01-18:12 AM",16.3188
"2016-01-19:12 AM",23.927
"2016-01-20:12 AM",26.7935
"2016-01-21:12 AM",26.3527
"2016-01-22:12 AM",23.5769
"2016-01-23:12 AM",27.6863
"2016-01-24:12 AM",31.0878
"2016-01-25:12 AM",29.4415
"2016-01-26:12 AM",27.3654
"2016-01-27:12 AM",31.3428
"2016-01-28:12 AM",35.8992
"2016-01-29:12 AM",38.5824
"2016-01-30:12 AM",38.8218
"2016-01-31:12 AM",34.677
"2016-02-01:12 AM",32.0859
"2016-02-02:12 AM",26.8329
"2016-02-03:12 AM",19.135
"2016-02-04:12 AM",18.7576
"2016-02-05:12 AM",26.5078
"2016-02-06:12 AM",28.9926
"2016-02-07:12 AM",33.0435
"2016-02-08:12 AM",27.7068
"2016-02-09:12 AM",27.7383
"2016-02-10:12 AM",35.5977
"2016-02-11:12 AM",33.5622
"2016-02-12:12 AM",30.2482
"2016-02-13:12 AM",24.6123
"2016-02-14:12 AM",33.3795
"2016-02-15:12 AM",36.8868
"2016-02-16:12 AM",37.8615
"2016-02-17:12 AM",41.5198
"2016-02-18:12 AM",50.3406
"2016-02-19:12 AM",51.3261
"2016-02-20:12 AM",47.0989
"2016-02-21:12 AM",40.559
"2016-02-22:12 AM",37.8351
"2016-02-23:12 AM",36.8722
"2016-02-24:12 AM",35.2173
"2016-02-25:12 AM",31.1059
"2016-02-26:12 AM",38.4255
"2016-02-27:12 AM",49.8108
"2016-02-28:12 AM",50.2495
"2016-02-29:12 AM",45.028
"2016-03-01:12 AM",35.2679
"2016-03-02:12 AM",41.3368
"2016-03-03:12 AM",41.4993
"2016-03-04:12 AM",44.893
"2016-03-05:12 AM",48.5242
"2016-03-06:12 AM",57.0513
"2016-03-07:12 AM",58.2784
"2016-03-08:12 AM",50.2191
"2016-03-09:12 AM",46.7596
"2016-03-10:12 AM",49.6994
"2016-03-11:12 AM",55.9737
"2016-03-12:12 AM",53.7364
"2016-03-13:12 AM",57.531
"2016-03-14:12 AM",56.7714
"2016-03-15:12 AM",48.0351
"2016-03-16:12 AM",42.7869
"2016-03-17:12 AM",41.54
"2016-03-18:12 AM",35.7132
"2016-03-19:12 AM",31.2822
"2016-03-20:12 AM",34.0439
"2016-03-21:12 AM",50.1609
"2016-03-22:12 AM",58.8411
"2016-03-23:12 AM",41.5449
"2016-03-24:12 AM",31.6225
"2016-03-25:12 AM",40.4973
"2016-03-26:12 AM",35.5077
"2016-03-27:12 AM",36.8506
"2016-03-28:12 AM",48.9337
"2016-03-29:12 AM",51.8648
"2016-03-30:12 AM",51.5952
"2016-03-31:12 AM",42.0652
"2016-04-01:12 AM",37.2429
"2016-04-02:12 AM",46.7278
"2016-04-03:12 AM",58.1041
"2016-04-04:12 AM",54.3801
"2016-04-05:12 AM",55.4605
"2016-04-06:12 AM",51.4549
"2016-04-07:12 AM",50.7299
"2016-04-08:12 AM",47.8152
"2016-04-09:12 AM",48.5002
"2016-04-10:12 AM",55.3033
"2016-04-11:12 AM",46.4896
"2016-04-12:12 AM",52.6258
"2016-04-13:12 AM",61.1958
"2016-04-14:12 AM",62.5618
"2016-04-15:12 AM",59.1769
"2016-04-16:12 AM",51.3961
"2016-04-17:12 AM",43.4016
"2016-04-18:12 AM",41.9914
"2016-04-19:12 AM",46.8849
"2016-04-20:12 AM",48.1401
"2016-04-21:12 AM",54.2757
"2016-04-22:12 AM",56.2354
"2016-04-23:12 AM",63.4503
"2016-04-24:12 AM",63.1164
"2016-04-25:12 AM",55.4317
"2016-04-26:12 AM",47.797
"2016-04-27:12 AM",43.8838
"2016-04-28:12 AM",40.3362
"2016-04-29:12 AM",39.8395
"2016-04-30:12 AM",38.6114
"2016-05-01:12 AM",43.5168
"2016-05-02:12 AM",48.5006
"2016-05-03:12 AM",53.8885
"2016-05-04:12 AM",58.6137
"2016-05-05:12 AM",62.4965
"2016-05-06:12 AM",67.0672
"2016-05-07:12 AM",60.26
"2016-05-08:12 AM",57.1606
"2016-05-09:12 AM",59.1253
"2016-05-10:12 AM",59.5085
"2016-05-11:12 AM",54.9459
"2016-05-12:12 AM",54.7335
"2016-05-13:12 AM",51.955
"2016-05-14:12 AM",45.198
"2016-05-15:12 AM",47.8128
"2016-05-16:12 AM",46.8712
"2016-05-17:12 AM",51.3061
"2016-05-18:12 AM",55.697
"2016-05-19:12 AM",57.9546
"2016-05-20:12 AM",56.2305
"2016-05-21:12 AM",57.5613
"2016-05-22:12 AM",65.0487
